customer_id,total_spent,transaction_count,first_purchase,last_purchase
CUST10531,1031.76,10,2023-01-19,2023-12-08
CUST10532,714.66,12,2023-02-28,2023-12-12
CUST10533,444.94,11,2023-01-05,2023-10-31
CUST10534,229.58,4,2023-05-26,2023-09-30
CUST10535,892.02,9,2023-01-26,2023-10-18
CUST10536,922.32,9,2023-04-17,2023-12-24
CUST10537,618.9,10,2023-04-19,2023-12-11
CUST10538,1071.92,14,2023-01-22,2023-12-11
CUST10539,272.38,8,2023-01-02,2023-12-06
CUST10540,864.14,13,2023-01-04,2023-12-10
CUST10541,1121.02,11,2023-02-08,2023-11-23
CUST10542,809.99,8,2023-01-13,2023-12-22
CUST10543,862.24,14,2023-01-10,2024-01-01
CUST10544,414.68,8,2023-01-08,2023-12-04
CUST10545,708.96,9,2023-01-20,2023-12-27
CUST10546,1253.65,12,2023-01-04,2023-09-12
CUST10547,540.88,11,2023-01-03,2023-10-24
CUST10548,1126.76,12,2023-02-20,2023-12-16
CUST10549,1260.98,15,2023-03-18,2023-12-26
CUST10550,1018.8,11,2023-02-12,2023-11-23
CUST10551,979.32,17,2023-03-05,2023-12-12
CUST10552,502.86,10,2023-01-29,2023-12-26
CUST10553,971.52,11,2023-02-03,2023-11-17
CUST10554,736.42,12,2023-02-23,2023-12-02
CUST10555,800.93,10,2023-02-02,2024-01-01
CUST10556,442.22,9,2023-01-22,2023-11-11
CUST10557,457.61,8,2023-01-18,2023-12-26
CUST10558,647.48,9,2023-02-08,2023-12-21
CUST10559,876.65,12,2023-02-10,2023-12-31
CUST10560,338.09,7,2023-02-28,2023-12-23
CUST10561,472.5,10,2023-01-05,2023-11-27
CUST10562,709.05,9,2023-01-04,2023-09-13
CUST10563,1220.1,8,2023-01-26,2023-12-23
CUST10564,230.49,5,2023-08-17,2023-11-10
CUST10565,328.04,6,2023-03-30,2023-10-09
CUST10566,1375.17,18,2023-01-09,2024-01-01
CUST10567,648.24,8,2023-05-25,2023-12-31
CUST10568,1253.12,11,2023-01-02,2023-11-13
CUST10569,583.59,8,2023-02-10,2023-12-31
CUST10570,838.94,8,2023-01-25,2023-12-04
CUST10571,598.88,8,2023-04-17,2023-12-24
CUST10572,413.21,8,2023-02-13,2023-11-07
CUST10573,248.99,6,2023-01-04,2023-10-15
CUST10574,760.73,12,2023-01-06,2023-12-25
CUST10575,1207.77,8,2023-01-31,2023-11-27
CUST10576,782.87,10,2023-01-14,2023-11-20
CUST10577,418.43,9,2023-03-03,2023-10-25
CUST10578,909.38,11,2023-01-24,2023-12-04
CUST10579,394.37,5,2023-01-06,2023-12-12
CUST10580,860.74,10,2023-01-18,2023-09-26
CUST10581,851.14,15,2023-01-08,2023-12-19
CUST10582,506.86,5,2023-03-14,2023-12-29
CUST10583,852.82,13,2023-03-10,2023-12-10
CUST10584,719.63,12,2023-01-20,2023-12-24
CUST10585,587.26,6,2023-01-16,2023-12-06
CUST10586,318.45,7,2023-03-18,2023-12-24
CUST10587,498.94,10,2023-01-04,2023-12-26
CUST10588,733.15,6,2023-03-15,2023-12-22
CUST10589,1014.78,10,2023-01-02,2023-12-07
CUST10590,214.75,4,2023-07-21,2023-12-27
CUST10591,670.79,11,2023-01-20,2023-12-05
CUST10592,312.32,6,2023-01-12,2023-10-29
CUST10593,756.09,8,2023-02-06,2023-12-18
CUST10594,431.82,8,2023-01-29,2023-12-27
CUST10595,1339.18,14,2023-01-27,2023-12-11
CUST10596,560.97,8,2023-01-02,2023-09-14
CUST10597,1004.48,13,2023-01-24,2023-10-05
CUST10598,142.57,3,2023-03-11,2023-09-25
CUST10599,1116.54,11,2023-03-26,2023-12-18
CUST10600,876.39,9,2023-03-16,2023-12-31
CUST10601,489.96,10,2023-01-31,2023-11-14
CUST10602,293.21,6,2023-01-14,2023-09-23
CUST10603,1190.9,15,2023-01-30,2023-10-31
CUST10604,701.45,6,2023-02-16,2023-12-25
CUST10605,421.09,8,2023-01-01,2023-10-11
CUST10606,321.85,6,2023-01-15,2023-11-27
CUST10607,818.48,6,2023-01-29,2023-10-13
CUST10608,654.59,11,2023-01-05,2023-10-31
CUST10609,1119.34,18,2023-01-17,2023-12-20
CUST10610,1336.25,13,2023-01-05,2023-12-06
CUST10611,896.6,11,2023-01-26,2023-11-27
CUST10612,599.69,4,2023-03-05,2023-07-22
CUST10613,580.8,8,2023-01-28,2023-12-08
CUST10614,843.92,14,2023-01-04,2023-12-13
CUST10615,1721.25,17,2023-01-02,2023-12-14
CUST10616,1393.82,16,2023-01-02,2023-10-07
CUST10617,645.09,11,2023-05-08,2023-11-05
CUST10618,706.81,10,2023-01-13,2023-09-12
CUST10619,446.1,3,2023-03-28,2023-10-19
CUST10620,316.93,5,2023-02-07,2023-08-04
CUST10621,191.49,4,2023-03-06,2023-08-12
CUST10622,1359.64,15,2023-02-13,2023-12-05
CUST10623,650.08,13,2023-01-11,2024-01-01
CUST10624,558.53,11,2023-01-16,2023-12-06
CUST10625,835.99,11,2023-01-29,2023-11-08
CUST10626,529.7,7,2023-05-08,2023-12-31
CUST10627,723.34,10,2023-03-25,2023-12-21
CUST10628,791.22,10,2023-01-07,2023-12-10
CUST10629,989.71,16,2023-01-05,2023-12-08
CUST10630,631.39,11,2023-01-28,2023-11-06
CUST10631,438.87,7,2023-02-26,2023-12-06
CUST10632,802.49,10,2023-01-08,2023-11-01
CUST10633,1141.2,9,2023-01-02,2023-12-21
CUST10634,823.37,12,2023-01-21,2023-12-04
CUST10635,1094.44,14,2023-01-22,2023-10-25
CUST10636,1050.49,10,2023-02-06,2023-12-06
CUST10637,1638.81,14,2023-01-27,2023-12-19
CUST10638,412.6,7,2023-02-12,2023-11-11
CUST10639,645.57,7,2023-02-19,2023-08-19
CUST10640,816.42,9,2023-01-24,2023-12-29
CUST10641,696.0,9,2023-03-14,2023-12-06
CUST10642,929.33,9,2023-03-01,2023-12-30
CUST10643,557.9,14,2023-02-01,2023-12-15
CUST10644,978.12,14,2023-02-24,2023-11-25
CUST10645,546.95,7,2023-02-25,2023-11-19
CUST10646,696.0,10,2023-01-29,2023-09-28
CUST10647,1010.21,12,2023-02-16,2023-12-29
CUST10648,1242.27,12,2023-03-02,2023-11-10
CUST10649,1047.52,14,2023-01-16,2023-12-02
CUST10650,1182.04,15,2023-01-09,2023-12-10
CUST10651,712.13,11,2023-01-09,2023-10-23
CUST10652,1117.12,10,2023-01-31,2023-12-24
CUST10653,289.14,7,2023-01-06,2023-10-20
CUST10654,724.22,10,2023-02-26,2023-10-26
CUST10655,407.35,9,2023-02-20,2023-12-29
CUST10656,298.81,7,2023-01-15,2023-12-05
CUST10657,1021.59,15,2023-01-28,2023-12-14
CUST10658,508.06,8,2023-02-04,2023-10-12
CUST10659,440.46,6,2023-04-02,2023-11-03
CUST10660,598.67,11,2023-02-11,2023-11-22
CUST10661,1026.19,11,2023-01-06,2023-12-24
CUST10662,845.15,10,2023-03-24,2023-12-17
CUST10663,488.01,6,2023-01-10,2023-12-03
CUST10664,1171.13,12,2023-02-18,2023-12-26
CUST10665,734.99,8,2023-01-16,2023-12-25
CUST10666,397.63,7,2023-04-22,2023-11-07
CUST10667,848.98,9,2023-01-20,2023-10-09
CUST10668,711.32,8,2023-02-05,2023-12-09
CUST10669,506.26,9,2023-01-19,2023-12-04
CUST10670,1049.84,10,2023-01-27,2023-12-02
CUST10671,861.42,11,2023-01-14,2023-12-02
CUST10672,700.06,11,2023-01-01,2023-12-29
CUST10673,937.45,15,2023-02-12,2023-11-28
CUST10674,1217.95,11,2023-02-19,2023-11-22
CUST10675,492.53,8,2023-01-04,2023-11-17
CUST10676,1240.75,11,2023-02-03,2023-11-29
CUST10677,754.3,12,2023-02-06,2023-12-31
CUST10678,321.34,6,2023-02-14,2023-11-23
CUST10679,871.71,13,2023-01-26,2023-12-27
CUST10680,911.54,9,2023-03-28,2023-11-28
CUST10681,482.15,11,2023-01-21,2023-10-10
CUST10682,762.41,11,2023-01-12,2023-12-14
CUST10683,1565.15,13,2023-01-30,2023-11-24
CUST10684,865.38,12,2023-01-05,2023-12-04
CUST10685,920.75,16,2023-02-04,2023-12-31
CUST10686,725.14,8,2023-03-15,2023-11-30
CUST10687,635.9,5,2023-01-28,2023-06-08
CUST10688,1125.25,13,2023-02-10,2023-12-12
CUST10689,256.64,3,2023-03-11,2023-10-15
CUST10690,720.55,7,2023-01-09,2023-12-28
CUST10691,657.1,9,2023-01-04,2023-11-20
CUST10692,654.87,10,2023-01-08,2023-11-20
CUST10693,1029.99,11,2023-01-21,2023-11-23
CUST10694,595.71,9,2023-01-22,2023-12-24
CUST10695,954.33,9,2023-02-05,2023-11-12
CUST10696,1190.81,18,2023-01-21,2023-12-13
CUST10697,691.43,12,2023-01-06,2023-11-03
CUST10698,856.29,12,2023-01-10,2023-12-21
CUST10699,1861.35,13,2023-01-04,2023-12-15
CUST10700,1054.28,6,2023-02-18,2023-05-27
CUST10701,1221.06,8,2023-01-01,2023-09-21
CUST10702,994.26,13,2023-02-26,2023-12-18
CUST10703,546.76,7,2023-01-01,2023-12-31
CUST10704,1068.19,10,2023-01-01,2023-11-10
CUST10705,493.09,4,2023-02-05,2023-12-17
CUST10706,272.64,5,2023-01-08,2023-11-23
CUST10707,1087.48,16,2023-03-16,2023-12-31
CUST10708,1047.57,15,2023-01-10,2023-12-05
CUST10709,727.91,11,2023-01-24,2023-12-11
CUST10710,674.9,7,2023-01-20,2023-09-23
CUST10711,387.68,10,2023-01-19,2023-09-24
CUST10712,1749.72,16,2023-02-07,2023-12-23
CUST10713,689.03,12,2023-01-09,2023-11-21
CUST10714,434.14,10,2023-01-14,2023-12-06
CUST10715,304.46,4,2023-09-07,2023-11-29
CUST10716,283.3,4,2023-01-19,2023-07-31
CUST10717,696.39,12,2023-04-08,2023-10-06
CUST10718,1478.71,11,2023-01-09,2023-12-01
CUST10719,626.85,8,2023-01-25,2023-12-06
CUST10720,1231.62,8,2023-01-06,2023-10-15
CUST10721,867.1,9,2023-01-06,2023-12-23
CUST10722,1451.89,12,2023-02-08,2023-12-30
CUST10723,866.14,15,2023-01-24,2023-12-25
CUST10724,991.76,13,2023-01-01,2023-12-17
CUST10725,860.89,11,2023-02-09,2023-12-20
CUST10726,1016.18,12,2023-01-21,2023-12-09
CUST10727,695.08,6,2023-03-17,2023-12-09
CUST10728,318.21,8,2023-04-07,2023-12-10
CUST10729,1062.35,14,2023-01-28,2023-12-06
CUST10730,484.0,9,2023-04-07,2023-12-30
CUST10731,1551.79,11,2023-01-18,2023-11-05
CUST10732,682.15,12,2023-02-26,2023-12-23
CUST10733,388.49,8,2023-01-29,2023-12-27
CUST10734,868.84,9,2023-03-26,2023-12-17
CUST10735,444.79,10,2023-02-25,2023-12-31
CUST10736,329.12,5,2023-01-10,2023-11-16
CUST10737,800.03,11,2023-02-16,2023-12-26
CUST10738,640.24,7,2023-03-14,2023-11-27
CUST10739,974.5,13,2023-01-29,2023-12-31
CUST10740,528.69,9,2023-02-16,2023-12-20
CUST10741,1330.11,13,2023-02-01,2023-12-27
CUST10742,714.1,10,2023-01-12,2023-10-27
CUST10743,486.91,6,2023-01-31,2023-12-16
CUST10744,458.63,6,2023-04-14,2023-10-12
CUST10745,376.32,8,2023-01-23,2023-12-28
CUST10746,1612.68,10,2023-01-07,2023-12-13
CUST10747,217.94,3,2023-02-23,2023-10-15
CUST10748,1347.21,13,2023-03-08,2023-11-09
CUST10749,916.07,6,2023-01-24,2023-12-26
CUST10750,1406.6,14,2023-01-08,2023-12-24
CUST10751,343.46,5,2023-01-27,2023-12-11
CUST10752,1088.67,8,2023-01-12,2023-11-23
CUST10753,505.62,9,2023-01-25,2023-11-14
CUST10754,822.57,11,2023-02-14,2023-11-06
CUST10755,691.07,12,2023-01-23,2023-11-05
CUST10756,822.78,11,2023-02-05,2023-08-23
CUST10757,461.09,10,2023-01-29,2023-11-18
CUST10758,761.18,11,2023-02-22,2023-11-16
CUST10759,1482.59,13,2023-01-30,2023-12-26
CUST10760,486.12,10,2023-01-03,2023-11-20
CUST10761,1583.23,13,2023-01-27,2023-11-24
CUST10762,537.62,5,2023-03-10,2024-01-01
CUST10763,870.62,16,2023-02-09,2023-12-28
CUST10764,1301.84,13,2023-01-04,2023-12-16
CUST10765,932.34,11,2023-03-01,2023-11-06
CUST10766,1195.21,14,2023-01-30,2023-12-06
CUST10767,285.84,7,2023-03-06,2023-12-13
CUST10768,1454.63,15,2023-02-11,2023-12-10
CUST10769,651.21,8,2023-03-29,2023-12-05
CUST10770,673.91,12,2023-01-26,2023-12-24
CUST10771,514.22,8,2023-03-30,2023-11-21
CUST10772,617.71,7,2023-01-19,2023-09-21
CUST10773,334.51,10,2023-02-05,2023-11-25
CUST10774,506.57,9,2023-01-02,2023-12-10
CUST10775,390.43,8,2023-01-19,2023-10-28
CUST10776,958.36,12,2023-01-21,2023-12-08
CUST10777,621.07,9,2023-01-05,2023-11-03
CUST10778,935.21,10,2023-01-11,2023-12-23
CUST10779,634.69,6,2023-02-10,2023-09-16
CUST10780,674.1,8,2023-01-11,2023-11-07
CUST10781,310.3,5,2023-02-12,2023-12-10
CUST10782,517.47,9,2023-01-13,2023-11-20
CUST10783,1434.63,13,2023-01-24,2023-12-21
CUST10784,738.5,8,2023-01-20,2023-12-16
CUST10785,1590.26,21,2023-01-10,2023-12-24
CUST10786,1562.29,15,2023-01-04,2023-12-22
CUST10787,1572.04,14,2023-01-16,2023-11-15
CUST10788,814.1,11,2023-02-18,2023-12-29
CUST10789,692.8,12,2023-03-02,2023-12-03
CUST10790,956.12,10,2023-02-06,2023-10-13
CUST10791,636.98,8,2023-02-09,2023-11-17
CUST10792,573.06,6,2023-02-13,2023-11-26
CUST10793,596.7,9,2023-01-17,2023-11-30
CUST10794,394.01,6,2023-03-26,2023-11-28
CUST10795,323.61,9,2023-01-15,2023-10-31
CUST10796,693.4,8,2023-01-03,2023-12-13
CUST10797,858.64,11,2023-01-17,2023-12-22
CUST10798,487.04,7,2023-01-26,2023-12-07
CUST10799,315.7,6,2023-02-27,2023-09-24
CUST10800,1453.0,15,2023-01-21,2023-12-11
CUST10801,412.17,6,2023-02-04,2023-12-13
CUST10802,1118.47,10,2023-01-09,2023-12-31
CUST10803,470.1,5,2023-01-21,2023-03-19
CUST10804,630.54,8,2023-03-04,2023-12-26
CUST10805,345.14,9,2023-01-20,2023-12-28
CUST10806,1006.73,8,2023-03-27,2023-08-12
CUST10807,955.07,11,2023-01-28,2023-12-04
CUST10808,1240.1,15,2023-01-12,2023-12-26
CUST10809,550.11,7,2023-02-04,2023-12-19
CUST10810,439.78,11,2023-03-16,2023-12-24
CUST10811,587.73,6,2023-02-20,2023-11-10
CUST10812,319.62,6,2023-01-18,2023-10-26
CUST10813,956.54,9,2023-01-10,2023-09-11
CUST10814,432.07,9,2023-01-22,2023-12-16
CUST10815,704.44,6,2023-01-29,2023-12-31
CUST10816,1686.65,17,2023-01-10,2023-12-25
CUST10817,810.87,15,2023-02-17,2023-11-06
CUST10818,1349.85,17,2023-01-21,2023-12-31
CUST10819,503.62,10,2023-01-24,2023-11-18
CUST10820,1160.08,12,2023-03-26,2023-12-21
CUST10821,1004.66,15,2023-01-26,2023-09-29
CUST10822,1116.38,16,2023-01-16,2023-10-16
CUST10823,706.6,12,2023-02-08,2023-11-22
CUST10824,585.95,5,2023-02-06,2023-09-24
CUST10825,759.03,9,2023-01-11,2023-11-20
CUST10826,918.68,9,2023-03-05,2023-12-19
CUST10827,371.26,7,2023-02-26,2023-12-31
CUST10828,567.3,8,2023-01-28,2023-10-29
CUST10829,795.57,10,2023-02-18,2023-12-20
CUST10830,611.32,8,2023-02-28,2023-12-19
CUST10831,919.77,14,2023-01-02,2023-12-18
CUST10832,1165.88,11,2023-02-15,2023-12-26
CUST10833,564.73,8,2023-05-10,2023-11-27
CUST10834,406.05,5,2023-05-05,2023-12-19
CUST10835,1064.77,10,2023-02-18,2023-12-03
CUST10836,560.56,8,2023-01-17,2023-12-10
CUST10837,1057.93,13,2023-01-24,2023-12-19
CUST10838,822.52,10,2023-02-25,2023-12-24
CUST10839,719.16,13,2023-01-07,2023-12-22
CUST10840,981.77,15,2023-01-27,2023-12-07
CUST10841,483.46,7,2023-01-08,2023-10-08
CUST10842,560.38,7,2023-01-13,2023-09-28
CUST10843,737.47,9,2023-01-25,2023-10-25
CUST10844,959.45,12,2023-01-25,2023-12-15
CUST10845,1332.05,15,2023-01-16,2023-10-09
CUST10846,1264.08,11,2023-02-10,2023-10-22
CUST10847,1104.23,11,2023-01-01,2023-12-20
CUST10848,1516.01,18,2023-01-07,2023-11-27
CUST10849,434.75,9,2023-01-02,2023-12-20
CUST10850,1646.91,16,2023-02-05,2023-12-26
CUST10851,828.48,10,2023-01-15,2023-12-15
CUST10852,343.79,10,2023-04-05,2023-11-17
CUST10853,436.09,8,2023-01-17,2023-12-01
CUST10854,1097.82,16,2023-01-14,2023-08-24
CUST10855,695.76,12,2023-01-23,2023-11-13
CUST10856,741.11,10,2023-01-05,2023-11-21
CUST10857,1184.95,11,2023-01-09,2023-12-27
CUST10858,1154.82,17,2023-02-28,2023-12-29
CUST10859,740.23,9,2023-01-02,2023-10-28
CUST10860,183.14,4,2023-02-19,2023-08-10
CUST10861,1077.96,12,2023-01-01,2023-11-30
CUST10862,925.36,7,2023-03-22,2023-09-23
CUST10863,505.93,10,2023-01-28,2023-10-06
CUST10864,358.12,7,2023-01-11,2023-11-03
CUST10865,827.81,11,2023-03-19,2023-12-03
CUST10866,1421.72,15,2023-01-01,2023-12-06
CUST10867,2129.21,13,2023-02-02,2023-12-26
CUST10868,1025.49,12,2023-01-05,2023-11-10
CUST10869,339.86,6,2023-02-17,2023-12-24
CUST10870,745.48,11,2023-02-24,2023-12-27
CUST10871,1472.44,12,2023-01-01,2023-12-19
CUST10872,1373.64,15,2023-01-05,2023-12-14
CUST10873,1376.48,11,2023-01-14,2023-12-20
CUST10874,1063.11,12,2023-02-10,2023-11-23
CUST10875,490.78,10,2023-01-21,2023-10-17
CUST10876,1301.56,14,2023-01-05,2023-12-22
CUST10877,764.41,9,2023-01-19,2023-12-15
CUST10878,613.76,8,2023-03-11,2023-11-24
CUST10879,1053.49,11,2023-01-06,2023-12-17
CUST10880,1509.65,12,2023-01-10,2023-12-22
CUST10881,279.0,4,2023-06-02,2023-12-18
CUST10882,1244.07,15,2023-02-09,2023-11-07
CUST10883,965.01,11,2023-02-01,2023-12-02
CUST10884,942.23,11,2023-02-20,2023-09-19
CUST10885,1135.89,11,2023-02-13,2023-12-05
CUST10886,704.3,8,2023-02-04,2023-12-19
CUST10887,487.56,8,2023-01-13,2023-10-27
CUST10888,697.45,10,2023-04-24,2023-11-26
CUST10889,386.64,5,2023-04-24,2023-09-21
CUST10890,797.51,10,2023-03-11,2023-09-26
CUST10891,951.76,13,2023-03-19,2023-12-16
CUST10892,245.25,7,2023-01-07,2023-08-01
CUST10893,699.86,7,2023-03-25,2023-12-18
CUST10894,1746.0,14,2023-01-30,2023-12-20
CUST10895,306.21,6,2023-01-07,2023-12-17
CUST10896,671.83,7,2023-01-20,2023-10-11
CUST10897,1380.34,10,2023-02-11,2023-12-30
CUST10898,1191.04,13,2023-01-30,2023-11-02
CUST10899,642.94,8,2023-02-10,2023-12-26
CUST10900,345.34,10,2023-01-29,2023-11-24
CUST10901,455.93,6,2023-01-01,2023-08-06
CUST10902,812.9,11,2023-01-03,2023-09-02
CUST10903,495.34,9,2023-02-05,2024-01-01
CUST10904,863.0,11,2023-03-18,2023-12-28
CUST10905,345.16,5,2023-02-17,2023-09-26
CUST10906,898.56,12,2023-01-15,2023-12-30
CUST10907,451.58,7,2023-01-12,2023-12-31
CUST10908,637.02,11,2023-01-08,2023-11-22
CUST10909,603.44,10,2023-02-07,2024-01-01
CUST10910,542.17,9,2023-01-25,2023-12-08
CUST10911,596.26,12,2023-03-17,2023-12-09
CUST10912,703.74,11,2023-01-12,2023-11-05
CUST10913,920.47,11,2023-01-12,2023-12-23
CUST10914,791.99,9,2023-03-10,2023-12-10
CUST10915,490.96,7,2023-03-10,2023-12-04
CUST10916,813.33,12,2023-02-01,2023-11-27
CUST10917,1562.44,15,2023-03-10,2023-12-27
CUST10918,877.42,11,2023-02-03,2023-12-12
CUST10919,301.27,5,2023-03-06,2023-12-31
CUST10920,620.83,8,2023-01-22,2023-09-28
CUST10921,832.89,10,2023-02-05,2023-10-17
CUST10922,576.26,7,2023-03-17,2023-12-11
CUST10923,1068.14,13,2023-04-06,2023-12-15
CUST10924,1066.89,9,2023-02-19,2023-11-19
CUST10925,752.84,11,2023-02-01,2023-11-04
CUST10926,618.56,9,2023-01-18,2023-11-15
CUST10927,559.24,11,2023-02-02,2023-12-13
CUST10928,762.41,10,2023-01-09,2023-11-15
CUST10929,449.49,6,2023-05-07,2023-11-03
CUST10930,786.31,11,2023-02-02,2023-12-28
CUST10931,970.18,11,2023-01-08,2023-10-24
CUST10932,814.61,10,2023-03-08,2023-12-15
CUST10933,807.36,7,2023-03-14,2023-12-07
CUST10934,559.29,7,2023-01-04,2023-12-08
CUST10935,1037.5,8,2023-02-22,2023-12-13
CUST10936,247.14,3,2023-02-16,2023-10-18
CUST10937,792.91,12,2023-03-26,2023-12-12
CUST10938,568.35,11,2023-02-20,2023-12-26
CUST10939,894.33,11,2023-02-05,2023-12-29
CUST10940,660.02,11,2023-01-01,2023-11-07
CUST10941,915.22,12,2023-02-22,2023-12-07
CUST10942,702.85,6,2023-06-08,2023-11-07
CUST10943,900.18,11,2023-01-27,2023-12-19
CUST10944,1029.82,12,2023-03-16,2023-11-19
CUST10945,690.7,6,2023-05-22,2023-10-30
CUST10946,888.34,9,2023-02-14,2023-12-30
CUST10947,1044.57,10,2023-02-18,2023-12-19
CUST10948,1620.58,14,2023-01-29,2023-12-22
CUST10949,781.06,11,2023-03-12,2023-12-25
CUST10950,549.28,7,2023-01-21,2023-12-29
CUST10951,893.99,9,2023-04-05,2023-12-29
CUST10952,1059.31,9,2023-01-11,2023-12-08
CUST10953,912.85,10,2023-01-09,2023-12-14
CUST10954,1054.43,13,2023-04-05,2023-12-10
CUST10955,232.04,3,2023-03-23,2023-10-22
CUST10956,810.94,9,2023-01-06,2023-12-29
CUST10957,472.35,7,2023-02-09,2023-07-30
CUST10958,1149.91,15,2023-02-08,2023-11-14
CUST10959,737.9,9,2023-01-05,2023-12-31
CUST10960,1115.97,15,2023-01-19,2023-12-30
CUST10961,467.62,9,2023-01-19,2023-10-17
CUST10962,1729.32,16,2023-01-05,2023-11-22
CUST10963,851.61,11,2023-01-04,2023-12-17
CUST10964,386.44,9,2023-01-25,2023-12-06
CUST10965,1466.26,16,2023-01-04,2023-11-02
CUST10966,407.08,5,2023-02-16,2023-12-15
CUST10967,328.48,7,2023-02-07,2023-12-16
CUST10968,1130.23,13,2023-02-04,2023-11-25
CUST10969,368.7,5,2023-01-12,2023-07-08
CUST10970,1569.86,15,2023-01-15,2023-12-28
CUST10971,339.56,6,2023-04-16,2023-11-01
CUST10972,1316.91,14,2023-01-29,2023-12-20
CUST10973,669.51,8,2023-06-19,2023-11-16
CUST10974,690.26,8,2023-02-03,2023-10-13
CUST10975,670.01,9,2023-01-12,2023-12-27
CUST10976,647.48,10,2023-03-26,2023-12-21
CUST10977,419.7,7,2023-02-08,2023-12-30
CUST10978,378.8,9,2023-02-05,2023-08-09
CUST10979,507.54,7,2023-01-12,2023-11-09
CUST10980,597.06,13,2023-02-04,2023-12-05
CUST10981,611.37,8,2023-01-12,2023-10-26
CUST10982,688.82,10,2023-02-25,2023-11-04
CUST10983,425.63,8,2023-03-10,2023-09-26
CUST10984,685.18,7,2023-03-08,2023-07-17
CUST10985,1133.21,14,2023-02-22,2023-12-09
CUST10986,776.36,7,2023-02-08,2023-12-27
CUST10987,673.08,10,2023-01-14,2023-10-06
CUST10988,521.71,12,2023-03-16,2023-10-26
CUST10989,1392.91,13,2023-01-19,2023-11-20
CUST10990,654.74,11,2023-01-20,2023-11-26
CUST10991,925.64,13,2023-02-08,2023-12-14
CUST10992,624.07,7,2023-02-04,2023-11-26
CUST10993,793.27,12,2023-03-05,2023-12-25
CUST10994,760.72,7,2023-01-29,2023-09-10
CUST10995,889.76,11,2023-01-13,2023-12-21
CUST10996,413.77,3,2023-07-19,2023-10-29
CUST10997,818.23,8,2023-01-29,2023-12-22
CUST10998,707.53,8,2023-01-20,2023-11-16
CUST10999,1592.82,13,2023-03-02,2023-12-07
CUST11000,950.61,16,2023-02-07,2023-12-15
CUST11001,489.33,8,2023-01-31,2023-12-16
CUST11002,357.52,6,2023-02-08,2023-12-23
CUST11003,652.3,9,2023-02-13,2023-09-20
CUST11004,782.05,11,2023-02-15,2023-12-15
CUST11005,259.24,4,2023-06-17,2023-08-25
CUST11006,894.97,11,2023-01-18,2023-11-28
CUST11007,567.76,12,2023-02-16,2023-12-25
CUST11008,899.89,9,2023-01-15,2023-12-11
CUST11009,495.98,9,2023-01-03,2023-10-24
CUST11010,837.8,11,2023-02-15,2023-12-28
CUST11011,760.31,11,2023-01-23,2023-11-20
CUST11012,231.28,3,2023-03-06,2023-11-16
CUST11013,434.5,7,2023-01-17,2023-09-28
CUST11014,299.53,6,2023-01-30,2023-08-10
CUST11015,736.33,9,2023-01-12,2023-12-18
CUST11016,1113.65,9,2023-03-10,2023-12-26
CUST11017,429.68,6,2023-05-12,2023-09-24
CUST11018,992.91,14,2023-01-12,2023-12-20
CUST11019,242.41,8,2023-02-24,2023-11-12
CUST11020,660.95,7,2023-01-30,2023-10-15
CUST11021,282.11,11,2023-01-03,2023-12-11
CUST11022,831.84,9,2023-02-16,2023-12-27
CUST11023,522.14,9,2023-01-23,2023-12-05
CUST11024,1204.54,10,2023-01-02,2023-12-22
CUST11025,429.95,8,2023-03-01,2023-11-16
CUST11026,928.96,9,2023-01-21,2023-11-23
CUST11027,754.88,10,2023-01-16,2023-11-12
CUST11028,441.71,7,2023-02-15,2023-12-01
CUST11029,575.84,10,2023-01-19,2023-12-28
CUST11030,1083.07,9,2023-02-11,2023-12-31
CUST11031,941.31,8,2023-03-10,2023-12-04
CUST11032,997.15,9,2023-04-06,2023-11-03
CUST11033,906.02,11,2023-02-22,2023-12-20
CUST11034,796.0,14,2023-01-05,2023-09-27
CUST11035,507.2,7,2023-04-03,2023-12-27
CUST11036,1236.26,13,2023-02-14,2023-12-18
CUST11037,605.07,6,2023-04-28,2023-11-18
CUST11038,587.15,11,2023-01-17,2023-12-26
CUST11039,924.46,13,2023-01-02,2023-12-10
CUST11040,885.44,9,2023-01-14,2023-12-11
CUST11041,1539.21,18,2023-01-12,2023-12-31
CUST11042,1023.26,7,2023-07-16,2023-12-16
CUST11043,625.69,9,2023-01-05,2023-11-18
CUST11044,843.25,13,2023-02-23,2023-11-22
CUST11045,623.86,8,2023-02-02,2023-07-14
CUST11046,401.9,9,2023-01-04,2023-12-18
CUST11047,737.56,13,2023-01-05,2023-12-31
CUST11048,945.81,9,2023-03-01,2023-11-25
CUST11049,613.68,10,2023-01-21,2023-09-20
CUST11050,928.99,13,2023-01-03,2023-11-24
CUST11051,549.71,7,2023-03-06,2023-12-16
CUST11052,933.67,12,2023-02-05,2023-11-21
CUST11053,632.79,10,2023-01-17,2023-12-11
CUST11054,472.18,11,2023-02-14,2023-12-24
CUST11055,1900.48,17,2023-02-16,2023-11-27
CUST11056,250.37,6,2023-03-22,2023-09-22
CUST11057,1064.82,9,2023-01-27,2023-08-22
CUST11058,381.93,7,2023-01-23,2023-09-15
CUST11059,552.44,10,2023-03-21,2023-12-29
CUST11060,984.5,13,2023-01-29,2023-12-25
CUST11061,311.48,7,2023-02-09,2023-10-20
CUST11062,770.49,11,2023-01-20,2023-12-29
