user_id,signup_date,location,device_type,account_age_days,trust_score
USER10516,2022-07-14,City 17,Mobile,727,75.43
USER10517,2022-09-18,City 18,Mobile,90,77.79
USER10518,2022-02-15,City 19,Desktop,605,65.69
USER10519,2023-12-27,City 20,Desktop,602,70.78
USER10520,2023-03-23,City 1,Desktop,418,57.79
USER10521,2022-01-02,City 2,Desktop,115,50.61
USER10522,2023-06-17,City 3,Tablet,617,76.34
USER10523,2023-07-06,City 4,Tablet,196,91.3
USER10524,2023-12-05,City 5,Desktop,501,35.59
USER10525,2023-11-18,City 6,Tablet,626,72.84
USER10526,2022-07-21,City 7,Tablet,493,55.0
USER10527,2023-01-08,City 8,Mobile,75,80.61
USER10528,2023-03-18,City 9,Tablet,413,84.69
USER10529,2022-03-13,City 10,Tablet,376,87.6
USER10530,2023-11-12,City 11,Desktop,420,73.31
USER10531,2022-12-05,City 12,Desktop,729,55.01
USER10532,2023-10-01,City 13,Desktop,277,71.27
USER10533,2022-11-18,City 14,Mobile,676,75.86
USER10534,2023-11-11,City 15,Mobile,394,62.89
USER10535,2022-05-08,City 16,Desktop,457,71.04
USER10536,2022-11-04,City 17,Mobile,192,65.09
USER10537,2023-06-04,City 18,Mobile,689,63.12
USER10538,2022-11-13,City 19,Tablet,99,83.17
USER10539,2023-11-14,City 20,Tablet,548,49.66
USER10540,2023-02-23,City 1,Tablet,96,83.56
USER10541,2022-12-01,City 2,Desktop,664,74.0
USER10542,2023-02-17,City 3,Desktop,663,80.1
USER10543,2023-12-15,City 4,Desktop,190,60.04
USER10544,2022-10-30,City 5,Mobile,37,67.0
USER10545,2023-07-22,City 6,Tablet,369,82.04
USER10546,2022-05-11,City 7,Tablet,695,73.41
USER10547,2022-07-16,City 8,Desktop,525,95.46
USER10548,2023-03-07,City 9,Desktop,279,70.41
USER10549,2023-11-12,City 10,Desktop,217,90.35
USER10550,2023-01-24,City 11,Desktop,273,85.64
USER10551,2023-11-25,City 12,Desktop,62,72.9
USER10552,2022-06-28,City 13,Desktop,596,83.83
USER10553,2023-09-23,City 14,Desktop,729,82.24
USER10554,2023-08-06,City 15,Tablet,342,77.62
USER10555,2022-11-05,City 16,Mobile,397,73.05
USER10556,2023-02-20,City 17,Mobile,699,79.11
USER10557,2023-07-16,City 18,Tablet,19,72.52
USER10558,2022-01-01,City 19,Tablet,177,48.41
USER10559,2022-11-08,City 20,Mobile,612,81.74
USER10560,2022-10-21,City 1,Desktop,396,87.92
USER10561,2022-08-04,City 2,Mobile,445,77.61
USER10562,2023-03-17,City 3,Tablet,233,84.81
USER10563,2023-08-17,City 4,Mobile,76,89.92
USER10564,2023-09-14,City 5,Desktop,265,79.75
USER10565,2023-11-02,City 6,Tablet,455,81.37
USER10566,2022-11-26,City 7,Tablet,718,72.0
USER10567,2023-04-22,City 8,Mobile,384,89.39
USER10568,2023-03-29,City 9,Tablet,564,67.66
USER10569,2023-03-29,City 10,Mobile,506,86.28
USER10570,2023-11-23,City 11,Mobile,367,95.69
USER10571,2022-08-07,City 12,Tablet,144,71.73
USER10572,2023-06-08,City 13,Tablet,69,86.6
USER10573,2023-04-30,City 14,Mobile,99,75.09
USER10574,2022-06-23,City 15,Tablet,396,95.28
USER10575,2023-11-06,City 16,Tablet,25,96.3
USER10576,2022-03-28,City 17,Desktop,469,66.79
USER10577,2022-10-18,City 18,Tablet,484,82.75
USER10578,2023-06-12,City 19,Mobile,565,86.6
USER10579,2023-11-11,City 20,Mobile,151,51.44
USER10580,2023-10-11,City 1,Tablet,144,43.78
USER10581,2023-09-27,City 2,Desktop,569,92.03
USER10582,2022-12-10,City 3,Tablet,39,78.3
USER10583,2022-04-06,City 4,Tablet,109,66.04
USER10584,2022-08-29,City 5,Desktop,693,86.38
USER10585,2023-11-20,City 6,Tablet,42,71.75
USER10586,2022-11-14,City 7,Mobile,186,67.2
USER10587,2022-08-19,City 8,Desktop,398,99.5
USER10588,2022-07-23,City 9,Desktop,223,55.75
USER10589,2022-05-31,City 10,Mobile,634,66.87
USER10590,2022-01-26,City 11,Tablet,133,64.11
USER10591,2022-02-17,City 12,Tablet,163,52.92
USER10592,2022-09-08,City 13,Desktop,215,64.52
USER10593,2023-05-02,City 14,Mobile,235,79.41
USER10594,2023-09-18,City 15,Desktop,658,44.36
USER10595,2022-03-16,City 16,Tablet,588,73.26
USER10596,2023-04-12,City 17,Tablet,9,54.66
USER10597,2023-03-01,City 18,Mobile,74,77.9
USER10598,2023-10-07,City 19,Desktop,492,44.99
USER10599,2023-08-13,City 20,Desktop,253,39.83
USER10600,2022-07-19,City 1,Tablet,230,41.38
USER10601,2023-12-15,City 2,Mobile,519,91.42
USER10602,2023-01-29,City 3,Tablet,174,62.12
USER10603,2023-05-22,City 4,Mobile,653,91.41
USER10604,2023-02-14,City 5,Tablet,168,88.46
USER10605,2022-09-07,City 6,Tablet,170,85.51
USER10606,2022-06-01,City 7,Mobile,393,72.85
USER10607,2023-11-03,City 8,Tablet,634,83.97
USER10608,2023-12-06,City 9,Mobile,194,74.61
USER10609,2022-01-06,City 10,Desktop,517,80.21
USER10610,2022-04-20,City 11,Mobile,29,89.9
USER10611,2023-03-12,City 12,Mobile,165,52.19
USER10612,2022-08-13,City 13,Tablet,422,67.69
USER10613,2022-06-30,City 14,Tablet,339,62.83
USER10614,2023-12-14,City 15,Tablet,648,87.64
USER10615,2023-06-15,City 16,Mobile,496,91.7
USER10616,2023-04-21,City 17,Tablet,365,79.26
USER10617,2022-02-21,City 18,Tablet,342,64.42
USER10618,2023-07-25,City 19,Desktop,500,71.36
USER10619,2022-09-13,City 20,Desktop,657,76.1
USER10620,2022-05-05,City 1,Mobile,511,69.35
USER10621,2023-04-13,City 2,Mobile,327,60.0
USER10622,2022-05-17,City 3,Desktop,217,68.08
USER10623,2023-04-21,City 4,Mobile,301,31.18
USER10624,2023-11-15,City 5,Mobile,132,82.79
USER10625,2023-06-28,City 6,Desktop,70,59.67
USER10626,2023-07-27,City 7,Desktop,252,77.15
USER10627,2023-09-02,City 8,Mobile,415,91.19
USER10628,2022-11-21,City 9,Mobile,445,90.83
USER10629,2023-03-30,City 10,Tablet,182,86.1
USER10630,2023-09-20,City 11,Mobile,167,83.2
USER10631,2023-06-01,City 12,Tablet,91,70.3
USER10632,2023-03-13,City 13,Desktop,714,65.25
USER10633,2023-07-16,City 14,Desktop,531,80.97
USER10634,2023-04-02,City 15,Desktop,39,35.76
USER10635,2022-06-12,City 16,Desktop,126,68.19
USER10636,2023-05-02,City 17,Mobile,451,75.7
USER10637,2023-04-06,City 18,Mobile,173,53.73
USER10638,2022-09-23,City 19,Tablet,653,70.83
USER10639,2022-09-11,City 20,Desktop,220,54.85
USER10640,2023-10-15,City 1,Mobile,638,63.81
USER10641,2022-10-11,City 2,Tablet,58,90.4
USER10642,2023-06-18,City 3,Tablet,660,73.04
USER10643,2023-05-12,City 4,Tablet,476,65.83
USER10644,2023-10-04,City 5,Desktop,456,59.14
USER10645,2022-09-02,City 6,Tablet,361,74.68
USER10646,2022-10-09,City 7,Desktop,1,80.37
USER10647,2023-03-27,City 8,Tablet,387,81.16
USER10648,2022-03-21,City 9,Tablet,348,81.93
USER10649,2024-01-01,City 10,Tablet,190,72.82
USER10650,2022-10-20,City 11,Mobile,505,90.79
USER10651,2022-08-29,City 12,Desktop,191,81.81
USER10652,2022-10-06,City 13,Tablet,508,37.16
USER10653,2022-12-10,City 14,Desktop,369,44.57
USER10654,2022-11-24,City 15,Desktop,409,58.14
USER10655,2023-07-08,City 16,Tablet,117,93.86
USER10656,2022-03-24,City 17,Tablet,134,87.83
USER10657,2022-05-22,City 18,Mobile,58,57.13
USER10658,2022-06-04,City 19,Tablet,556,96.11
USER10659,2022-08-25,City 20,Desktop,685,78.52
USER10660,2023-01-28,City 1,Desktop,672,65.72
USER10661,2023-12-12,City 2,Mobile,173,88.73
USER10662,2022-06-06,City 3,Tablet,149,79.31
USER10663,2023-12-25,City 4,Desktop,80,68.73
USER10664,2022-08-08,City 5,Desktop,213,76.23
USER10665,2022-03-07,City 6,Desktop,203,91.5
USER10666,2023-03-01,City 7,Desktop,229,61.08
USER10667,2023-02-22,City 8,Desktop,676,79.41
USER10668,2022-12-05,City 9,Tablet,227,64.53
USER10669,2023-07-10,City 10,Mobile,659,83.79
USER10670,2023-04-23,City 11,Tablet,532,39.4
USER10671,2023-03-02,City 12,Mobile,441,74.14
USER10672,2022-03-05,City 13,Desktop,402,86.78
USER10673,2022-07-31,City 14,Mobile,47,82.08
USER10674,2023-03-07,City 15,Mobile,233,46.69
USER10675,2023-02-03,City 16,Mobile,305,84.66
USER10676,2023-08-22,City 17,Tablet,526,70.48
USER10677,2023-12-14,City 18,Tablet,143,71.65
USER10678,2022-01-21,City 19,Desktop,415,67.04
USER10679,2023-08-13,City 20,Mobile,513,49.16
USER10680,2023-01-25,City 1,Mobile,373,78.79
USER10681,2023-05-04,City 2,Mobile,566,98.49
USER10682,2022-01-07,City 3,Mobile,259,71.28
USER10683,2022-12-27,City 4,Desktop,656,83.6
USER10684,2022-11-02,City 5,Tablet,471,42.41
USER10685,2023-02-04,City 6,Tablet,12,64.06
USER10686,2023-03-06,City 7,Mobile,330,74.82
USER10687,2023-07-06,City 8,Tablet,358,99.15
USER10688,2023-07-14,City 9,Mobile,408,86.97
USER10689,2023-09-10,City 10,Desktop,668,61.24
USER10690,2022-08-14,City 11,Desktop,373,77.9
USER10691,2023-05-15,City 12,Tablet,8,92.85
USER10692,2022-08-13,City 13,Mobile,122,87.28
USER10693,2022-10-07,City 14,Desktop,348,56.71
USER10694,2023-03-23,City 15,Tablet,676,82.47
USER10695,2023-05-13,City 16,Desktop,90,87.69
USER10696,2022-01-30,City 17,Desktop,648,67.24
USER10697,2023-02-03,City 18,Mobile,698,70.2
USER10698,2022-12-11,City 19,Tablet,316,81.4
USER10699,2023-11-16,City 20,Mobile,178,82.43
USER10700,2023-11-27,City 1,Tablet,540,57.53
USER10701,2023-02-19,City 2,Desktop,41,43.35
USER10702,2022-06-19,City 3,Mobile,704,26.5
USER10703,2023-04-24,City 4,Mobile,502,85.07
USER10704,2022-05-11,City 5,Mobile,145,73.11
USER10705,2023-09-30,City 6,Mobile,201,71.2
USER10706,2023-07-01,City 7,Tablet,724,54.4
USER10707,2022-01-28,City 8,Tablet,461,74.44
USER10708,2023-02-08,City 9,Mobile,558,78.66
USER10709,2023-08-30,City 10,Mobile,547,68.62
USER10710,2023-08-01,City 11,Tablet,253,61.1
USER10711,2023-11-10,City 12,Tablet,390,53.89
USER10712,2022-01-28,City 13,Mobile,594,87.69
USER10713,2022-03-27,City 14,Tablet,256,95.16
USER10714,2023-10-21,City 15,Mobile,709,49.82
USER10715,2023-03-15,City 16,Mobile,450,96.04
USER10716,2022-05-19,City 17,Mobile,10,73.69
USER10717,2023-04-18,City 18,Desktop,242,87.17
USER10718,2022-07-06,City 19,Mobile,251,34.37
USER10719,2022-02-21,City 20,Tablet,5,56.82
USER10720,2022-09-24,City 1,Desktop,119,80.87
USER10721,2023-01-24,City 2,Tablet,374,89.25
USER10722,2022-12-02,City 3,Tablet,65,94.53
USER10723,2022-08-05,City 4,Tablet,146,80.75
USER10724,2023-04-11,City 5,Mobile,224,88.71
USER10725,2022-12-01,City 6,Tablet,239,68.64
USER10726,2022-12-12,City 7,Tablet,177,78.66
USER10727,2023-01-24,City 8,Tablet,282,74.73
USER10728,2022-10-12,City 9,Desktop,63,46.49
USER10729,2023-03-08,City 10,Mobile,217,82.74
USER10730,2022-09-16,City 11,Mobile,689,66.66
USER10731,2022-03-25,City 12,Desktop,461,48.42
USER10732,2023-04-27,City 13,Tablet,610,68.96
USER10733,2022-01-20,City 14,Desktop,105,79.97
USER10734,2023-07-07,City 15,Desktop,99,73.54
USER10735,2022-02-23,City 16,Mobile,511,68.73
USER10736,2022-12-25,City 17,Mobile,385,47.78
USER10737,2022-08-18,City 18,Desktop,405,83.28
USER10738,2023-10-28,City 19,Tablet,518,79.14
USER10739,2022-03-12,City 20,Mobile,476,64.26
USER10740,2023-10-30,City 1,Tablet,709,49.83
USER10741,2022-02-11,City 2,Mobile,645,81.95
USER10742,2022-02-01,City 3,Tablet,437,56.34
USER10743,2022-09-11,City 4,Tablet,23,93.7
USER10744,2022-07-24,City 5,Tablet,565,31.81
USER10745,2022-01-21,City 6,Desktop,677,58.44
USER10746,2023-09-29,City 7,Mobile,714,57.69
USER10747,2022-06-06,City 8,Tablet,458,83.3
USER10748,2022-09-02,City 9,Tablet,83,52.32
USER10749,2022-05-10,City 10,Desktop,145,86.12
USER10750,2023-04-30,City 11,Desktop,85,96.35
USER10751,2023-11-17,City 12,Tablet,78,81.6
USER10752,2022-04-28,City 13,Tablet,457,59.15
USER10753,2023-08-01,City 14,Mobile,1,82.69
USER10754,2022-08-12,City 15,Mobile,51,70.41
USER10755,2023-04-22,City 16,Desktop,685,70.12
USER10756,2023-12-18,City 17,Desktop,717,89.52
USER10757,2022-09-20,City 18,Mobile,446,84.69
USER10758,2023-01-13,City 19,Mobile,449,75.78
USER10759,2022-06-21,City 20,Mobile,488,71.21
USER10760,2023-09-13,City 1,Mobile,34,90.67
USER10761,2023-09-14,City 2,Tablet,348,39.56
USER10762,2022-04-28,City 3,Tablet,95,23.92
USER10763,2022-06-17,City 4,Tablet,72,86.92
USER10764,2022-11-15,City 5,Desktop,551,70.56
USER10765,2022-04-21,City 6,Mobile,154,95.19
USER10766,2023-08-16,City 7,Tablet,250,93.96
USER10767,2022-01-27,City 8,Mobile,674,51.7
USER10768,2022-11-16,City 9,Mobile,438,87.9
USER10769,2023-08-13,City 10,Desktop,118,63.39
USER10770,2023-11-25,City 11,Tablet,306,53.37
USER10771,2023-01-20,City 12,Tablet,268,82.01
USER10772,2023-02-11,City 13,Mobile,54,88.36
USER10773,2022-07-23,City 14,Tablet,236,70.73
USER10774,2022-03-19,City 15,Tablet,389,83.77
USER10775,2023-08-30,City 16,Mobile,401,63.73
USER10776,2023-12-09,City 17,Mobile,624,68.98
USER10777,2023-10-05,City 18,Desktop,303,86.27
USER10778,2022-09-06,City 19,Tablet,207,74.28
USER10779,2022-04-15,City 20,Mobile,229,92.98
USER10780,2023-12-15,City 1,Tablet,578,75.89
USER10781,2022-11-05,City 2,Tablet,75,79.71
USER10782,2023-12-02,City 3,Mobile,435,64.53
USER10783,2023-09-07,City 4,Tablet,103,83.91
USER10784,2022-05-04,City 5,Tablet,422,51.37
USER10785,2023-08-03,City 6,Desktop,704,36.9
USER10786,2022-02-12,City 7,Tablet,306,95.73
USER10787,2022-12-22,City 8,Desktop,98,75.13
USER10788,2023-06-30,City 9,Desktop,335,82.29
USER10789,2023-03-15,City 10,Mobile,435,61.95
USER10790,2023-11-09,City 11,Tablet,447,90.22
USER10791,2023-01-15,City 12,Tablet,308,95.16
USER10792,2022-03-12,City 13,Desktop,249,80.21
USER10793,2023-06-03,City 14,Mobile,166,68.04
USER10794,2023-10-26,City 15,Desktop,481,77.84
USER10795,2022-12-16,City 16,Desktop,335,77.18
USER10796,2022-01-13,City 17,Desktop,542,71.93
USER10797,2023-03-07,City 18,Tablet,106,82.79
USER10798,2023-05-17,City 19,Tablet,563,55.71
USER10799,2022-04-19,City 20,Tablet,81,75.35
USER10800,2023-03-20,City 1,Tablet,133,97.42
USER10801,2023-01-06,City 2,Mobile,138,84.9
USER10802,2023-10-13,City 3,Desktop,184,68.82
USER10803,2023-04-16,City 4,Mobile,401,87.18
USER10804,2023-12-26,City 5,Desktop,330,68.3
USER10805,2022-06-06,City 6,Desktop,508,82.31
USER10806,2023-03-22,City 7,Mobile,69,83.12
USER10807,2022-06-30,City 8,Mobile,546,58.75
USER10808,2023-06-19,City 9,Desktop,53,76.68
USER10809,2023-10-29,City 10,Tablet,450,87.8
USER10810,2022-10-04,City 11,Tablet,205,95.09
USER10811,2023-09-23,City 12,Desktop,126,82.01
USER10812,2023-07-06,City 13,Desktop,43,87.26
USER10813,2023-05-11,City 14,Mobile,111,84.73
USER10814,2023-04-22,City 15,Mobile,663,67.87
USER10815,2023-03-23,City 16,Tablet,183,47.2
USER10816,2023-08-30,City 17,Tablet,95,77.5
USER10817,2022-10-02,City 18,Mobile,374,43.29
USER10818,2022-11-27,City 19,Tablet,520,51.19
USER10819,2022-09-09,City 20,Tablet,360,78.72
USER10820,2022-03-30,City 1,Mobile,696,84.09
USER10821,2022-10-13,City 2,Tablet,281,92.56
USER10822,2023-04-07,City 3,Mobile,195,68.55
USER10823,2022-09-07,City 4,Desktop,195,97.17
USER10824,2023-04-21,City 5,Tablet,667,84.94
USER10825,2023-08-07,City 6,Mobile,93,50.17
USER10826,2023-09-17,City 7,Tablet,672,78.82
USER10827,2023-11-16,City 8,Desktop,61,65.8
USER10828,2023-01-24,City 9,Desktop,634,41.85
USER10829,2022-12-11,City 10,Desktop,51,94.69
USER10830,2022-01-30,City 11,Mobile,403,75.83
USER10831,2023-05-22,City 12,Mobile,5,77.35
USER10832,2022-11-29,City 13,Desktop,466,95.69
USER10833,2022-07-06,City 14,Tablet,604,50.63
USER10834,2023-05-15,City 15,Tablet,682,73.3
USER10835,2022-08-06,City 16,Desktop,534,80.54
USER10836,2022-12-30,City 17,Desktop,405,72.38
USER10837,2022-09-22,City 18,Tablet,513,61.2
USER10838,2022-12-15,City 19,Desktop,645,75.3
USER10839,2022-10-14,City 20,Tablet,233,77.56
USER10840,2023-09-03,City 1,Desktop,524,83.0
USER10841,2023-12-20,City 2,Tablet,346,77.97
USER10842,2022-10-10,City 3,Desktop,46,83.1
USER10843,2023-07-24,City 4,Tablet,546,68.12
USER10844,2022-01-11,City 5,Desktop,78,88.94
USER10845,2023-06-14,City 6,Mobile,73,80.65
USER10846,2022-07-15,City 7,Desktop,249,68.41
USER10847,2022-03-29,City 8,Tablet,47,60.75
USER10848,2022-09-05,City 9,Tablet,121,65.14
USER10849,2023-02-21,City 10,Desktop,214,63.4
USER10850,2023-05-16,City 11,Mobile,239,73.68
USER10851,2023-07-23,City 12,Desktop,56,60.73
USER10852,2022-09-04,City 13,Tablet,350,65.9
USER10853,2023-12-09,City 14,Tablet,107,58.16
USER10854,2023-05-03,City 15,Desktop,48,71.11
USER10855,2023-10-24,City 16,Desktop,573,92.96
USER10856,2023-12-30,City 17,Desktop,337,82.15
USER10857,2023-05-18,City 18,Tablet,26,73.2
USER10858,2023-04-04,City 19,Desktop,257,95.53
USER10859,2022-01-18,City 20,Tablet,8,70.95
USER10860,2022-04-06,City 1,Desktop,625,51.89
USER10861,2022-10-29,City 2,Tablet,253,63.82
USER10862,2022-08-15,City 3,Mobile,692,78.05
USER10863,2023-02-19,City 4,Tablet,719,88.49
USER10864,2023-12-10,City 5,Mobile,303,74.22
USER10865,2022-09-07,City 6,Tablet,639,95.5
USER10866,2022-11-10,City 7,Mobile,56,74.68
USER10867,2023-11-11,City 8,Desktop,726,92.58
USER10868,2023-08-19,City 9,Tablet,526,69.76
USER10869,2023-01-13,City 10,Mobile,474,88.88
USER10870,2023-04-30,City 11,Mobile,28,81.76
USER10871,2023-07-21,City 12,Mobile,78,60.53
USER10872,2023-06-28,City 13,Tablet,216,97.1
USER10873,2022-12-19,City 14,Desktop,386,87.13
USER10874,2023-03-12,City 15,Desktop,365,85.72
USER10875,2023-07-18,City 16,Tablet,666,86.81
USER10876,2022-12-05,City 17,Tablet,526,74.77
USER10877,2022-12-27,City 18,Tablet,699,64.59
USER10878,2023-12-21,City 19,Tablet,312,66.95
USER10879,2023-04-10,City 20,Tablet,7,68.65
USER10880,2022-10-05,City 1,Mobile,3,79.98
USER10881,2022-11-10,City 2,Mobile,623,88.98
USER10882,2022-09-15,City 3,Desktop,363,81.8
USER10883,2022-08-25,City 4,Tablet,508,47.44
USER10884,2022-05-04,City 5,Mobile,274,89.95
USER10885,2022-07-17,City 6,Mobile,506,68.46
USER10886,2022-11-20,City 7,Mobile,15,40.86
USER10887,2022-05-03,City 8,Desktop,192,71.47
USER10888,2023-07-03,City 9,Tablet,631,55.58
USER10889,2023-12-08,City 10,Desktop,485,78.91
USER10890,2022-07-09,City 11,Mobile,28,52.15
USER10891,2022-07-16,City 12,Mobile,714,56.82
USER10892,2022-08-10,City 13,Desktop,39,69.86
USER10893,2023-05-11,City 14,Mobile,273,47.56
USER10894,2022-10-11,City 15,Desktop,231,71.12
USER10895,2023-08-27,City 16,Mobile,86,73.31
USER10896,2023-06-22,City 17,Tablet,474,78.7
USER10897,2023-09-04,City 18,Mobile,126,46.52
USER10898,2022-10-17,City 19,Tablet,537,34.82
USER10899,2022-04-13,City 20,Desktop,145,78.34
USER10900,2022-07-18,City 1,Desktop,525,81.84
USER10901,2022-10-31,City 2,Tablet,212,66.61
USER10902,2022-08-21,City 3,Tablet,25,91.31
USER10903,2023-01-05,City 4,Tablet,580,44.51
USER10904,2022-07-03,City 5,Desktop,394,90.69
USER10905,2022-11-06,City 6,Tablet,67,33.67
USER10906,2022-01-15,City 7,Tablet,233,85.9
USER10907,2023-12-27,City 8,Mobile,109,88.51
USER10908,2023-07-01,City 9,Mobile,146,26.58
USER10909,2022-05-10,City 10,Tablet,111,60.14
USER10910,2022-10-08,City 11,Desktop,228,70.31
USER10911,2022-02-16,City 12,Desktop,111,68.3
USER10912,2022-02-25,City 13,Mobile,470,37.95
USER10913,2023-07-21,City 14,Mobile,34,80.31
USER10914,2022-10-27,City 15,Tablet,623,74.92
USER10915,2023-12-16,City 16,Tablet,369,41.95
USER10916,2022-05-10,City 17,Desktop,595,90.3
USER10917,2023-10-16,City 18,Mobile,554,37.96
USER10918,2023-05-18,City 19,Mobile,425,76.86
USER10919,2022-04-16,City 20,Tablet,613,65.24
USER10920,2022-01-13,City 1,Tablet,518,50.17
USER10921,2023-08-11,City 2,Tablet,692,93.81
USER10922,2022-10-19,City 3,Tablet,282,95.37
USER10923,2023-04-26,City 4,Mobile,320,96.7
USER10924,2023-05-06,City 5,Tablet,443,83.84
USER10925,2023-03-28,City 6,Mobile,315,53.04
USER10926,2022-12-15,City 7,Tablet,377,89.42
USER10927,2022-07-08,City 8,Mobile,289,78.69
USER10928,2022-02-22,City 9,Desktop,437,50.61
USER10929,2022-09-16,City 10,Mobile,662,57.22
USER10930,2023-05-05,City 11,Tablet,277,86.99
USER10931,2022-04-27,City 12,Mobile,710,46.08
USER10932,2022-03-08,City 13,Mobile,582,89.03
USER10933,2023-02-15,City 14,Mobile,503,56.46
USER10934,2023-05-19,City 15,Desktop,624,27.96
USER10935,2022-03-17,City 16,Desktop,516,76.73
USER10936,2023-08-14,City 17,Desktop,350,68.59
USER10937,2023-10-07,City 18,Tablet,446,63.09
USER10938,2023-12-04,City 19,Desktop,350,66.14
USER10939,2022-02-24,City 20,Desktop,607,85.59
USER10940,2022-06-05,City 1,Tablet,664,93.42
USER10941,2022-06-02,City 2,Mobile,137,81.34
USER10942,2023-07-31,City 3,Tablet,243,69.71
USER10943,2022-11-08,City 4,Mobile,543,88.81
USER10944,2022-03-29,City 5,Tablet,40,76.06
USER10945,2022-09-12,City 6,Tablet,229,71.69
USER10946,2022-05-02,City 7,Mobile,548,76.9
USER10947,2023-07-26,City 8,Mobile,223,60.28
USER10948,2023-03-03,City 9,Tablet,6,75.13
USER10949,2023-09-13,City 10,Desktop,322,86.62
USER10950,2023-09-03,City 11,Tablet,468,44.57
USER10951,2023-09-26,City 12,Tablet,75,65.61
USER10952,2022-08-20,City 13,Tablet,4,77.45
USER10953,2023-06-20,City 14,Desktop,646,38.49
USER10954,2023-01-25,City 15,Desktop,118,72.61
USER10955,2023-04-07,City 16,Desktop,606,88.56
USER10956,2023-03-30,City 17,Mobile,504,59.24
USER10957,2022-11-01,City 18,Tablet,574,77.15
USER10958,2023-08-26,City 19,Mobile,441,60.77
USER10959,2023-03-16,City 20,Desktop,194,87.22
USER10960,2022-11-09,City 1,Desktop,715,60.94
USER10961,2023-08-06,City 2,Tablet,392,55.08
USER10962,2023-09-28,City 3,Mobile,26,74.82
USER10963,2022-03-03,City 4,Desktop,435,68.62
USER10964,2023-09-17,City 5,Mobile,173,69.97
USER10965,2022-04-12,City 6,Desktop,300,69.52
USER10966,2022-08-01,City 7,Tablet,645,67.09
USER10967,2023-10-03,City 8,Mobile,326,98.63
USER10968,2022-08-05,City 9,Tablet,410,53.33
USER10969,2022-09-28,City 10,Mobile,118,85.27
USER10970,2023-11-08,City 11,Tablet,724,53.44
USER10971,2022-03-25,City 12,Desktop,225,32.48
USER10972,2022-06-10,City 13,Desktop,532,69.73
USER10973,2022-09-03,City 14,Mobile,113,66.17
USER10974,2022-06-27,City 15,Tablet,140,71.59
USER10975,2023-07-20,City 16,Desktop,559,41.88
USER10976,2022-03-18,City 17,Tablet,1,65.94
USER10977,2022-06-10,City 18,Tablet,90,90.49
USER10978,2022-01-03,City 19,Desktop,654,86.51
USER10979,2023-02-23,City 20,Tablet,320,85.65
USER10980,2023-04-07,City 1,Desktop,550,85.66
USER10981,2023-12-07,City 2,Desktop,139,95.3
USER10982,2023-09-01,City 3,Tablet,511,88.83
USER10983,2023-04-27,City 4,Desktop,259,90.74
USER10984,2022-10-26,City 5,Mobile,673,83.61
USER10985,2022-02-03,City 6,Desktop,690,53.25
USER10986,2022-08-26,City 7,Desktop,10,58.25
