transaction_id,customer_id,transaction_type,amount,date,merchant,location,is_fraudulent
TXN100349,BANK15352,Deposit,34.91,2023-06-24,Electric Co,ATM,0
TXN100350,BANK14294,Deposit,83.76,2023-02-08,Mortgage Co,Online,0
TXN100351,BANK19113,Payment,-15.36,2023-08-10,Amazon,In-Store,0
TXN100352,BANK18802,Payment,-34.84,2023-02-18,Walmart,Online,0
TXN100353,BANK10958,Deposit,1.86,2023-07-30,Mortgage Co,Online,0
TXN100354,BANK16380,Purchase,71.46,2023-07-30,Starbucks,ATM,0
TXN100355,BANK15067,Deposit,17.54,2023-01-30,Walmart,ATM,0
TXN100356,BANK15006,Purchase,131.28,2023-02-15,Starbucks,ATM,0
TXN100357,BANK12188,Transfer,2.31,2023-11-24,Water Co,Online,0
TXN100358,BANK10015,Purchase,3.65,2023-11-04,Water Co,In-Store,0
TXN100359,BANK10697,Purchase,26.29,2023-12-24,Spotify,Online,0
TXN100360,BANK16361,Deposit,3.64,2023-04-09,Water Co,ATM,0
TXN100361,BANK12910,Payment,-17.84,2023-02-01,Walmart,In-Store,0
TXN100362,BANK19339,Transfer,7.8,2023-12-23,Amazon,In-Store,0
TXN100363,BANK18232,Transfer,12.78,2023-07-18,Mortgage Co,Online,0
TXN100364,BANK18156,Payment,-8.57,2023-05-01,Apple,Online,0
TXN100365,BANK17245,Transfer,3.05,2023-07-20,Google,ATM,0
TXN100366,BANK18592,Payment,-4.64,2023-01-09,Netflix,In-Store,0
TXN100367,BANK17871,Transfer,33.23,2023-04-08,Spotify,Online,0
TXN100368,BANK14006,Transfer,2.27,2023-01-26,Walmart,In-Store,0
TXN100369,BANK15139,Deposit,44.83,2023-05-22,Walmart,Online,0
TXN100370,BANK18532,Transfer,4.64,2023-09-26,Amazon,Online,0
TXN100371,BANK15362,Withdrawal,-93.26,2023-03-06,Electric Co,ATM,0
TXN100372,BANK16352,Withdrawal,-4.64,2023-02-03,Starbucks,ATM,0
TXN100373,BANK16581,Withdrawal,-77.16,2023-01-05,Apple,ATM,0
TXN100374,BANK14616,Deposit,16.16,2023-03-12,Netflix,Online,0
TXN100375,BANK16542,Purchase,23.57,2023-04-23,Walmart,Online,0
TXN100376,BANK15092,Payment,-71.07,2023-07-15,Apple,Online,0
TXN100377,BANK11945,Transfer,33.54,2023-09-29,Electric Co,In-Store,0
TXN100378,BANK19761,Payment,-18.03,2023-11-22,Google,ATM,0
TXN100379,BANK17132,Deposit,11.36,2023-10-30,Apple,Online,0
TXN100380,BANK12118,Purchase,1.23,2023-11-03,Spotify,In-Store,0
TXN100381,BANK13566,Deposit,186.48,2023-02-17,Amazon,ATM,0
TXN100382,BANK14852,Deposit,4.9,2023-09-30,Electric Co,In-Store,0
TXN100383,BANK12953,Withdrawal,-59.56,2023-10-21,Google,In-Store,0
TXN100384,BANK11831,Withdrawal,-21.71,2023-03-27,Electric Co,ATM,0
TXN100385,BANK12308,Purchase,1.51,2023-11-19,Mortgage Co,Online,0
TXN100386,BANK17145,Deposit,5.69,2023-08-29,Mortgage Co,Online,0
TXN100387,BANK12372,Transfer,35.21,2023-12-16,Water Co,Online,0
TXN100388,BANK12933,Purchase,4.04,2023-09-06,Electric Co,Online,0
TXN100389,BANK11230,Deposit,4.66,2023-07-01,Water Co,ATM,0
TXN100390,BANK13167,Deposit,45.29,2023-08-13,Apple,In-Store,0
TXN100391,BANK12998,Withdrawal,-19.54,2023-10-31,Apple,Online,0
TXN100392,BANK10280,Payment,-93.68,2023-01-07,Mortgage Co,Online,0
TXN100393,BANK15007,Transfer,12.58,2023-12-01,Spotify,ATM,0
TXN100394,BANK11047,Deposit,1.67,2023-07-15,Spotify,ATM,0
TXN100395,BANK10745,Purchase,4.96,2023-01-04,Netflix,Online,0
TXN100396,BANK14658,Purchase,29.97,2023-04-09,Mortgage Co,ATM,0
TXN100397,BANK12672,Deposit,9.23,2023-03-16,Netflix,Online,0
TXN100398,BANK14144,Purchase,91.62,2023-01-10,Google,In-Store,0
TXN100399,BANK18714,Payment,-4.07,2023-10-18,Netflix,ATM,0
TXN100400,BANK13554,Transfer,39.39,2023-11-07,Electric Co,ATM,0
TXN100401,BANK11847,Purchase,8.76,2023-02-15,Mortgage Co,ATM,0
TXN100402,BANK14610,Transfer,7.21,2023-06-22,Mortgage Co,In-Store,0
TXN100403,BANK17956,Payment,-6.85,2023-03-23,Spotify,Online,0
TXN100404,BANK18373,Deposit,4.3,2023-02-10,Google,In-Store,0
TXN100405,BANK19311,Deposit,8.89,2023-06-19,Apple,Online,0
TXN100406,BANK11833,Payment,-102.54,2023-10-22,Apple,In-Store,0
TXN100407,BANK11475,Deposit,1728.03,2023-06-24,Walmart,ATM,0
TXN100408,BANK17717,Payment,-33.19,2023-07-12,Spotify,ATM,0
TXN100409,BANK17315,Payment,-23.14,2023-05-16,Electric Co,In-Store,0
TXN100410,BANK12513,Purchase,13.23,2023-07-14,Mortgage Co,ATM,0
TXN100411,BANK16656,Withdrawal,-5.08,2023-01-19,Electric Co,In-Store,0
TXN100412,BANK19635,Payment,-80.31,2023-12-17,Google,Online,0
TXN100413,BANK19984,Withdrawal,-20.05,2023-10-27,Electric Co,In-Store,0
TXN100414,BANK19733,Payment,-3.84,2023-03-14,Apple,Online,0
TXN100415,BANK14549,Purchase,332.28,2023-05-01,Amazon,In-Store,0
TXN100416,BANK19426,Transfer,343.46,2023-09-28,Netflix,In-Store,0
TXN100417,BANK18631,Transfer,50.88,2023-06-10,Starbucks,ATM,0
TXN100418,BANK11581,Purchase,3.7,2023-06-30,Walmart,ATM,0
TXN100419,BANK12635,Purchase,5.63,2023-04-09,Water Co,In-Store,0
TXN100420,BANK18416,Payment,-4.0,2023-04-03,Apple,ATM,0
TXN100421,BANK13263,Withdrawal,-338.53,2023-10-04,Walmart,ATM,0
TXN100422,BANK11816,Transfer,3.48,2023-12-18,Mortgage Co,ATM,0
TXN100423,BANK19003,Withdrawal,-8.11,2023-03-25,Netflix,In-Store,0
TXN100424,BANK10326,Payment,-55.25,2023-04-03,Water Co,ATM,0
TXN100425,BANK10934,Deposit,16.16,2023-09-15,Water Co,ATM,0
TXN100426,BANK13593,Purchase,2.42,2023-07-15,Amazon,Online,0
TXN100427,BANK17077,Transfer,47.46,2023-05-11,Netflix,Online,0
TXN100428,BANK16918,Payment,-282.42,2023-05-16,Google,In-Store,0
TXN100429,BANK16714,Payment,-6.2,2023-12-30,Amazon,ATM,0
TXN100430,BANK10343,Deposit,7.15,2023-12-03,Amazon,In-Store,0
TXN100431,BANK12754,Payment,-108.21,2023-02-26,Apple,In-Store,0
TXN100432,BANK10034,Payment,-61.99,2023-05-14,Spotify,Online,0
TXN100433,BANK11022,Deposit,3.87,2023-02-20,Netflix,Online,0
TXN100434,BANK10088,Withdrawal,-435.85,2023-10-11,Google,In-Store,0
TXN100435,BANK15698,Withdrawal,-5.22,2023-04-14,Apple,ATM,0
TXN100436,BANK13222,Deposit,45.01,2023-10-18,Electric Co,Online,0
TXN100437,BANK12642,Transfer,2.66,2023-05-16,Starbucks,In-Store,0
TXN100438,BANK18834,Purchase,68.2,2023-07-26,Apple,Online,0
TXN100439,BANK15515,Payment,-4.42,2023-08-09,Mortgage Co,ATM,0
TXN100440,BANK13168,Transfer,9.69,2023-10-22,Walmart,ATM,0
TXN100441,BANK18912,Deposit,6.12,2023-06-21,Google,In-Store,0
TXN100442,BANK16488,Deposit,1.34,2023-12-17,Mortgage Co,ATM,0
TXN100443,BANK13089,Deposit,4.17,2023-01-13,Starbucks,Online,0
TXN100444,BANK11578,Transfer,14.25,2023-09-17,Apple,In-Store,0
TXN100445,BANK10063,Transfer,2.84,2023-05-26,Starbucks,In-Store,0
TXN100446,BANK15271,Withdrawal,-1.47,2023-02-25,Mortgage Co,In-Store,0
TXN100447,BANK10760,Withdrawal,-20.96,2023-10-04,Walmart,ATM,0
TXN100448,BANK15351,Withdrawal,-537.4,2023-06-06,Google,ATM,0
TXN100449,BANK12940,Deposit,36.78,2023-11-27,Netflix,ATM,0
TXN100450,BANK14426,Withdrawal,-83.64,2023-04-26,Spotify,Online,0
TXN100451,BANK14002,Transfer,21.6,2023-07-16,Starbucks,In-Store,0
TXN100452,BANK18674,Payment,-23.83,2023-12-28,Spotify,In-Store,0
TXN100453,BANK13849,Withdrawal,-16.73,2023-01-24,Netflix,Online,0
TXN100454,BANK19008,Payment,-14.43,2023-07-14,Walmart,In-Store,0
TXN100455,BANK10031,Deposit,3.75,2023-06-04,Electric Co,In-Store,0
TXN100456,BANK15820,Purchase,32.81,2023-04-08,Electric Co,In-Store,0
TXN100457,BANK19062,Payment,-3.94,2023-10-09,Starbucks,In-Store,0
TXN100458,BANK12651,Withdrawal,-7.8,2023-01-18,Netflix,ATM,0
TXN100459,BANK16847,Transfer,0.96,2023-11-02,Mortgage Co,ATM,0
TXN100460,BANK12800,Purchase,17.31,2023-04-10,Google,ATM,0
TXN100461,BANK19249,Purchase,3.07,2023-03-08,Apple,In-Store,0
TXN100462,BANK11023,Deposit,26.46,2023-08-13,Apple,ATM,0
TXN100463,BANK10977,Withdrawal,-23.33,2023-06-09,Apple,In-Store,0
TXN100464,BANK17390,Deposit,9.18,2023-04-17,Google,Online,0
TXN100465,BANK16522,Transfer,1.56,2023-07-04,Water Co,In-Store,0
TXN100466,BANK18748,Withdrawal,-31.35,2023-01-13,Electric Co,ATM,0
TXN100467,BANK17081,Payment,-177.4,2023-10-06,Starbucks,In-Store,0
TXN100468,BANK12687,Transfer,69.83,2023-04-15,Water Co,ATM,0
TXN100469,BANK17493,Transfer,57.3,2023-05-30,Google,Online,0
TXN100470,BANK17145,Transfer,8.42,2023-01-11,Water Co,In-Store,0
TXN100471,BANK13998,Deposit,34.07,2023-01-05,Amazon,Online,0
TXN100472,BANK13721,Purchase,1.67,2023-04-27,Spotify,Online,0
TXN100473,BANK12905,Deposit,3.6,2023-01-13,Starbucks,Online,0
TXN100474,BANK19106,Withdrawal,-90.74,2023-10-05,Apple,ATM,0
TXN100475,BANK13388,Payment,-3.65,2023-05-08,Amazon,In-Store,0
TXN100476,BANK18218,Withdrawal,-20.29,2023-01-06,Water Co,ATM,0
TXN100477,BANK19984,Withdrawal,-18.65,2023-02-01,Starbucks,ATM,0
TXN100478,BANK16313,Withdrawal,-1.59,2023-05-29,Apple,Online,0
TXN100479,BANK13339,Transfer,38.89,2023-01-26,Electric Co,Online,0
TXN100480,BANK13514,Transfer,144.04,2023-11-05,Spotify,Online,0
TXN100481,BANK17924,Payment,-436.16,2023-10-05,Spotify,ATM,0
TXN100482,BANK16676,Purchase,62.52,2023-11-02,Google,In-Store,0
TXN100483,BANK11364,Deposit,35.57,2023-06-25,Electric Co,ATM,0
TXN100484,BANK18284,Payment,-30.2,2023-08-06,Electric Co,Online,0
TXN100485,BANK15508,Payment,-45.06,2023-03-10,Google,In-Store,0
TXN100486,BANK11868,Purchase,30.42,2023-06-20,Mortgage Co,ATM,0
TXN100487,BANK18885,Purchase,557.25,2023-09-27,Mortgage Co,In-Store,0
TXN100488,BANK16594,Deposit,59.16,2023-11-15,Google,In-Store,0
TXN100489,BANK12900,Payment,-75.32,2023-05-10,Spotify,ATM,0
TXN100490,BANK16515,Withdrawal,-18.23,2023-05-16,Spotify,Online,0
TXN100491,BANK17452,Transfer,0.79,2023-06-03,Mortgage Co,In-Store,0
TXN100492,BANK11716,Deposit,0.34,2023-12-23,Starbucks,In-Store,0
TXN100493,BANK14060,Deposit,6.75,2023-06-22,Mortgage Co,Online,0
TXN100494,BANK17111,Withdrawal,-88.45,2023-06-16,Apple,ATM,0
TXN100495,BANK19046,Transfer,47.77,2023-04-14,Netflix,In-Store,0
TXN100496,BANK14992,Transfer,17.2,2023-02-17,Amazon,In-Store,0
TXN100497,BANK11780,Transfer,45.2,2023-11-14,Electric Co,ATM,0
TXN100498,BANK10013,Purchase,46.99,2023-01-24,Mortgage Co,Online,0
TXN100499,BANK11218,Payment,-291.64,2023-07-09,Netflix,Online,1
TXN100500,BANK13110,Payment,-8.65,2023-06-28,Google,ATM,0
TXN100501,BANK12540,Purchase,5.04,2023-11-10,Amazon,In-Store,0
TXN100502,BANK18287,Withdrawal,-34.15,2023-12-17,Walmart,In-Store,0
TXN100503,BANK12569,Payment,-36.68,2023-11-14,Apple,In-Store,0
TXN100504,BANK13295,Withdrawal,-20.91,2023-10-02,Electric Co,In-Store,0
TXN100505,BANK13696,Payment,-28.38,2023-02-12,Netflix,In-Store,0
TXN100506,BANK19974,Withdrawal,-273.05,2023-09-14,Spotify,ATM,0
TXN100507,BANK12496,Deposit,21.49,2023-09-16,Spotify,ATM,0
TXN100508,BANK11624,Transfer,11.82,2023-07-02,Mortgage Co,Online,0
TXN100509,BANK18856,Transfer,9.78,2023-05-07,Water Co,ATM,0
TXN100510,BANK18324,Purchase,3.35,2023-06-08,Amazon,In-Store,0
TXN100511,BANK13666,Purchase,6.34,2023-05-11,Walmart,ATM,0
TXN100512,BANK15723,Transfer,165.7,2023-05-30,Spotify,In-Store,0
TXN100513,BANK13061,Deposit,17.9,2023-10-15,Starbucks,In-Store,0
TXN100514,BANK17554,Purchase,9.75,2023-07-10,Amazon,Online,0
TXN100515,BANK19831,Payment,-80.93,2023-11-06,Walmart,Online,0
TXN100516,BANK11037,Payment,-13.03,2023-01-13,Walmart,Online,0
TXN100517,BANK18656,Deposit,137.58,2023-01-14,Apple,ATM,0
TXN100518,BANK17813,Transfer,47.15,2023-08-26,Walmart,In-Store,0
TXN100519,BANK15330,Purchase,3.53,2023-03-06,Netflix,In-Store,0
TXN100520,BANK10324,Transfer,78.13,2023-09-01,Amazon,Online,0
TXN100521,BANK16652,Purchase,26.95,2023-11-22,Walmart,ATM,0
TXN100522,BANK17901,Withdrawal,-14.9,2023-05-21,Google,ATM,0
TXN100523,BANK18077,Payment,-24.92,2023-10-20,Starbucks,ATM,0
TXN100524,BANK16318,Transfer,20.85,2023-06-29,Google,ATM,0
TXN100525,BANK11556,Deposit,2.41,2023-10-18,Walmart,In-Store,0
TXN100526,BANK10711,Transfer,13.57,2023-02-07,Spotify,Online,0
TXN100527,BANK16922,Withdrawal,-11.5,2023-07-29,Starbucks,ATM,0
TXN100528,BANK16065,Transfer,1.83,2023-10-24,Starbucks,ATM,0
TXN100529,BANK19535,Purchase,12.21,2023-08-12,Electric Co,Online,0
TXN100530,BANK12736,Deposit,17.77,2023-01-06,Electric Co,In-Store,0
TXN100531,BANK10102,Purchase,1282.21,2023-11-27,Walmart,In-Store,0
TXN100532,BANK18818,Withdrawal,-1.98,2023-09-17,Apple,In-Store,0
TXN100533,BANK18563,Purchase,13.29,2023-06-07,Amazon,Online,0
TXN100534,BANK11645,Purchase,8.19,2023-02-21,Google,In-Store,0
TXN100535,BANK14364,Withdrawal,-4.89,2023-02-07,Starbucks,ATM,0
TXN100536,BANK14052,Payment,-208.21,2023-02-22,Amazon,In-Store,0
TXN100537,BANK11229,Payment,-291.74,2023-06-02,Electric Co,In-Store,0
TXN100538,BANK12087,Withdrawal,-6.64,2023-05-23,Starbucks,ATM,0
TXN100539,BANK17652,Deposit,93.13,2023-12-02,Walmart,In-Store,0
TXN100540,BANK19940,Withdrawal,-53.23,2023-01-28,Apple,ATM,0
TXN100541,BANK17284,Purchase,34.28,2023-12-17,Starbucks,Online,0
TXN100542,BANK16713,Deposit,17.04,2023-09-01,Apple,ATM,0
TXN100543,BANK11913,Payment,-111.61,2023-06-09,Starbucks,In-Store,0
TXN100544,BANK17547,Withdrawal,-88.99,2023-01-16,Electric Co,ATM,0
TXN100545,BANK18243,Deposit,41.44,2023-06-19,Mortgage Co,ATM,0
TXN100546,BANK11813,Payment,-1.97,2023-03-30,Apple,ATM,0
TXN100547,BANK15772,Transfer,59.83,2023-03-18,Netflix,Online,0
TXN100548,BANK19722,Purchase,263.09,2023-07-02,Apple,In-Store,0
TXN100549,BANK16864,Purchase,26.1,2023-08-14,Walmart,ATM,0
TXN100550,BANK19495,Payment,-8.77,2023-03-08,Amazon,Online,0
TXN100551,BANK18736,Purchase,80.41,2023-07-03,Walmart,ATM,0
TXN100552,BANK14046,Withdrawal,-96.89,2023-10-29,Electric Co,Online,0
TXN100553,BANK18864,Deposit,9.2,2023-02-08,Walmart,ATM,0
TXN100554,BANK14897,Deposit,41.73,2023-05-03,Amazon,In-Store,0
TXN100555,BANK15733,Payment,-75.55,2023-01-10,Walmart,Online,0
TXN100556,BANK18150,Withdrawal,-3.76,2023-01-06,Netflix,In-Store,0
TXN100557,BANK12919,Payment,-69.09,2023-01-09,Netflix,Online,0
TXN100558,BANK10272,Deposit,13.75,2023-04-18,Apple,ATM,0
TXN100559,BANK12468,Deposit,31.91,2023-12-03,Netflix,In-Store,0
TXN100560,BANK16402,Payment,-19.02,2023-08-27,Starbucks,ATM,0
TXN100561,BANK16174,Transfer,32.67,2023-06-20,Walmart,ATM,0
TXN100562,BANK16039,Deposit,54.13,2023-04-01,Spotify,ATM,0
TXN100563,BANK16541,Payment,-31.57,2023-12-25,Google,In-Store,0
TXN100564,BANK18746,Withdrawal,-12.81,2023-10-22,Amazon,In-Store,0
TXN100565,BANK16299,Payment,-7.47,2023-11-05,Walmart,ATM,0
TXN100566,BANK12798,Deposit,135.2,2023-05-29,Starbucks,In-Store,0
TXN100567,BANK15798,Payment,-8.03,2023-06-14,Apple,ATM,0
TXN100568,BANK19416,Purchase,5.81,2023-06-20,Google,ATM,0
TXN100569,BANK11543,Withdrawal,-1.97,2023-09-26,Mortgage Co,Online,0
TXN100570,BANK12266,Transfer,61.86,2023-03-17,Netflix,In-Store,0
TXN100571,BANK15303,Purchase,14.46,2023-08-19,Electric Co,ATM,0
TXN100572,BANK17343,Purchase,26.08,2023-06-15,Google,Online,0
TXN100573,BANK13344,Transfer,55.65,2023-04-28,Starbucks,ATM,0
TXN100574,BANK15047,Payment,-18.46,2023-03-16,Amazon,In-Store,0
TXN100575,BANK18310,Transfer,5.3,2023-08-07,Amazon,Online,0
TXN100576,BANK19718,Withdrawal,-10.57,2023-03-22,Google,In-Store,0
TXN100577,BANK19265,Withdrawal,-1.83,2023-04-25,Spotify,Online,0
TXN100578,BANK12662,Withdrawal,-219.07,2023-11-22,Starbucks,Online,0
TXN100579,BANK15626,Payment,-18.47,2023-08-23,Amazon,Online,0
TXN100580,BANK15343,Payment,-6.8,2023-02-03,Apple,Online,1
TXN100581,BANK13662,Purchase,86.51,2023-04-04,Amazon,In-Store,0
TXN100582,BANK19868,Transfer,1.52,2023-08-26,Mortgage Co,ATM,0
TXN100583,BANK14470,Withdrawal,-151.54,2023-06-13,Apple,Online,0
TXN100584,BANK17129,Transfer,7.64,2023-03-02,Electric Co,Online,0
TXN100585,BANK10147,Deposit,100.37,2023-11-05,Google,In-Store,0
TXN100586,BANK17280,Deposit,20.26,2023-10-26,Walmart,In-Store,0
TXN100587,BANK14880,Deposit,0.85,2023-11-15,Amazon,Online,0
TXN100588,BANK12236,Withdrawal,-3.9,2023-12-15,Google,Online,0
TXN100589,BANK19491,Withdrawal,-16.63,2023-05-02,Apple,ATM,0
TXN100590,BANK19958,Payment,-22.12,2023-08-09,Spotify,In-Store,0
TXN100591,BANK10368,Withdrawal,-14.23,2023-11-10,Apple,Online,0
TXN100592,BANK17291,Purchase,31.2,2023-07-03,Amazon,In-Store,0
TXN100593,BANK14392,Purchase,0.89,2023-09-16,Electric Co,ATM,0
TXN100594,BANK17785,Payment,-32.36,2023-12-21,Mortgage Co,In-Store,0
TXN100595,BANK12338,Payment,-2.52,2023-05-27,Google,Online,0
TXN100596,BANK16750,Transfer,96.14,2023-02-21,Amazon,In-Store,0
TXN100597,BANK16931,Deposit,1.84,2023-08-05,Mortgage Co,Online,0
TXN100598,BANK19670,Transfer,241.09,2023-04-17,Spotify,Online,0
TXN100599,BANK14989,Deposit,9.42,2023-06-12,Google,ATM,0
TXN100600,BANK11031,Deposit,6.99,2023-10-23,Electric Co,Online,0
TXN100601,BANK17174,Purchase,167.79,2023-07-31,Spotify,Online,0
TXN100602,BANK19405,Purchase,42.37,2023-09-03,Amazon,In-Store,0
TXN100603,BANK16493,Payment,-98.88,2023-10-27,Spotify,In-Store,0
TXN100604,BANK17936,Transfer,20.31,2023-07-11,Spotify,ATM,0
TXN100605,BANK10353,Withdrawal,-31.19,2023-07-26,Spotify,Online,0
TXN100606,BANK19214,Payment,-57.49,2023-02-08,Google,Online,0
TXN100607,BANK10063,Deposit,14.7,2023-06-27,Starbucks,Online,0
TXN100608,BANK19064,Withdrawal,-261.1,2023-02-10,Netflix,ATM,0
TXN100609,BANK19753,Withdrawal,-3.44,2023-01-23,Starbucks,Online,0
TXN100610,BANK17492,Withdrawal,-15.9,2023-11-08,Mortgage Co,ATM,0
TXN100611,BANK15029,Deposit,138.77,2023-01-07,Apple,In-Store,0
TXN100612,BANK18159,Purchase,1.45,2023-02-04,Mortgage Co,ATM,0
TXN100613,BANK14176,Transfer,9.75,2023-01-19,Netflix,In-Store,0
TXN100614,BANK19161,Payment,-0.99,2023-03-17,Spotify,In-Store,0
TXN100615,BANK15766,Withdrawal,-11.09,2023-03-13,Water Co,ATM,0
TXN100616,BANK19354,Withdrawal,-18.23,2023-10-14,Spotify,ATM,0
TXN100617,BANK14656,Purchase,3.97,2023-05-12,Apple,Online,0
TXN100618,BANK16645,Payment,-18.98,2023-10-12,Water Co,In-Store,0
TXN100619,BANK14518,Payment,-4.31,2023-08-14,Amazon,Online,0
TXN100620,BANK11233,Deposit,37.65,2023-11-11,Google,In-Store,0
TXN100621,BANK18340,Deposit,36.31,2023-05-03,Amazon,Online,0
TXN100622,BANK13170,Deposit,45.84,2023-01-13,Starbucks,ATM,0
TXN100623,BANK19965,Purchase,17.21,2023-09-04,Mortgage Co,Online,0
TXN100624,BANK18258,Deposit,5.33,2023-05-22,Spotify,Online,0
TXN100625,BANK14952,Transfer,3.19,2023-10-02,Apple,In-Store,0
TXN100626,BANK11843,Transfer,27.72,2023-04-20,Netflix,ATM,0
TXN100627,BANK16733,Deposit,2.05,2023-09-02,Spotify,ATM,0
TXN100628,BANK17570,Withdrawal,-149.24,2023-12-09,Starbucks,Online,0
TXN100629,BANK13973,Transfer,24.24,2023-08-21,Starbucks,ATM,0
TXN100630,BANK14734,Transfer,2.1,2023-07-16,Electric Co,Online,0
TXN100631,BANK17509,Purchase,9.13,2023-10-08,Electric Co,In-Store,0
TXN100632,BANK18503,Purchase,40.42,2023-02-28,Water Co,Online,0
TXN100633,BANK15625,Payment,-94.36,2023-01-17,Starbucks,In-Store,0
TXN100634,BANK13379,Purchase,28.71,2023-05-04,Amazon,In-Store,0
TXN100635,BANK16531,Purchase,3.49,2023-04-06,Spotify,ATM,0
TXN100636,BANK19527,Purchase,120.7,2023-05-24,Walmart,ATM,0
TXN100637,BANK18788,Deposit,16.31,2023-09-02,Electric Co,Online,0
TXN100638,BANK18736,Payment,-143.88,2023-02-16,Apple,In-Store,0
TXN100639,BANK11750,Payment,-39.94,2023-08-20,Apple,Online,0
TXN100640,BANK16239,Transfer,35.74,2023-04-23,Netflix,In-Store,0
TXN100641,BANK14799,Transfer,19.23,2023-06-13,Mortgage Co,ATM,0
TXN100642,BANK19572,Purchase,37.93,2023-07-25,Spotify,ATM,0
TXN100643,BANK18744,Payment,-138.82,2023-06-16,Google,In-Store,0
TXN100644,BANK10458,Payment,-8.55,2023-10-02,Mortgage Co,Online,0
TXN100645,BANK14345,Payment,-88.8,2023-08-04,Netflix,ATM,0
TXN100646,BANK14751,Payment,-18.32,2023-01-18,Walmart,ATM,0
TXN100647,BANK15177,Purchase,33.66,2023-09-23,Water Co,Online,0
TXN100648,BANK10161,Withdrawal,-128.56,2023-10-10,Mortgage Co,Online,0
TXN100649,BANK19911,Purchase,8.7,2023-04-04,Water Co,In-Store,0
TXN100650,BANK12730,Purchase,139.5,2023-03-16,Starbucks,ATM,0
TXN100651,BANK18433,Withdrawal,-51.59,2023-04-20,Amazon,Online,0
TXN100652,BANK16463,Payment,-49.75,2023-06-21,Apple,In-Store,0
TXN100653,BANK10162,Purchase,128.59,2023-02-28,Amazon,ATM,0
TXN100654,BANK15352,Withdrawal,-41.42,2023-07-28,Starbucks,ATM,0
TXN100655,BANK12800,Payment,-60.42,2023-09-10,Spotify,In-Store,0
TXN100656,BANK11937,Transfer,188.94,2023-01-26,Starbucks,Online,0
TXN100657,BANK10514,Payment,-39.05,2023-10-30,Apple,Online,0
TXN100658,BANK12687,Purchase,0.08,2023-03-25,Amazon,ATM,0
TXN100659,BANK16528,Purchase,8.86,2023-07-03,Electric Co,ATM,0
TXN100660,BANK12286,Purchase,82.29,2023-11-27,Apple,In-Store,0
TXN100661,BANK17515,Transfer,10.47,2023-08-13,Apple,In-Store,0
TXN100662,BANK10640,Purchase,4.21,2023-08-16,Mortgage Co,In-Store,0
TXN100663,BANK16499,Payment,-5.69,2023-04-28,Amazon,ATM,0
TXN100664,BANK16557,Purchase,53.77,2023-06-06,Netflix,Online,0
TXN100665,BANK14749,Purchase,3.59,2023-09-13,Starbucks,ATM,0
TXN100666,BANK19058,Withdrawal,-34.07,2023-06-13,Starbucks,ATM,0
TXN100667,BANK19860,Transfer,13.04,2023-09-28,Water Co,In-Store,0
TXN100668,BANK11002,Payment,-87.62,2023-11-04,Starbucks,In-Store,0
TXN100669,BANK10296,Purchase,54.97,2023-02-16,Spotify,In-Store,0
TXN100670,BANK18918,Purchase,28.8,2023-07-23,Starbucks,Online,0
TXN100671,BANK12935,Withdrawal,-8.57,2023-03-05,Apple,Online,0
TXN100672,BANK14432,Withdrawal,-18.17,2023-11-05,Electric Co,Online,0
TXN100673,BANK18759,Purchase,4.8,2023-09-10,Walmart,Online,0
TXN100674,BANK14139,Transfer,8.95,2023-03-25,Google,In-Store,0
TXN100675,BANK15874,Transfer,112.14,2023-04-12,Water Co,In-Store,0
TXN100676,BANK18521,Transfer,4.01,2023-11-25,Apple,Online,0
TXN100677,BANK11710,Withdrawal,-2.19,2023-09-13,Amazon,In-Store,0
TXN100678,BANK13628,Payment,-13.21,2023-02-10,Mortgage Co,Online,0
TXN100679,BANK10008,Withdrawal,-18.16,2023-09-18,Starbucks,Online,0
TXN100680,BANK19114,Deposit,9.41,2023-04-24,Mortgage Co,Online,0
TXN100681,BANK18841,Transfer,11.85,2023-04-16,Spotify,Online,0
TXN100682,BANK19390,Purchase,8.16,2023-06-11,Mortgage Co,In-Store,0
TXN100683,BANK19102,Withdrawal,-115.72,2023-04-06,Mortgage Co,ATM,0
TXN100684,BANK13112,Transfer,141.8,2023-09-27,Starbucks,In-Store,0
TXN100685,BANK10674,Purchase,1.73,2023-01-11,Amazon,In-Store,0
TXN100686,BANK15404,Deposit,52.02,2023-10-19,Mortgage Co,ATM,0
TXN100687,BANK17904,Withdrawal,-0.27,2023-10-01,Google,ATM,0
TXN100688,BANK14999,Payment,-116.3,2023-08-29,Electric Co,ATM,0
TXN100689,BANK18861,Deposit,25.75,2023-08-01,Mortgage Co,ATM,0
TXN100690,BANK19028,Payment,-13.16,2023-10-29,Spotify,In-Store,0
TXN100691,BANK13882,Payment,-2.44,2023-03-05,Starbucks,ATM,0
TXN100692,BANK19748,Deposit,51.78,2023-08-13,Starbucks,Online,0
TXN100693,BANK17761,Deposit,1.89,2023-05-14,Apple,In-Store,0
TXN100694,BANK14291,Deposit,171.94,2023-11-04,Electric Co,In-Store,0
TXN100695,BANK11736,Payment,-31.01,2023-08-18,Spotify,Online,0
TXN100696,BANK19065,Withdrawal,-39.26,2023-01-05,Apple,ATM,0
TXN100697,BANK15695,Withdrawal,-10.14,2023-07-17,Water Co,Online,0
TXN100698,BANK16815,Withdrawal,-73.71,2023-07-08,Water Co,In-Store,0
