customer_id,signup_date,location,tier,loyalty_score
CUST10524,2022-04-16,Los Angeles,Silver,41.97
CUST10525,2021-07-21,Philadelphia,Platinum,93.3
CUST10526,2020-11-02,Phoenix,Basic,44.97
CUST10527,2022-08-12,Los Angeles,Basic,26.6
CUST10528,2021-11-10,New York,Silver,59.65
CUST10529,2020-04-16,New York,Basic,55.77
CUST10530,2022-08-19,San Antonio,Gold,22.37
CUST10531,2022-06-18,San Diego,Silver,68.28
CUST10532,2020-05-17,San Antonio,Silver,39.83
CUST10533,2020-09-27,Chicago,Platinum,22.89
CUST10534,2020-04-28,San Antonio,Basic,52.31
CUST10535,2022-06-30,San Diego,Gold,46.06
CUST10536,2020-04-19,San Antonio,Platinum,6.44
CUST10537,2022-01-30,Philadelphia,Basic,89.09
CUST10538,2021-07-20,Dallas,Platinum,38.29
CUST10539,2020-06-08,San Antonio,Basic,42.54
CUST10540,2020-10-05,Los Angeles,Gold,46.22
CUST10541,2020-10-15,San Diego,Platinum,63.4
CUST10542,2021-09-11,San Jose,Silver,67.86
CUST10543,2020-08-03,Houston,Platinum,57.48
CUST10544,2022-01-04,Chicago,Basic,6.4
CUST10545,2020-12-17,San Diego,Gold,19.59
CUST10546,2020-07-27,Los Angeles,Platinum,63.53
CUST10547,2021-12-04,New York,Gold,47.91
CUST10548,2021-10-11,Phoenix,Basic,49.07
CUST10549,2022-05-23,New York,Basic,60.88
CUST10550,2020-09-27,Philadelphia,Basic,58.68
CUST10551,2021-06-01,Phoenix,Silver,69.62
CUST10552,2021-05-15,Los Angeles,Gold,48.58
CUST10553,2020-09-14,Los Angeles,Silver,46.47
CUST10554,2022-07-16,Philadelphia,Silver,45.31
CUST10555,2022-07-18,Chicago,Gold,56.79
CUST10556,2022-05-16,San Antonio,Basic,70.29
CUST10557,2020-02-22,Chicago,Silver,51.15
CUST10558,2020-04-04,Los Angeles,Gold,85.39
CUST10559,2021-10-11,Dallas,Platinum,42.29
CUST10560,2021-03-09,Los Angeles,Silver,90.54
CUST10561,2022-04-29,Philadelphia,Basic,22.44
CUST10562,2020-10-10,San Jose,Gold,35.21
CUST10563,2020-02-15,San Jose,Silver,11.3
CUST10564,2020-01-04,San Diego,Basic,20.16
CUST10565,2020-12-07,New York,Basic,63.77
CUST10566,2022-02-28,San Antonio,Gold,49.5
CUST10567,2020-05-13,Chicago,Platinum,67.09
CUST10568,2021-10-14,San Jose,Basic,43.59
CUST10569,2020-09-25,San Antonio,Gold,18.56
CUST10570,2020-06-14,Chicago,Silver,40.53
CUST10571,2022-01-29,New York,Platinum,79.25
CUST10572,2021-03-28,Los Angeles,Gold,36.17
CUST10573,2021-07-18,Philadelphia,Gold,51.26
CUST10574,2021-12-23,Houston,Platinum,59.13
CUST10575,2021-03-13,Houston,Basic,5.34
CUST10576,2021-07-28,San Antonio,Basic,45.93
CUST10577,2020-01-10,Dallas,Silver,47.97
CUST10578,2020-04-24,Dallas,Silver,40.87
CUST10579,2020-03-18,Phoenix,Silver,39.35
CUST10580,2022-08-25,Phoenix,Platinum,66.28
CUST10581,2022-06-23,Phoenix,Platinum,20.94
CUST10582,2021-12-08,Houston,Basic,81.63
CUST10583,2022-07-14,Los Angeles,Gold,81.02
CUST10584,2020-06-01,New York,Basic,74.53
CUST10585,2021-07-12,San Antonio,Gold,10.33
CUST10586,2020-02-06,San Jose,Platinum,33.18
CUST10587,2022-05-04,Dallas,Platinum,71.7
CUST10588,2021-01-13,San Diego,Basic,66.99
CUST10589,2021-08-19,Chicago,Platinum,71.08
CUST10590,2021-07-19,New York,Basic,40.64
CUST10591,2020-05-31,Philadelphia,Platinum,49.95
CUST10592,2021-03-16,New York,Silver,51.35
CUST10593,2020-05-10,San Antonio,Basic,28.26
CUST10594,2020-02-12,Los Angeles,Gold,52.14
CUST10595,2020-11-11,Phoenix,Basic,48.7
CUST10596,2021-01-08,San Jose,Silver,29.36
CUST10597,2022-07-09,San Diego,Silver,82.85
CUST10598,2022-08-13,Houston,Gold,46.07
CUST10599,2022-03-26,Los Angeles,Platinum,34.06
CUST10600,2022-09-22,New York,Platinum,61.16
CUST10601,2022-05-31,Houston,Basic,39.87
CUST10602,2020-02-10,Chicago,Silver,61.61
CUST10603,2022-07-09,Phoenix,Silver,67.71
CUST10604,2021-01-01,Los Angeles,Gold,70.69
CUST10605,2020-08-03,San Diego,Silver,57.22
CUST10606,2021-11-29,Los Angeles,Silver,90.46
CUST10607,2020-09-12,Phoenix,Platinum,91.5
CUST10608,2021-11-13,San Antonio,Platinum,53.45
CUST10609,2020-04-15,San Diego,Basic,88.3
CUST10610,2020-12-28,San Diego,Basic,54.85
CUST10611,2022-03-09,Phoenix,Platinum,29.42
CUST10612,2021-07-27,Los Angeles,Gold,24.37
CUST10613,2022-06-24,Dallas,Silver,66.8
CUST10614,2022-06-14,San Antonio,Basic,64.52
CUST10615,2021-02-20,Chicago,Basic,76.3
CUST10616,2022-09-24,Philadelphia,Platinum,69.49
CUST10617,2021-09-27,San Antonio,Gold,24.97
CUST10618,2022-02-06,Philadelphia,Gold,32.63
CUST10619,2020-06-07,Chicago,Platinum,60.03
CUST10620,2022-08-05,San Diego,Gold,94.55
CUST10621,2022-08-10,New York,Silver,94.4
CUST10622,2020-08-30,Phoenix,Gold,64.82
CUST10623,2022-06-04,San Diego,Basic,37.4
CUST10624,2020-06-15,San Diego,Silver,32.14
CUST10625,2022-09-26,Phoenix,Basic,31.87
CUST10626,2022-03-30,Houston,Gold,24.75
CUST10627,2022-04-10,Phoenix,Basic,88.58
CUST10628,2020-06-30,San Jose,Platinum,34.8
CUST10629,2022-06-21,New York,Basic,37.86
CUST10630,2021-02-26,Chicago,Silver,85.84
CUST10631,2020-01-26,Los Angeles,Gold,11.08
CUST10632,2020-07-02,Los Angeles,Platinum,65.95
CUST10633,2022-01-24,Philadelphia,Silver,35.4
CUST10634,2022-08-04,Dallas,Gold,49.96
CUST10635,2020-12-06,San Antonio,Gold,82.35
CUST10636,2022-03-12,San Jose,Gold,23.28
CUST10637,2022-08-11,Houston,Platinum,32.71
CUST10638,2021-02-25,Dallas,Gold,19.14
CUST10639,2022-04-01,New York,Silver,68.3
CUST10640,2021-11-16,San Antonio,Gold,35.0
CUST10641,2022-06-03,Dallas,Gold,87.43
CUST10642,2022-01-22,San Antonio,Silver,37.73
CUST10643,2022-04-10,Dallas,Platinum,64.15
CUST10644,2020-09-11,San Diego,Gold,19.75
CUST10645,2020-09-30,San Jose,Basic,54.14
CUST10646,2020-06-12,Houston,Silver,63.08
CUST10647,2022-03-17,San Diego,Basic,44.34
CUST10648,2021-12-19,Phoenix,Platinum,38.17
CUST10649,2020-04-20,Los Angeles,Basic,47.52
CUST10650,2021-01-26,San Antonio,Basic,23.11
CUST10651,2022-06-12,New York,Silver,58.09
CUST10652,2020-02-09,Dallas,Platinum,54.69
CUST10653,2022-05-29,San Jose,Platinum,3.98
CUST10654,2021-04-26,Dallas,Platinum,58.91
CUST10655,2020-08-15,San Jose,Basic,57.01
CUST10656,2020-07-23,San Jose,Basic,65.04
CUST10657,2022-04-16,Chicago,Basic,39.9
CUST10658,2022-07-29,Los Angeles,Platinum,58.95
CUST10659,2021-04-16,San Diego,Basic,17.76
CUST10660,2020-12-24,Chicago,Gold,78.54
CUST10661,2020-11-08,Chicago,Platinum,58.29
CUST10662,2022-04-20,Houston,Gold,45.2
CUST10663,2022-03-25,Houston,Platinum,36.96
CUST10664,2022-06-11,Chicago,Silver,57.27
CUST10665,2020-08-21,New York,Basic,65.34
CUST10666,2020-08-16,San Antonio,Basic,24.61
CUST10667,2020-01-25,Los Angeles,Platinum,79.27
CUST10668,2021-11-06,San Antonio,Gold,52.58
CUST10669,2020-07-16,Houston,Silver,44.07
CUST10670,2021-02-12,Chicago,Platinum,14.08
CUST10671,2020-12-02,San Jose,Basic,83.56
CUST10672,2020-10-12,Phoenix,Silver,44.63
CUST10673,2022-06-04,Philadelphia,Basic,53.66
CUST10674,2020-03-12,Los Angeles,Gold,48.16
CUST10675,2022-09-17,Los Angeles,Gold,13.2
CUST10676,2022-03-02,San Antonio,Silver,73.79
CUST10677,2020-10-12,Dallas,Basic,52.99
CUST10678,2020-12-25,San Antonio,Gold,33.55
CUST10679,2021-10-18,Dallas,Silver,55.06
CUST10680,2021-06-05,Philadelphia,Silver,35.1
CUST10681,2021-02-13,Phoenix,Platinum,47.77
CUST10682,2021-11-26,Dallas,Gold,63.66
CUST10683,2022-05-13,San Diego,Basic,33.92
CUST10684,2021-07-03,New York,Gold,50.48
CUST10685,2020-12-05,San Jose,Platinum,81.86
CUST10686,2022-08-19,San Jose,Silver,33.45
CUST10687,2020-01-29,Dallas,Basic,33.28
CUST10688,2020-04-28,San Antonio,Silver,42.9
CUST10689,2022-06-17,Los Angeles,Platinum,14.6
CUST10690,2022-09-20,San Antonio,Basic,87.07
CUST10691,2020-09-24,Chicago,Gold,25.72
CUST10692,2020-07-01,Chicago,Platinum,88.83
CUST10693,2021-08-17,San Jose,Silver,20.44
CUST10694,2022-09-12,San Jose,Silver,50.02
CUST10695,2020-09-28,San Jose,Silver,57.56
CUST10696,2020-02-09,Los Angeles,Basic,56.17
CUST10697,2020-04-21,Los Angeles,Silver,70.32
CUST10698,2021-09-02,San Jose,Basic,48.88
CUST10699,2021-03-20,Los Angeles,Silver,41.52
CUST10700,2020-12-19,Phoenix,Gold,63.67
CUST10701,2022-01-16,Dallas,Silver,62.84
CUST10702,2022-03-16,Philadelphia,Gold,46.81
CUST10703,2020-11-17,San Antonio,Silver,76.25
CUST10704,2021-03-22,Phoenix,Basic,47.39
CUST10705,2021-09-12,San Antonio,Gold,50.89
CUST10706,2021-06-07,San Diego,Platinum,63.92
CUST10707,2020-04-28,San Jose,Basic,75.8
CUST10708,2021-01-29,San Jose,Platinum,30.03
CUST10709,2022-07-10,San Diego,Basic,35.63
CUST10710,2021-08-13,New York,Gold,70.99
CUST10711,2020-07-13,Chicago,Platinum,71.37
CUST10712,2020-09-17,Phoenix,Platinum,70.15
CUST10713,2020-02-15,San Antonio,Gold,28.2
CUST10714,2021-12-26,Chicago,Basic,51.35
CUST10715,2021-03-22,San Jose,Platinum,16.94
CUST10716,2020-01-02,San Jose,Platinum,22.7
CUST10717,2021-06-16,San Antonio,Gold,76.22
CUST10718,2022-08-05,New York,Basic,88.83
CUST10719,2022-04-05,San Antonio,Silver,63.01
CUST10720,2021-07-05,Philadelphia,Basic,49.59
CUST10721,2021-12-04,Houston,Gold,36.59
CUST10722,2022-01-06,New York,Platinum,10.98
CUST10723,2022-08-20,San Diego,Platinum,89.54
CUST10724,2022-01-29,Phoenix,Gold,72.56
CUST10725,2022-01-24,Philadelphia,Basic,31.62
CUST10726,2021-11-17,New York,Platinum,59.56
CUST10727,2020-07-20,Philadelphia,Silver,18.62
CUST10728,2021-01-07,Phoenix,Gold,53.56
CUST10729,2021-03-17,Phoenix,Basic,70.95
CUST10730,2020-03-12,Phoenix,Basic,50.1
CUST10731,2022-08-29,San Diego,Silver,56.85
CUST10732,2021-11-11,Los Angeles,Platinum,32.02
CUST10733,2022-07-31,Houston,Basic,84.06
CUST10734,2020-12-04,Chicago,Silver,73.78
CUST10735,2021-09-30,Phoenix,Silver,43.75
CUST10736,2020-11-17,San Diego,Silver,36.56
CUST10737,2021-11-10,Philadelphia,Gold,82.51
CUST10738,2022-05-18,Phoenix,Gold,61.49
CUST10739,2020-05-07,San Antonio,Basic,49.26
CUST10740,2022-01-07,San Jose,Basic,19.21
CUST10741,2022-07-10,Los Angeles,Basic,36.49
CUST10742,2020-11-03,Houston,Platinum,79.0
CUST10743,2021-06-03,San Diego,Platinum,8.47
CUST10744,2020-11-12,Houston,Basic,11.53
CUST10745,2021-11-13,San Antonio,Gold,37.93
CUST10746,2021-02-22,San Diego,Gold,42.55
CUST10747,2020-11-30,Dallas,Silver,79.48
CUST10748,2021-02-16,Philadelphia,Basic,39.09
CUST10749,2021-12-14,New York,Platinum,62.17
CUST10750,2020-10-29,Dallas,Silver,64.55
CUST10751,2021-07-21,Chicago,Gold,63.58
CUST10752,2020-05-10,Los Angeles,Basic,73.15
CUST10753,2020-07-15,Phoenix,Gold,65.77
CUST10754,2021-03-06,Dallas,Silver,16.56
CUST10755,2021-11-11,San Antonio,Basic,45.8
CUST10756,2022-08-20,Chicago,Platinum,83.83
CUST10757,2021-01-23,Dallas,Basic,77.33
CUST10758,2021-11-24,San Jose,Platinum,44.11
CUST10759,2022-02-05,New York,Basic,76.5
CUST10760,2022-07-13,Chicago,Basic,37.15
CUST10761,2020-06-27,Houston,Basic,60.21
CUST10762,2021-09-22,Houston,Basic,40.85
CUST10763,2021-08-05,New York,Platinum,77.54
CUST10764,2020-11-04,Houston,Gold,52.47
CUST10765,2021-02-19,New York,Basic,57.79
CUST10766,2021-07-15,San Diego,Silver,18.5
CUST10767,2022-05-03,New York,Basic,75.95
CUST10768,2020-01-01,Philadelphia,Platinum,40.46
CUST10769,2020-11-07,Houston,Basic,43.21
CUST10770,2020-10-20,Phoenix,Gold,61.74
CUST10771,2020-08-03,Philadelphia,Platinum,80.08
CUST10772,2021-03-16,San Diego,Basic,49.7
CUST10773,2022-03-15,Dallas,Basic,40.17
CUST10774,2021-08-16,San Antonio,Basic,45.62
CUST10775,2021-09-13,Los Angeles,Basic,63.58
CUST10776,2021-11-01,New York,Gold,70.99
CUST10777,2020-11-25,Houston,Platinum,67.2
CUST10778,2021-04-21,Philadelphia,Platinum,37.36
CUST10779,2021-03-28,San Diego,Basic,76.13
CUST10780,2021-03-28,San Jose,Platinum,66.0
CUST10781,2021-11-22,San Diego,Silver,60.97
CUST10782,2020-08-06,Chicago,Basic,64.33
CUST10783,2021-06-07,San Diego,Platinum,62.59
CUST10784,2021-04-29,San Jose,Platinum,65.32
CUST10785,2022-03-23,Dallas,Platinum,60.7
CUST10786,2022-07-11,Philadelphia,Platinum,21.16
CUST10787,2022-09-09,Philadelphia,Basic,19.47
CUST10788,2022-03-26,Chicago,Gold,69.65
CUST10789,2022-01-23,Phoenix,Basic,16.06
CUST10790,2020-06-22,Los Angeles,Platinum,38.06
CUST10791,2021-11-05,Phoenix,Gold,63.6
CUST10792,2020-03-27,New York,Silver,68.59
CUST10793,2020-10-17,San Antonio,Basic,56.43
CUST10794,2021-06-11,New York,Basic,51.31
CUST10795,2021-11-10,Chicago,Basic,34.6
CUST10796,2021-10-10,San Jose,Basic,95.89
CUST10797,2021-09-26,Houston,Silver,58.41
CUST10798,2020-12-09,Houston,Silver,88.29
CUST10799,2020-04-05,Houston,Gold,12.29
CUST10800,2022-04-18,Houston,Gold,20.47
CUST10801,2022-09-01,Phoenix,Platinum,43.48
CUST10802,2022-02-08,San Antonio,Platinum,73.01
CUST10803,2020-08-28,Dallas,Platinum,57.75
CUST10804,2021-11-19,New York,Silver,32.69
CUST10805,2020-11-13,New York,Silver,66.68
CUST10806,2020-08-18,San Diego,Silver,32.92
CUST10807,2022-04-05,Chicago,Basic,33.59
CUST10808,2020-07-22,Chicago,Basic,31.2
CUST10809,2020-05-30,San Jose,Silver,47.39
CUST10810,2020-01-26,New York,Gold,43.7
CUST10811,2020-02-17,Houston,Platinum,72.77
CUST10812,2020-09-07,Phoenix,Gold,19.09
CUST10813,2021-05-01,San Jose,Gold,41.22
CUST10814,2021-09-17,Phoenix,Silver,41.94
CUST10815,2022-05-20,Phoenix,Silver,74.5
CUST10816,2022-02-25,San Antonio,Platinum,64.8
CUST10817,2020-03-15,San Antonio,Gold,78.51
CUST10818,2021-04-11,Philadelphia,Gold,32.13
CUST10819,2021-02-28,San Diego,Gold,80.09
CUST10820,2022-06-26,Phoenix,Gold,58.56
CUST10821,2021-10-06,Houston,Basic,36.16
CUST10822,2021-08-12,San Diego,Silver,22.85
CUST10823,2020-07-18,Phoenix,Basic,82.7
CUST10824,2022-01-05,Dallas,Silver,33.46
CUST10825,2021-12-14,San Jose,Basic,42.24
CUST10826,2021-01-28,San Antonio,Platinum,40.88
CUST10827,2021-05-21,San Jose,Gold,57.74
CUST10828,2021-02-13,Los Angeles,Silver,28.5
CUST10829,2020-09-06,New York,Silver,78.24
CUST10830,2020-05-31,Dallas,Silver,45.29
CUST10831,2021-11-02,Philadelphia,Basic,87.13
CUST10832,2021-12-05,Dallas,Gold,39.77
CUST10833,2020-01-06,San Jose,Silver,69.77
CUST10834,2022-07-03,San Jose,Platinum,18.9
CUST10835,2022-02-07,Phoenix,Platinum,79.79
CUST10836,2022-05-31,Phoenix,Gold,90.09
CUST10837,2022-02-27,Los Angeles,Gold,0.86
CUST10838,2022-06-25,San Diego,Gold,48.38
CUST10839,2020-04-19,Los Angeles,Platinum,45.38
CUST10840,2022-03-08,Philadelphia,Gold,7.4
CUST10841,2021-03-11,Phoenix,Silver,42.99
CUST10842,2020-08-12,Philadelphia,Basic,33.34
CUST10843,2020-06-29,Phoenix,Platinum,34.04
CUST10844,2022-04-03,Phoenix,Basic,74.23
CUST10845,2022-09-07,Phoenix,Platinum,33.08
CUST10846,2021-12-13,Houston,Silver,86.54
CUST10847,2021-06-14,Chicago,Basic,31.18
CUST10848,2021-04-20,Dallas,Silver,59.09
CUST10849,2020-02-21,Houston,Silver,15.09
CUST10850,2021-07-24,New York,Platinum,41.97
CUST10851,2020-09-12,San Jose,Silver,28.86
CUST10852,2022-07-28,San Antonio,Silver,53.67
CUST10853,2022-05-18,Philadelphia,Platinum,66.89
CUST10854,2020-05-04,Chicago,Gold,40.65
CUST10855,2021-04-12,New York,Platinum,9.87
CUST10856,2020-05-16,San Diego,Silver,40.55
CUST10857,2022-03-31,Phoenix,Platinum,57.29
CUST10858,2021-04-20,Phoenix,Silver,23.09
CUST10859,2021-11-14,San Antonio,Basic,58.23
CUST10860,2021-06-27,San Antonio,Gold,16.35
CUST10861,2021-07-26,San Antonio,Basic,30.11
CUST10862,2021-09-01,New York,Basic,52.46
CUST10863,2020-11-20,San Jose,Gold,41.37
CUST10864,2022-08-30,San Jose,Basic,65.68
CUST10865,2022-02-12,Houston,Basic,5.13
CUST10866,2022-07-01,Philadelphia,Silver,48.98
CUST10867,2021-03-29,Houston,Gold,42.73
CUST10868,2021-09-19,Dallas,Platinum,63.66
CUST10869,2022-04-14,San Diego,Silver,60.58
CUST10870,2022-01-06,Philadelphia,Gold,50.11
CUST10871,2022-07-02,Dallas,Basic,66.89
CUST10872,2021-05-31,Phoenix,Basic,2.06
CUST10873,2021-03-12,Chicago,Silver,22.47
CUST10874,2022-04-30,Dallas,Silver,30.05
CUST10875,2022-07-17,Chicago,Gold,67.8
CUST10876,2021-07-15,Phoenix,Silver,56.59
CUST10877,2021-04-01,Los Angeles,Silver,14.25
CUST10878,2022-07-07,San Diego,Gold,43.78
CUST10879,2020-06-11,Chicago,Silver,57.42
CUST10880,2022-01-31,Phoenix,Gold,32.33
CUST10881,2022-06-01,Dallas,Silver,15.04
CUST10882,2021-05-01,Chicago,Silver,36.86
CUST10883,2021-04-05,Philadelphia,Silver,87.11
CUST10884,2020-09-22,Los Angeles,Basic,92.45
CUST10885,2022-02-08,Houston,Silver,45.7
CUST10886,2020-09-10,Philadelphia,Gold,43.28
CUST10887,2022-05-10,Houston,Basic,57.36
CUST10888,2021-10-14,Phoenix,Basic,51.97
CUST10889,2020-10-10,San Antonio,Silver,22.48
CUST10890,2022-02-23,Philadelphia,Platinum,18.47
CUST10891,2022-03-07,Philadelphia,Basic,74.94
CUST10892,2021-06-17,Phoenix,Gold,17.09
CUST10893,2021-05-11,San Jose,Silver,86.74
CUST10894,2021-10-03,Phoenix,Gold,10.21
CUST10895,2020-09-01,San Diego,Platinum,86.63
CUST10896,2020-10-08,Los Angeles,Silver,37.5
CUST10897,2021-03-26,San Diego,Gold,8.2
CUST10898,2020-03-20,New York,Gold,72.18
CUST10899,2021-12-31,San Jose,Silver,55.27
CUST10900,2020-10-19,San Jose,Platinum,53.98
CUST10901,2020-08-28,San Jose,Basic,45.89
CUST10902,2020-10-05,Los Angeles,Basic,44.38
CUST10903,2020-12-09,San Diego,Silver,32.23
CUST10904,2020-11-23,Houston,Silver,42.83
CUST10905,2022-07-03,Dallas,Silver,52.57
CUST10906,2021-07-07,Los Angeles,Silver,15.32
CUST10907,2020-03-23,San Antonio,Platinum,66.59
CUST10908,2020-05-21,Dallas,Gold,31.47
CUST10909,2020-06-03,Phoenix,Gold,7.36
CUST10910,2020-08-24,San Antonio,Platinum,42.59
CUST10911,2021-01-27,New York,Silver,52.03
CUST10912,2021-12-11,Chicago,Basic,30.41
CUST10913,2020-06-05,Chicago,Silver,25.14
CUST10914,2021-12-24,Houston,Gold,17.05
CUST10915,2020-08-07,Philadelphia,Silver,40.18
CUST10916,2020-03-06,San Antonio,Gold,21.54
CUST10917,2021-02-28,San Jose,Silver,29.54
CUST10918,2021-02-21,San Diego,Basic,26.39
CUST10919,2020-12-04,Chicago,Gold,17.51
CUST10920,2021-07-09,Philadelphia,Silver,79.27
CUST10921,2021-04-22,Chicago,Platinum,39.02
CUST10922,2021-03-01,Los Angeles,Silver,84.8
CUST10923,2020-03-04,San Diego,Basic,34.98
CUST10924,2020-07-30,Philadelphia,Platinum,67.47
CUST10925,2022-05-02,Chicago,Basic,74.2
CUST10926,2021-03-06,Philadelphia,Silver,81.22
CUST10927,2021-02-02,New York,Platinum,55.55
CUST10928,2022-07-15,New York,Gold,38.54
CUST10929,2022-02-27,San Diego,Platinum,54.63
CUST10930,2021-08-21,Phoenix,Platinum,53.74
CUST10931,2022-08-26,Houston,Silver,29.85
CUST10932,2021-12-13,Chicago,Gold,45.99
CUST10933,2020-01-21,San Jose,Gold,29.84
CUST10934,2022-05-27,Chicago,Platinum,79.8
CUST10935,2022-06-20,San Diego,Platinum,10.05
CUST10936,2022-02-22,Los Angeles,Platinum,51.26
CUST10937,2021-08-12,Chicago,Gold,25.45
CUST10938,2021-01-24,San Jose,Platinum,54.08
CUST10939,2021-05-03,San Antonio,Basic,39.48
CUST10940,2020-01-07,San Antonio,Silver,39.93
CUST10941,2022-08-23,San Antonio,Silver,38.26
CUST10942,2020-12-26,San Antonio,Silver,40.19
CUST10943,2020-11-01,San Diego,Platinum,59.8
CUST10944,2022-02-10,San Antonio,Silver,53.24
CUST10945,2021-02-03,New York,Platinum,75.07
CUST10946,2022-05-23,New York,Silver,31.94
CUST10947,2022-07-02,Dallas,Gold,52.95
CUST10948,2022-09-03,Houston,Platinum,64.01
CUST10949,2022-05-05,Philadelphia,Platinum,37.99
CUST10950,2021-03-05,New York,Silver,86.21
CUST10951,2021-07-05,Philadelphia,Gold,52.78
CUST10952,2022-02-04,Dallas,Gold,75.38
CUST10953,2022-01-22,Houston,Basic,42.46
CUST10954,2021-07-13,New York,Silver,7.94
CUST10955,2022-03-30,New York,Basic,74.94
CUST10956,2021-09-09,Houston,Gold,47.34
CUST10957,2022-07-08,Houston,Platinum,80.26
CUST10958,2020-08-13,Philadelphia,Gold,45.01
CUST10959,2021-05-14,Phoenix,Silver,73.11
CUST10960,2020-08-12,Chicago,Basic,95.39
CUST10961,2020-10-06,Los Angeles,Platinum,46.61
CUST10962,2021-03-22,San Antonio,Gold,43.94
CUST10963,2021-05-12,Dallas,Platinum,62.8
CUST10964,2020-01-30,San Jose,Platinum,47.64
CUST10965,2021-02-02,Phoenix,Platinum,30.08
CUST10966,2020-12-10,Chicago,Platinum,53.61
CUST10967,2021-11-15,Los Angeles,Platinum,49.89
CUST10968,2021-11-26,New York,Gold,57.15
CUST10969,2022-03-28,Phoenix,Platinum,83.09
CUST10970,2021-02-18,Phoenix,Gold,49.3
CUST10971,2022-01-11,San Diego,Gold,26.86
CUST10972,2020-06-18,Dallas,Platinum,96.96
CUST10973,2022-05-10,San Jose,Basic,12.86
CUST10974,2021-04-23,Dallas,Silver,64.45
CUST10975,2022-07-30,Philadelphia,Platinum,27.46
CUST10976,2020-05-10,San Antonio,Silver,74.56
CUST10977,2021-09-29,Chicago,Gold,76.69
CUST10978,2021-06-30,Philadelphia,Basic,32.99
CUST10979,2020-01-28,San Diego,Gold,66.35
CUST10980,2022-07-17,Philadelphia,Basic,27.15
CUST10981,2021-02-07,Houston,Gold,22.4
CUST10982,2021-08-29,Chicago,Basic,12.91
CUST10983,2021-07-31,San Antonio,Gold,59.03
CUST10984,2021-11-09,New York,Silver,69.58
CUST10985,2020-01-28,Houston,Basic,65.1
CUST10986,2020-03-26,Houston,Basic,36.31
CUST10987,2021-10-20,Chicago,Basic,24.69
CUST10988,2021-03-14,Houston,Gold,19.68
CUST10989,2020-05-18,New York,Basic,56.39
CUST10990,2022-06-06,San Jose,Silver,91.26
CUST10991,2021-04-17,Dallas,Gold,78.14
CUST10992,2020-07-05,Chicago,Silver,76.08
CUST10993,2020-02-21,Los Angeles,Gold,57.35
CUST10994,2020-09-23,Philadelphia,Gold,94.5
CUST10995,2021-01-23,New York,Gold,17.34
CUST10996,2020-12-01,San Antonio,Gold,60.62
CUST10997,2020-08-04,Phoenix,Silver,78.14
CUST10998,2021-04-10,Dallas,Silver,19.57
CUST10999,2020-11-30,San Jose,Gold,48.53
CUST11000,2020-12-11,New York,Basic,49.32
CUST11001,2022-02-18,San Jose,Gold,34.24
CUST11002,2022-06-19,New York,Gold,17.17
CUST11003,2021-01-23,Los Angeles,Gold,88.48
CUST11004,2020-10-11,New York,Platinum,27.11
CUST11005,2022-02-09,New York,Platinum,32.83
CUST11006,2022-09-01,Los Angeles,Basic,36.62
CUST11007,2022-05-01,San Antonio,Platinum,43.36
CUST11008,2021-03-07,San Diego,Silver,57.75
CUST11009,2020-09-15,San Antonio,Platinum,71.23
CUST11010,2022-05-04,Los Angeles,Silver,73.99
CUST11011,2020-03-24,Dallas,Silver,91.11
CUST11012,2021-04-26,Phoenix,Silver,58.22
CUST11013,2020-01-20,San Diego,Platinum,87.91
CUST11014,2022-02-06,Chicago,Silver,41.01
CUST11015,2021-07-06,Houston,Platinum,52.44
CUST11016,2020-02-23,New York,Platinum,47.34
CUST11017,2022-09-01,Phoenix,Gold,70.48
CUST11018,2020-12-24,San Antonio,Basic,33.37
CUST11019,2020-08-17,Los Angeles,Gold,78.39
CUST11020,2021-10-27,Dallas,Silver,44.98
CUST11021,2020-03-11,Phoenix,Platinum,52.41
CUST11022,2022-03-10,San Jose,Platinum,32.6
CUST11023,2022-09-07,San Jose,Silver,44.36
CUST11024,2021-10-29,Chicago,Platinum,41.58
CUST11025,2020-02-11,San Antonio,Platinum,56.99
CUST11026,2022-02-11,Los Angeles,Basic,16.59
CUST11027,2020-02-01,Dallas,Gold,48.49
CUST11028,2022-08-30,San Jose,Silver,55.13
CUST11029,2020-09-10,Los Angeles,Silver,40.86
CUST11030,2020-07-23,Phoenix,Gold,78.95
CUST11031,2022-05-09,Los Angeles,Basic,65.81
CUST11032,2020-01-21,Los Angeles,Platinum,72.74
CUST11033,2021-09-28,San Diego,Gold,27.08
CUST11034,2020-06-05,Houston,Gold,52.8
CUST11035,2020-09-01,San Jose,Silver,6.83
CUST11036,2020-05-09,Houston,Platinum,32.37
CUST11037,2021-04-29,Phoenix,Platinum,77.03
