user_id,join_date,location,review_count,helpfulness_score
USER7539,2021-05-03,City 5,17,1.56
USER7540,2021-09-17,City 6,14,2.11
USER7541,2020-08-27,City 7,19,4.55
USER7542,2021-01-09,City 8,17,3.63
USER7543,2022-02-03,City 9,12,3.36
USER7544,2023-11-21,City 10,9,3.15
USER7545,2020-10-16,City 11,11,3.25
USER7546,2022-11-12,City 12,21,1.64
USER7547,2022-03-06,City 13,18,2.63
USER7548,2022-05-06,City 14,16,3.57
USER7549,2023-05-06,City 15,18,4.34
USER7550,2020-10-09,City 1,17,1.49
USER7551,2023-03-23,City 2,19,2.67
USER7552,2022-02-24,City 3,17,3.44
USER7553,2022-05-16,City 4,17,3.1
USER7554,2021-01-15,City 5,15,3.74
USER7555,2022-09-23,City 6,14,3.51
USER7556,2023-07-25,City 7,15,4.5
USER7557,2023-01-05,City 8,19,3.96
USER7558,2023-11-21,City 9,12,3.43
USER7559,2023-08-14,City 10,19,4.17
USER7560,2020-12-20,City 11,15,4.59
USER7561,2023-02-10,City 12,13,2.54
USER7562,2020-12-07,City 13,12,3.79
USER7563,2022-09-29,City 14,19,1.29
USER7564,2021-08-14,City 15,12,2.26
USER7565,2020-10-14,City 1,14,4.3
USER7566,2021-01-18,City 2,17,4.3
USER7567,2021-10-06,City 3,20,1.51
USER7568,2022-07-12,City 4,10,3.49
USER7569,2023-06-22,City 5,19,4.68
USER7570,2020-04-19,City 6,13,3.64
USER7571,2022-01-05,City 7,15,1.67
USER7572,2020-01-20,City 8,16,3.33
USER7573,2022-09-19,City 9,23,1.98
USER7574,2020-10-06,City 10,26,3.12
USER7575,2021-02-03,City 11,15,2.51
USER7576,2022-02-25,City 12,14,1.71
USER7577,2023-02-24,City 13,14,2.09
USER7578,2022-11-01,City 14,18,3.21
USER7579,2023-08-30,City 15,19,3.7
USER7580,2022-10-10,City 1,16,3.6
USER7581,2022-04-17,City 2,13,4.05
USER7582,2023-11-03,City 3,13,3.56
USER7583,2022-10-04,City 4,11,3.97
USER7584,2022-05-01,City 5,17,0.88
USER7585,2023-12-25,City 6,20,3.03
USER7586,2022-06-28,City 7,15,2.02
USER7587,2022-09-27,City 8,8,3.32
USER7588,2020-12-08,City 9,14,1.79
USER7589,2020-06-18,City 10,14,3.16
USER7590,2023-03-03,City 11,19,4.37
USER7591,2020-03-04,City 12,11,1.57
USER7592,2021-03-27,City 13,15,3.44
USER7593,2021-08-21,City 14,14,4.54
USER7594,2020-03-07,City 15,18,3.38
USER7595,2021-07-16,City 1,11,1.28
USER7596,2021-04-05,City 2,12,3.43
USER7597,2023-01-06,City 3,12,2.55
USER7598,2021-08-14,City 4,20,3.65
USER7599,2020-12-10,City 5,18,2.85
USER7600,2022-07-25,City 6,17,3.5
USER7601,2023-03-04,City 7,14,3.74
USER7602,2022-10-11,City 8,15,3.39
USER7603,2023-01-30,City 9,10,2.38
USER7604,2022-11-12,City 10,17,2.13
USER7605,2020-08-19,City 11,24,1.45
USER7606,2023-03-18,City 12,13,1.06
USER7607,2020-08-21,City 13,13,2.8
USER7608,2021-07-02,City 14,15,3.99
USER7609,2023-01-17,City 15,19,3.5
USER7610,2022-01-21,City 1,18,4.29
USER7611,2023-01-15,City 2,14,3.17
USER7612,2020-03-26,City 3,25,1.05
USER7613,2022-06-22,City 4,14,3.45
USER7614,2023-01-23,City 5,13,3.37
USER7615,2021-03-23,City 6,7,3.52
USER7616,2022-05-20,City 7,14,4.55
USER7617,2020-07-28,City 8,15,2.72
USER7618,2023-08-31,City 9,17,3.78
USER7619,2021-05-21,City 10,12,4.22
USER7620,2021-09-01,City 11,5,3.01
USER7621,2020-03-07,City 12,12,1.93
USER7622,2022-07-10,City 13,15,2.94
USER7623,2021-06-22,City 14,20,2.0
USER7624,2021-12-14,City 15,13,3.56
USER7625,2020-06-27,City 1,13,3.66
USER7626,2022-06-18,City 2,17,1.45
USER7627,2020-08-28,City 3,16,3.28
USER7628,2021-04-30,City 4,11,3.58
USER7629,2021-03-05,City 5,22,4.73
USER7630,2023-04-19,City 6,17,4.53
USER7631,2023-11-12,City 7,10,4.49
USER7632,2021-12-19,City 8,13,3.85
USER7633,2023-12-26,City 9,11,3.09
USER7634,2023-06-03,City 10,14,4.08
USER7635,2023-07-19,City 11,16,1.47
USER7636,2022-05-26,City 12,12,1.08
USER7637,2020-12-05,City 13,20,1.3
USER7638,2023-06-15,City 14,13,1.77
USER7639,2020-10-12,City 15,13,4.01
USER7640,2021-02-27,City 1,16,2.29
USER7641,2021-02-27,City 2,11,2.18
USER7642,2020-05-01,City 3,19,2.11
USER7643,2023-03-13,City 4,9,3.09
USER7644,2021-12-19,City 5,17,3.85
USER7645,2022-12-26,City 6,16,3.13
USER7646,2021-07-29,City 7,17,4.34
USER7647,2023-05-07,City 8,13,3.74
USER7648,2023-01-08,City 9,11,1.82
USER7649,2020-12-10,City 10,21,4.41
USER7650,2021-10-24,City 11,14,2.16
USER7651,2023-12-12,City 12,16,4.58
USER7652,2021-08-22,City 13,8,4.24
USER7653,2021-08-15,City 14,18,1.75
USER7654,2023-03-18,City 15,19,2.4
USER7655,2021-07-01,City 1,17,2.56
USER7656,2022-11-19,City 2,16,2.9
USER7657,2023-10-23,City 3,13,2.45
USER7658,2020-07-14,City 4,8,2.24
USER7659,2020-10-04,City 5,15,4.55
USER7660,2022-04-22,City 6,15,3.48
USER7661,2020-05-01,City 7,14,1.14
USER7662,2021-07-21,City 8,20,3.01
USER7663,2023-09-05,City 9,16,3.62
USER7664,2020-09-16,City 10,14,3.84
USER7665,2023-12-07,City 11,8,3.03
USER7666,2020-09-28,City 12,8,3.36
USER7667,2021-05-26,City 13,16,1.88
USER7668,2020-10-26,City 14,19,1.43
USER7669,2023-12-27,City 15,17,2.75
USER7670,2021-10-21,City 1,5,3.71
USER7671,2021-05-21,City 2,11,3.29
USER7672,2023-10-16,City 3,14,3.21
USER7673,2022-03-15,City 4,15,3.06
USER7674,2022-09-29,City 5,14,4.27
USER7675,2020-10-18,City 6,20,1.04
USER7676,2023-03-28,City 7,10,3.02
USER7677,2023-07-19,City 8,11,1.02
USER7678,2021-07-04,City 9,10,4.07
USER7679,2023-07-09,City 10,20,3.79
USER7680,2022-04-28,City 11,18,4.69
USER7681,2022-02-07,City 12,19,3.37
USER7682,2022-07-14,City 13,19,2.69
USER7683,2020-06-03,City 14,23,0.82
USER7684,2023-07-21,City 15,14,3.19
USER7685,2020-07-09,City 1,19,3.53
USER7686,2022-04-05,City 2,11,2.65
USER7687,2022-11-21,City 3,19,2.1
USER7688,2021-07-23,City 4,15,4.11
USER7689,2023-11-23,City 5,19,1.58
USER7690,2022-01-25,City 6,20,3.64
USER7691,2022-07-20,City 7,11,3.04
USER7692,2022-09-26,City 8,12,4.57
USER7693,2021-11-01,City 9,7,3.77
USER7694,2023-04-06,City 10,19,2.63
USER7695,2020-01-06,City 11,12,3.13
USER7696,2020-07-09,City 12,15,4.24
USER7697,2022-07-27,City 13,14,2.24
USER7698,2023-07-24,City 14,16,2.55
USER7699,2023-09-22,City 15,10,2.47
USER7700,2023-11-29,City 1,14,4.48
USER7701,2022-01-03,City 2,16,2.13
USER7702,2020-05-09,City 3,11,4.08
USER7703,2022-12-30,City 4,16,2.98
USER7704,2022-03-25,City 5,15,2.57
USER7705,2021-03-22,City 6,12,2.92
USER7706,2022-05-29,City 7,16,0.74
USER7707,2021-03-09,City 8,16,3.48
USER7708,2022-10-10,City 9,16,0.73
USER7709,2021-07-03,City 10,16,4.16
USER7710,2021-10-23,City 11,14,3.68
USER7711,2021-08-03,City 12,15,3.43
USER7712,2021-11-22,City 13,13,4.72
USER7713,2023-01-25,City 14,10,3.49
USER7714,2023-03-29,City 15,18,2.67
USER7715,2020-09-24,City 1,18,1.72
USER7716,2023-03-05,City 2,16,2.96
USER7717,2022-09-20,City 3,12,2.03
USER7718,2021-12-04,City 4,10,1.59
USER7719,2023-10-29,City 5,13,2.9
USER7720,2020-04-09,City 6,11,1.81
USER7721,2020-04-04,City 7,25,3.28
USER7722,2020-07-22,City 8,14,4.48
USER7723,2023-07-06,City 9,17,2.65
USER7724,2022-07-30,City 10,12,4.74
USER7725,2020-02-03,City 11,17,2.84
USER7726,2020-09-11,City 12,11,3.71
USER7727,2020-11-19,City 13,16,2.2
USER7728,2022-06-22,City 14,17,1.67
USER7729,2022-07-23,City 15,17,4.72
USER7730,2020-01-02,City 1,23,3.63
USER7731,2022-05-26,City 2,17,3.22
USER7732,2021-02-18,City 3,24,1.92
USER7733,2023-11-11,City 4,12,1.96
USER7734,2020-09-27,City 5,14,2.55
USER7735,2023-08-24,City 6,12,4.3
USER7736,2021-09-10,City 7,11,1.78
USER7737,2020-11-21,City 8,14,1.56
USER7738,2021-07-15,City 9,20,2.83
USER7739,2020-07-10,City 10,9,4.31
USER7740,2023-09-02,City 11,12,3.88
USER7741,2022-01-08,City 12,19,4.18
USER7742,2021-05-27,City 13,11,1.91
USER7743,2020-06-17,City 14,14,3.22
USER7744,2022-01-31,City 15,10,2.6
USER7745,2023-09-22,City 1,21,3.91
USER7746,2023-08-21,City 2,11,4.32
USER7747,2020-12-04,City 3,18,3.75
USER7748,2020-04-16,City 4,13,3.99
USER7749,2022-03-22,City 5,14,4.23
USER7750,2023-07-05,City 6,14,2.27
USER7751,2021-09-17,City 7,10,3.55
USER7752,2023-12-03,City 8,15,2.25
USER7753,2021-04-24,City 9,14,3.15
USER7754,2022-05-29,City 10,17,3.54
USER7755,2023-09-04,City 11,21,2.91
USER7756,2020-07-05,City 12,16,3.59
USER7757,2023-12-12,City 13,15,2.44
USER7758,2020-07-13,City 14,15,2.97
USER7759,2020-01-03,City 15,16,2.13
USER7760,2021-03-13,City 1,19,2.59
USER7761,2022-09-03,City 2,14,1.5
USER7762,2020-06-08,City 3,19,2.73
USER7763,2020-09-28,City 4,14,3.18
USER7764,2023-04-30,City 5,21,1.12
USER7765,2021-04-08,City 6,17,4.29
USER7766,2022-11-29,City 7,14,4.02
USER7767,2023-10-24,City 8,8,4.3
USER7768,2022-06-30,City 9,11,4.24
USER7769,2020-01-20,City 10,15,2.45
USER7770,2020-01-17,City 11,14,2.44
USER7771,2023-11-25,City 12,14,2.16
USER7772,2021-12-04,City 13,12,3.64
USER7773,2020-09-03,City 14,20,4.26
USER7774,2022-05-14,City 15,17,1.79
USER7775,2023-11-22,City 1,13,3.78
USER7776,2020-09-27,City 2,12,3.46
USER7777,2022-09-05,City 3,20,2.98
USER7778,2020-05-25,City 4,15,2.2
USER7779,2021-04-13,City 5,20,2.86
USER7780,2022-02-23,City 6,15,2.37
USER7781,2020-07-01,City 7,20,3.48
USER7782,2020-07-28,City 8,14,3.52
USER7783,2020-07-30,City 9,18,4.03
USER7784,2021-10-03,City 10,15,3.28
USER7785,2022-01-22,City 11,15,1.0
USER7786,2021-09-04,City 12,14,3.95
USER7787,2020-10-07,City 13,20,2.46
USER7788,2022-02-22,City 14,14,3.9
USER7789,2020-09-29,City 15,17,2.74
USER7790,2023-08-06,City 1,14,4.14
USER7791,2023-10-18,City 2,24,3.76
USER7792,2020-10-19,City 3,15,3.36
USER7793,2020-05-20,City 4,12,2.01
USER7794,2022-12-22,City 5,12,2.42
USER7795,2023-02-27,City 6,17,3.54
USER7796,2020-01-18,City 7,12,3.58
USER7797,2023-06-03,City 8,19,3.48
USER7798,2023-08-24,City 9,16,2.52
USER7799,2020-12-02,City 10,19,4.5
USER7800,2022-06-20,City 11,12,0.91
USER7801,2021-12-20,City 12,15,1.34
USER7802,2021-03-12,City 13,14,3.36
USER7803,2023-07-10,City 14,18,4.68
USER7804,2020-11-06,City 15,11,4.13
USER7805,2022-04-23,City 1,12,4.3
USER7806,2023-06-15,City 2,13,4.27
USER7807,2023-11-07,City 3,15,4.85
USER7808,2022-06-25,City 4,14,4.06
USER7809,2021-03-20,City 5,16,2.66
USER7810,2020-06-26,City 6,17,4.22
USER7811,2020-07-24,City 7,12,1.3
USER7812,2020-10-13,City 8,23,1.47
USER7813,2020-09-09,City 9,15,3.23
USER7814,2023-04-22,City 10,7,2.44
USER7815,2022-02-25,City 11,10,1.99
USER7816,2021-12-20,City 12,15,4.58
USER7817,2022-05-29,City 13,11,3.5
USER7818,2021-10-06,City 14,13,2.08
USER7819,2020-10-13,City 15,13,1.98
USER7820,2021-05-22,City 1,11,2.9
USER7821,2021-07-21,City 2,14,1.92
USER7822,2023-08-13,City 3,12,3.3
USER7823,2020-06-21,City 4,15,3.14
USER7824,2021-05-23,City 5,25,3.57
USER7825,2023-02-07,City 6,15,3.99
USER7826,2023-05-15,City 7,13,1.75
USER7827,2023-05-13,City 8,12,2.82
USER7828,2023-05-29,City 9,18,2.41
USER7829,2021-08-06,City 10,8,0.57
USER7830,2023-11-15,City 11,19,2.4
USER7831,2020-02-24,City 12,17,3.38
USER7832,2023-09-10,City 13,15,3.44
USER7833,2021-09-09,City 14,20,3.03
USER7834,2021-02-24,City 15,13,4.11
USER7835,2022-11-26,City 1,11,4.41
USER7836,2023-05-27,City 2,20,3.85
USER7837,2022-11-09,City 3,14,1.62
USER7838,2021-01-21,City 4,13,1.55
USER7839,2022-03-13,City 5,11,4.26
USER7840,2021-08-28,City 6,12,3.38
USER7841,2023-08-16,City 7,14,2.32
USER7842,2020-04-21,City 8,9,4.48
USER7843,2021-05-05,City 9,16,4.68
USER7844,2022-10-10,City 10,14,2.49
USER7845,2022-03-01,City 11,15,2.6
USER7846,2020-08-18,City 12,10,0.97
USER7847,2021-05-08,City 13,10,4.14
USER7848,2022-10-20,City 14,16,2.65
USER7849,2023-07-30,City 15,12,4.04
USER7850,2023-05-01,City 1,12,2.4
USER7851,2020-05-25,City 2,11,1.14
USER7852,2022-12-17,City 3,15,3.8
USER7853,2020-01-25,City 4,19,1.87
USER7854,2022-01-09,City 5,14,3.53
USER7855,2021-10-10,City 6,12,2.32
USER7856,2020-09-27,City 7,16,3.38
USER7857,2022-03-03,City 8,23,2.2
USER7858,2023-03-10,City 9,27,2.74
USER7859,2022-05-11,City 10,18,3.66
USER7860,2022-01-18,City 11,13,4.68
USER7861,2023-01-23,City 12,16,3.04
USER7862,2023-10-30,City 13,15,2.46
USER7863,2020-12-19,City 14,9,3.15
USER7864,2022-08-22,City 15,21,1.58
USER7865,2020-05-29,City 1,10,2.9
USER7866,2020-02-04,City 2,14,2.75
USER7867,2023-04-17,City 3,10,2.99
USER7868,2020-05-18,City 4,10,2.81
USER7869,2020-01-29,City 5,18,3.11
USER7870,2021-06-20,City 6,17,2.95
USER7871,2021-03-17,City 7,14,4.22
USER7872,2020-03-22,City 8,5,3.34
USER7873,2020-05-03,City 9,11,3.13
USER7874,2022-03-26,City 10,20,3.84
USER7875,2022-11-03,City 11,17,3.2
USER7876,2021-08-09,City 12,16,4.29
USER7877,2023-07-11,City 13,16,2.1
USER7878,2023-12-30,City 14,10,2.11
USER7879,2022-10-23,City 15,20,1.98
USER7880,2022-04-30,City 1,17,1.94
USER7881,2022-05-17,City 2,14,3.37
USER7882,2023-12-08,City 3,13,3.73
USER7883,2022-04-03,City 4,18,2.04
USER7884,2020-06-17,City 5,23,2.86
USER7885,2023-08-04,City 6,15,3.21
USER7886,2023-01-03,City 7,22,4.27
USER7887,2023-01-06,City 8,16,4.44
USER7888,2023-06-15,City 9,12,4.22
USER7889,2020-11-08,City 10,22,0.95
USER7890,2021-07-22,City 11,14,3.59
USER7891,2020-06-20,City 12,22,4.02
USER7892,2021-09-26,City 13,15,3.83
USER7893,2020-06-10,City 14,11,4.19
USER7894,2022-11-13,City 15,16,4.23
USER7895,2021-02-20,City 1,15,3.78
USER7896,2020-11-14,City 2,20,3.32
USER7897,2023-01-03,City 3,14,1.29
USER7898,2021-10-31,City 4,17,3.26
USER7899,2022-03-11,City 5,21,3.86
USER7900,2023-04-16,City 6,17,1.79
USER7901,2023-07-23,City 7,22,2.63
USER7902,2023-08-23,City 8,9,0.89
USER7903,2023-10-26,City 9,13,3.29
USER7904,2023-08-10,City 10,16,3.77
USER7905,2020-05-15,City 11,19,3.96
USER7906,2021-09-27,City 12,18,2.68
USER7907,2023-12-01,City 13,13,0.97
USER7908,2022-06-14,City 14,12,2.85
USER7909,2021-05-03,City 15,13,3.92
USER7910,2020-04-28,City 1,13,4.12
USER7911,2021-05-15,City 2,18,3.28
USER7912,2020-06-25,City 3,16,0.59
USER7913,2022-06-08,City 4,17,4.45
USER7914,2020-08-25,City 5,20,3.6
USER7915,2022-07-17,City 6,8,2.21
USER7916,2023-06-07,City 7,15,2.63
USER7917,2023-05-31,City 8,14,3.57
USER7918,2020-04-22,City 9,15,2.79
USER7919,2021-09-25,City 10,16,4.83
USER7920,2023-09-26,City 11,10,3.18
USER7921,2023-09-09,City 12,16,3.19
USER7922,2020-12-25,City 13,14,4.77
USER7923,2020-09-01,City 14,11,4.43
USER7924,2020-01-26,City 15,16,3.38
USER7925,2023-12-20,City 1,9,4.09
USER7926,2020-10-08,City 2,14,3.52
USER7927,2023-12-07,City 3,14,2.65
USER7928,2020-01-24,City 4,13,1.05
USER7929,2020-12-01,City 5,12,4.08
USER7930,2022-10-13,City 6,12,3.08
USER7931,2021-12-11,City 7,13,3.3
USER7932,2022-12-07,City 8,16,2.9
USER7933,2022-11-25,City 9,12,0.99
USER7934,2021-06-14,City 10,14,1.57
USER7935,2020-12-07,City 11,16,3.11
USER7936,2022-01-31,City 12,16,2.02
USER7937,2020-09-16,City 13,16,2.52
USER7938,2021-07-04,City 14,9,4.01
USER7939,2020-08-29,City 15,12,3.57
USER7940,2020-03-01,City 1,14,3.7
USER7941,2021-11-17,City 2,13,4.48
USER7942,2022-05-29,City 3,17,4.81
USER7943,2021-07-11,City 4,18,4.13
USER7944,2022-12-08,City 5,17,2.33
USER7945,2020-05-10,City 6,19,2.69
USER7946,2021-06-22,City 7,12,3.04
USER7947,2023-12-29,City 8,13,2.27
USER7948,2023-03-26,City 9,12,4.26
USER7949,2023-07-09,City 10,21,2.51
USER7950,2020-06-06,City 11,18,3.87
USER7951,2022-10-13,City 12,16,3.69
USER7952,2022-07-21,City 13,13,0.87
USER7953,2022-11-12,City 14,15,3.05
USER7954,2022-01-07,City 15,12,3.65
USER7955,2020-04-23,City 1,8,3.74
USER7956,2022-10-20,City 2,12,3.93
USER7957,2023-03-06,City 3,12,3.02
USER7958,2020-12-07,City 4,15,3.01
USER7959,2022-01-23,City 5,15,2.72
USER7960,2020-11-18,City 6,16,3.13
USER7961,2021-06-06,City 7,13,2.74
USER7962,2020-07-29,City 8,13,3.32
USER7963,2023-03-21,City 9,14,3.74
USER7964,2023-10-12,City 10,18,3.85
USER7965,2020-08-24,City 11,10,1.25
USER7966,2021-04-12,City 12,14,2.51
USER7967,2022-11-08,City 13,14,4.31
USER7968,2020-01-06,City 14,24,0.8
USER7969,2020-03-31,City 15,19,2.89
USER7970,2020-01-26,City 1,20,3.7
USER7971,2021-05-15,City 2,11,4.55
USER7972,2020-04-04,City 3,18,3.25
USER7973,2022-08-24,City 4,15,3.92
USER7974,2022-01-15,City 5,12,4.55
USER7975,2022-02-23,City 6,20,2.54
USER7976,2020-11-03,City 7,14,2.89
USER7977,2021-01-01,City 8,13,4.32
USER7978,2020-03-13,City 9,18,2.81
USER7979,2023-02-06,City 10,13,4.36
USER7980,2023-09-04,City 11,13,1.88
USER7981,2022-05-08,City 12,13,2.77
USER7982,2021-04-04,City 13,11,3.62
USER7983,2021-10-21,City 14,14,2.87
USER7984,2021-05-23,City 15,15,3.48
USER7985,2022-05-02,City 1,15,3.41
USER7986,2021-10-17,City 2,12,1.24
USER7987,2021-07-09,City 3,22,4.1
USER7988,2020-06-08,City 4,16,3.21
USER7989,2023-03-16,City 5,13,3.95
USER7990,2022-02-02,City 6,10,3.27
USER7991,2020-09-01,City 7,11,2.63
USER7992,2022-10-25,City 8,23,2.24
USER7993,2023-10-10,City 9,15,4.21
USER7994,2020-04-17,City 10,13,4.63
USER7995,2021-01-02,City 11,21,2.98
USER7996,2021-04-02,City 12,14,2.03
USER7997,2022-11-22,City 13,14,1.53
USER7998,2020-04-04,City 14,12,0.91
USER7999,2022-04-01,City 15,15,4.17
