transaction_id,customer_id,product_id,date,quantity,region,discount,price,total_amount
TXN50339,CUST12177,PROD1197,2023-08-02,4,South,0.31,41.37,164.97
TXN50340,CUST10851,PROD1096,2023-05-30,1,North,4.03,11.12,10.67
TXN50341,CUST13996,PROD1030,2023-10-15,4,North,1.85,15.92,62.5
TXN50342,CUST14593,PROD1055,2023-11-24,5,East,7.47,31.1,143.88
TXN50343,CUST14969,PROD1120,2023-12-14,4,West,4.76,16.61,63.28
TXN50344,CUST14633,PROD1109,2023-11-09,4,East,5.04,5.47,20.78
TXN50345,CUST13078,PROD1155,2023-08-26,1,East,2.31,4.71,4.6
TXN50346,CUST14969,PROD1136,2023-11-24,5,West,7.75,22.85,105.4
TXN50347,CUST14251,PROD1042,2023-01-13,3,South,10.62,65.64,176.01
TXN50348,CUST13134,PROD1048,2023-05-26,1,West,1.1,9.43,9.33
TXN50349,CUST10344,PROD1115,2023-08-10,5,East,6.45,9.03,42.24
TXN50350,CUST14928,PROD1096,2023-12-24,5,North,3.43,11.12,53.69
TXN50351,CUST10883,PROD1021,2023-06-05,4,South,6.62,32.0,119.53
TXN50352,CUST14836,PROD1143,2023-01-10,2,East,6.96,35.39,65.85
TXN50353,CUST10807,PROD1033,2023-01-28,2,South,0.53,76.98,153.14
TXN50354,CUST14715,PROD1081,2023-02-28,3,West,0.79,32.76,97.5
TXN50355,CUST10777,PROD1184,2023-05-22,4,North,9.68,21.09,76.19
TXN50356,CUST10962,PROD1154,2023-10-29,2,South,2.67,64.29,125.15
TXN50357,CUST11954,PROD1052,2023-02-10,1,East,3.73,42.16,40.59
TXN50358,CUST12954,PROD1007,2023-04-13,3,West,10.38,20.49,55.09
TXN50359,CUST14752,PROD1139,2023-05-08,4,East,5.97,18.03,67.81
TXN50360,CUST14946,PROD1126,2023-09-07,1,North,2.44,16.24,15.84
TXN50361,CUST13455,PROD1132,2023-01-26,2,South,5.2,19.55,37.07
TXN50362,CUST13225,PROD1197,2023-10-18,2,East,4.61,41.37,78.93
TXN50363,CUST10326,PROD1126,2023-11-22,2,West,10.14,16.24,29.19
TXN50364,CUST12845,PROD1144,2023-05-18,2,South,3.55,98.14,189.31
TXN50365,CUST13606,PROD1007,2023-08-27,5,East,9.09,20.49,93.14
TXN50366,CUST13774,PROD1153,2023-03-26,3,North,7.49,52.03,144.4
TXN50367,CUST14696,PROD1017,2023-07-22,3,West,4.21,56.58,162.59
TXN50368,CUST14282,PROD1045,2023-03-13,2,North,8.9,36.43,66.38
TXN50369,CUST10305,PROD1128,2023-02-26,3,South,2.95,7.89,22.97
TXN50370,CUST13266,PROD1019,2023-07-18,1,North,7.3,42.24,39.16
TXN50371,CUST13537,PROD1045,2023-05-01,1,West,1.57,36.43,35.86
TXN50372,CUST10210,PROD1021,2023-02-04,3,East,6.27,32.0,89.98
TXN50373,CUST11769,PROD1041,2023-06-23,2,West,4.99,35.7,67.84
TXN50374,CUST14644,PROD1103,2023-08-28,4,South,6.74,21.68,80.88
TXN50375,CUST11480,PROD1055,2023-08-25,2,West,9.03,31.1,56.58
TXN50376,CUST10197,PROD1080,2023-08-04,5,North,9.4,77.16,349.53
TXN50377,CUST12694,PROD1182,2023-02-14,4,South,2.02,27.32,107.07
TXN50378,CUST10809,PROD1142,2023-06-30,5,East,15.16,29.61,125.61
TXN50379,CUST12394,PROD1028,2023-08-25,3,North,2.97,9.87,28.73
TXN50380,CUST13376,PROD1093,2023-05-28,5,East,1.26,18.59,91.78
TXN50381,CUST10232,PROD1111,2023-04-24,3,South,0.34,23.3,69.66
TXN50382,CUST13740,PROD1122,2023-06-29,5,South,3.48,5.67,27.36
TXN50383,CUST12076,PROD1019,2023-06-17,4,North,3.47,42.24,163.1
TXN50384,CUST12937,PROD1008,2023-11-25,5,East,4.28,51.91,248.44
TXN50385,CUST12818,PROD1044,2023-02-25,2,East,1.39,11.72,23.11
TXN50386,CUST12886,PROD1099,2023-04-25,3,West,1.76,24.28,71.56
TXN50387,CUST12037,PROD1043,2023-07-15,1,East,3.42,23.98,23.16
TXN50388,CUST12266,PROD1043,2023-05-12,5,South,3.32,23.98,115.92
TXN50389,CUST13653,PROD1181,2023-11-03,3,West,0.12,5.98,17.92
TXN50390,CUST10391,PROD1083,2023-05-03,1,East,2.87,22.05,21.42
TXN50391,CUST12658,PROD1193,2023-11-18,3,North,2.68,19.96,58.28
TXN50392,CUST13753,PROD1188,2023-01-09,3,South,11.73,21.39,56.64
TXN50393,CUST12155,PROD1026,2023-02-21,1,South,12.81,9.94,8.67
TXN50394,CUST11315,PROD1155,2023-07-16,1,West,6.62,4.71,4.4
TXN50395,CUST11715,PROD1051,2023-11-15,4,West,14.32,19.76,67.72
TXN50396,CUST14575,PROD1049,2023-12-16,5,South,2.54,9.97,48.58
TXN50397,CUST14483,PROD1081,2023-05-25,5,East,0.98,32.76,162.19
TXN50398,CUST12636,PROD1107,2023-07-10,3,South,5.4,31.44,89.23
TXN50399,CUST13287,PROD1033,2023-03-13,2,South,1.14,76.98,152.2
TXN50400,CUST12855,PROD1197,2023-10-17,2,West,1.43,41.37,81.56
TXN50401,CUST11409,PROD1129,2023-11-18,3,East,3.77,20.76,59.93
TXN50402,CUST14094,PROD1073,2023-08-09,4,East,1.59,19.98,78.65
TXN50403,CUST10728,PROD1074,2023-08-14,1,West,8.96,6.73,6.13
TXN50404,CUST12734,PROD1058,2023-11-28,3,East,7.78,4.0,11.07
TXN50405,CUST12881,PROD1124,2023-03-25,5,East,3.12,16.74,81.09
TXN50406,CUST14409,PROD1172,2023-06-08,2,South,11.32,8.88,15.75
TXN50407,CUST11864,PROD1046,2023-11-21,2,East,8.39,19.46,35.65
TXN50408,CUST12593,PROD1138,2023-05-02,2,West,5.73,25.37,47.83
TXN50409,CUST12505,PROD1047,2023-05-29,4,South,6.63,45.24,168.96
TXN50410,CUST10829,PROD1128,2023-12-02,5,North,3.6,7.89,38.03
TXN50411,CUST10740,PROD1065,2023-09-09,4,West,1.22,11.55,45.64
TXN50412,CUST13326,PROD1007,2023-01-17,1,South,2.64,20.49,19.95
TXN50413,CUST12563,PROD1185,2023-02-11,3,South,4.51,10.7,30.65
TXN50414,CUST14073,PROD1025,2023-06-08,3,West,6.06,47.41,133.61
TXN50415,CUST11525,PROD1042,2023-11-10,2,East,2.31,65.64,128.25
TXN50416,CUST13135,PROD1090,2023-03-29,2,South,13.65,18.55,32.04
TXN50417,CUST11656,PROD1178,2023-08-19,1,East,5.33,89.05,84.3
TXN50418,CUST12168,PROD1033,2023-10-21,4,North,0.84,76.98,305.33
TXN50419,CUST13976,PROD1014,2023-02-20,5,East,6.49,34.51,161.35
TXN50420,CUST12872,PROD1011,2023-01-26,1,South,0.27,45.02,44.9
TXN50421,CUST12760,PROD1067,2023-03-25,3,East,5.78,11.57,32.7
TXN50422,CUST13586,PROD1062,2023-07-12,3,North,7.83,20.01,55.33
TXN50423,CUST12961,PROD1047,2023-11-12,4,West,5.26,45.24,171.44
TXN50424,CUST11304,PROD1011,2023-09-13,1,South,6.84,45.02,41.94
TXN50425,CUST11380,PROD1144,2023-06-09,5,South,4.5,98.14,468.62
TXN50426,CUST12644,PROD1017,2023-12-09,1,East,5.3,56.58,53.58
TXN50427,CUST10130,PROD1138,2023-03-17,1,North,3.36,25.37,24.52
TXN50428,CUST10913,PROD1040,2023-09-17,4,North,10.91,7.63,27.19
TXN50429,CUST11554,PROD1128,2023-11-13,5,South,5.6,7.89,37.24
TXN50430,CUST14766,PROD1195,2023-01-12,3,West,4.54,37.09,106.22
TXN50431,CUST12543,PROD1166,2023-07-19,2,North,2.24,20.38,39.85
TXN50432,CUST14146,PROD1030,2023-07-23,5,East,5.16,15.92,75.49
TXN50433,CUST14591,PROD1039,2023-10-18,3,North,1.53,11.95,35.3
TXN50434,CUST12426,PROD1074,2023-01-17,4,East,3.49,6.73,25.98
TXN50435,CUST14586,PROD1123,2023-05-20,5,South,8.39,120.78,553.23
TXN50436,CUST14409,PROD1158,2023-07-30,5,East,4.61,40.28,192.12
TXN50437,CUST11457,PROD1101,2023-05-03,3,West,5.83,20.61,58.23
TXN50438,CUST13260,PROD1168,2023-11-20,3,South,0.33,22.91,68.5
TXN50439,CUST10622,PROD1107,2023-08-11,1,West,18.03,31.44,25.77
TXN50440,CUST11627,PROD1110,2023-05-26,1,West,1.79,24.8,24.36
TXN50441,CUST10764,PROD1169,2023-04-17,5,West,9.91,34.42,155.04
TXN50442,CUST10741,PROD1119,2023-02-01,2,South,8.34,46.87,85.92
TXN50443,CUST14898,PROD1131,2023-05-12,4,West,0.86,24.03,95.29
TXN50444,CUST13314,PROD1052,2023-05-20,3,East,10.72,42.16,112.92
TXN50445,CUST12157,PROD1006,2023-11-12,1,West,1.06,12.36,12.23
TXN50446,CUST11194,PROD1049,2023-08-28,4,East,9.51,9.97,36.09
TXN50447,CUST12786,PROD1024,2023-11-08,5,East,6.82,7.95,37.04
TXN50448,CUST14364,PROD1125,2023-08-09,3,West,2.89,13.59,39.59
TXN50449,CUST12898,PROD1043,2023-11-30,3,West,2.05,23.98,70.47
TXN50450,CUST13250,PROD1152,2023-11-16,1,North,0.07,13.64,13.63
TXN50451,CUST11089,PROD1190,2023-09-13,2,North,10.38,64.14,114.96
TXN50452,CUST13155,PROD1068,2023-08-22,3,South,1.71,11.49,33.88
TXN50453,CUST10848,PROD1012,2023-11-27,2,West,6.28,12.26,22.98
TXN50454,CUST12407,PROD1157,2023-02-18,4,East,8.17,48.32,177.49
TXN50455,CUST14670,PROD1156,2023-06-11,3,South,9.13,6.4,17.45
TXN50456,CUST10673,PROD1055,2023-08-14,3,South,3.53,31.1,90.01
TXN50457,CUST12652,PROD1121,2023-07-17,2,East,2.93,29.03,56.36
TXN50458,CUST11841,PROD1089,2023-01-24,1,East,3.72,10.83,10.43
TXN50459,CUST13625,PROD1020,2023-07-28,5,East,5.53,9.92,46.86
TXN50460,CUST10334,PROD1054,2023-09-07,4,East,14.38,28.42,97.33
TXN50461,CUST12014,PROD1124,2023-12-04,3,North,5.73,16.74,47.34
TXN50462,CUST14489,PROD1106,2023-01-04,1,East,8.6,25.45,23.26
TXN50463,CUST11269,PROD1174,2023-01-10,3,South,1.98,8.44,24.82
TXN50464,CUST12242,PROD1136,2023-02-16,4,West,3.86,22.85,87.87
TXN50465,CUST10215,PROD1066,2023-03-31,5,North,2.07,16.19,79.27
TXN50466,CUST14050,PROD1135,2023-12-13,3,South,4.42,13.6,39.0
TXN50467,CUST11838,PROD1028,2023-10-09,2,East,5.69,9.87,18.62
TXN50468,CUST11793,PROD1077,2023-01-11,1,East,1.39,13.99,13.8
TXN50469,CUST12009,PROD1188,2023-01-12,5,South,16.25,21.39,89.57
TXN50470,CUST11850,PROD1167,2023-03-15,3,West,2.16,40.95,120.2
TXN50471,CUST13607,PROD1026,2023-06-03,5,North,5.69,9.94,46.87
TXN50472,CUST11769,PROD1182,2023-04-11,2,West,2.36,27.32,53.35
TXN50473,CUST11190,PROD1152,2023-02-05,3,West,1.84,13.64,40.17
TXN50474,CUST10101,PROD1188,2023-10-12,5,North,3.04,21.39,103.7
TXN50475,CUST12431,PROD1097,2023-02-12,3,South,0.3,15.6,46.66
TXN50476,CUST11996,PROD1126,2023-01-19,3,West,3.03,16.24,47.24
TXN50477,CUST10170,PROD1144,2023-01-08,5,South,11.37,98.14,434.91
TXN50478,CUST13958,PROD1157,2023-11-10,3,East,1.21,48.32,143.21
TXN50479,CUST13595,PROD1025,2023-09-17,2,North,9.74,47.41,85.58
TXN50480,CUST13395,PROD1142,2023-03-24,5,West,1.2,29.61,146.27
TXN50481,CUST14557,PROD1074,2023-11-25,5,East,8.12,6.73,30.92
TXN50482,CUST14515,PROD1083,2023-07-06,2,North,1.1,22.05,43.61
TXN50483,CUST14653,PROD1017,2023-12-24,2,South,1.91,56.58,111.0
TXN50484,CUST11574,PROD1159,2023-04-21,2,North,18.06,30.03,49.21
TXN50485,CUST13377,PROD1039,2023-04-20,3,West,13.64,11.95,30.96
TXN50486,CUST11524,PROD1000,2023-06-09,3,North,0.43,6.69,19.98
TXN50487,CUST14248,PROD1130,2023-04-23,4,North,11.22,22.01,78.16
TXN50488,CUST14758,PROD1184,2023-07-24,3,North,3.2,21.09,61.25
TXN50489,CUST13273,PROD1069,2023-06-23,2,East,7.8,18.41,33.95
TXN50490,CUST14714,PROD1159,2023-11-10,4,East,5.1,30.03,113.99
TXN50491,CUST13171,PROD1191,2023-05-27,2,North,1.99,38.27,75.02
TXN50492,CUST12142,PROD1109,2023-08-18,1,East,0.35,5.47,5.45
TXN50493,CUST12981,PROD1089,2023-01-07,5,West,7.24,10.83,50.23
TXN50494,CUST12159,PROD1063,2023-04-02,1,South,1.4,9.3,9.17
TXN50495,CUST13533,PROD1131,2023-10-15,2,South,6.82,24.03,44.78
TXN50496,CUST13032,PROD1086,2023-03-05,3,North,1.81,23.59,69.49
TXN50497,CUST12986,PROD1023,2023-11-26,5,East,3.79,49.36,237.45
TXN50498,CUST11922,PROD1145,2023-07-28,3,West,4.04,40.09,115.41
TXN50499,CUST12622,PROD1067,2023-04-05,3,South,14.21,11.57,29.78
TXN50500,CUST14426,PROD1010,2023-12-07,5,West,7.52,16.4,75.83
TXN50501,CUST12925,PROD1095,2023-04-30,5,South,6.13,31.61,148.36
TXN50502,CUST10631,PROD1103,2023-07-16,1,North,4.55,21.68,20.69
TXN50503,CUST11101,PROD1138,2023-06-19,2,South,3.99,25.37,48.72
TXN50504,CUST12635,PROD1074,2023-10-18,3,North,0.79,6.73,20.03
TXN50505,CUST12022,PROD1192,2023-06-20,2,East,9.66,21.58,38.99
TXN50506,CUST14409,PROD1174,2023-08-06,2,East,11.18,8.44,14.99
TXN50507,CUST14742,PROD1088,2023-08-25,4,West,2.45,19.5,76.09
TXN50508,CUST11054,PROD1162,2023-12-24,1,South,0.79,30.85,30.61
TXN50509,CUST10791,PROD1148,2023-11-16,3,West,8.73,16.12,44.14
TXN50510,CUST14157,PROD1054,2023-10-21,5,South,1.83,28.42,139.5
TXN50511,CUST13897,PROD1177,2023-09-02,5,West,5.46,4.44,20.99
TXN50512,CUST14385,PROD1064,2023-02-02,2,East,6.66,88.18,164.61
TXN50513,CUST12568,PROD1013,2023-05-23,1,West,0.13,41.72,41.67
TXN50514,CUST10858,PROD1025,2023-12-29,1,West,2.23,47.41,46.35
TXN50515,CUST14948,PROD1012,2023-12-10,3,North,1.73,12.26,36.14
TXN50516,CUST11866,PROD1118,2023-12-17,3,South,11.16,19.34,51.54
TXN50517,CUST12853,PROD1093,2023-08-11,2,North,3.54,18.59,35.86
TXN50518,CUST14538,PROD1044,2023-09-20,2,East,1.8,11.72,23.02
TXN50519,CUST11834,PROD1140,2023-07-10,2,West,1.58,17.92,35.27
TXN50520,CUST13811,PROD1115,2023-08-19,4,South,2.27,9.03,35.3
TXN50521,CUST12204,PROD1181,2023-05-18,1,North,0.58,5.98,5.95
TXN50522,CUST14704,PROD1155,2023-10-23,2,East,0.97,4.71,9.33
TXN50523,CUST10435,PROD1158,2023-06-03,1,West,6.2,40.28,37.78
TXN50524,CUST13770,PROD1121,2023-06-22,5,East,0.52,29.03,144.4
TXN50525,CUST13587,PROD1042,2023-03-25,5,West,15.09,65.64,278.67
TXN50526,CUST14072,PROD1035,2023-09-23,1,East,6.48,13.57,12.69
TXN50527,CUST14841,PROD1086,2023-10-06,5,South,12.08,23.59,103.7
TXN50528,CUST13573,PROD1120,2023-11-24,5,East,0.32,16.61,82.78
TXN50529,CUST10529,PROD1186,2023-03-23,5,West,3.13,29.51,142.93
TXN50530,CUST11403,PROD1168,2023-06-13,3,North,9.57,22.91,62.15
TXN50531,CUST10181,PROD1180,2023-01-25,3,South,8.27,16.08,44.25
TXN50532,CUST14587,PROD1082,2023-10-07,1,West,0.5,48.77,48.53
TXN50533,CUST13673,PROD1012,2023-04-24,1,East,5.63,12.26,11.57
TXN50534,CUST14579,PROD1032,2023-04-15,4,North,1.47,26.68,105.15
TXN50535,CUST10471,PROD1044,2023-11-17,3,East,1.07,11.72,34.78
TXN50536,CUST12847,PROD1086,2023-07-23,1,South,8.35,23.59,21.62
TXN50537,CUST13904,PROD1157,2023-08-27,3,North,6.17,48.32,136.02
TXN50538,CUST11211,PROD1063,2023-09-23,4,East,0.32,9.3,37.08
TXN50539,CUST10522,PROD1183,2023-01-22,1,West,1.69,16.3,16.02
TXN50540,CUST12903,PROD1030,2023-12-05,1,West,2.25,15.92,15.56
TXN50541,CUST10535,PROD1169,2023-10-18,1,South,10.55,34.42,30.79
TXN50542,CUST12261,PROD1040,2023-03-21,1,East,8.25,7.63,7.0
TXN50543,CUST14667,PROD1195,2023-03-26,2,South,6.86,37.09,69.09
TXN50544,CUST12064,PROD1047,2023-08-27,3,West,4.38,45.24,129.78
TXN50545,CUST10225,PROD1121,2023-04-09,3,West,0.3,29.03,86.83
TXN50546,CUST14896,PROD1043,2023-07-05,3,East,4.34,23.98,68.82
TXN50547,CUST14020,PROD1095,2023-06-26,4,South,6.3,31.61,118.47
TXN50548,CUST13529,PROD1068,2023-10-03,2,North,13.84,11.49,19.8
TXN50549,CUST11092,PROD1073,2023-08-21,3,East,3.33,19.98,57.94
TXN50550,CUST13246,PROD1173,2023-10-25,3,West,11.89,11.04,29.18
TXN50551,CUST11762,PROD1199,2023-08-30,1,North,2.79,28.93,28.12
TXN50552,CUST13703,PROD1145,2023-08-17,1,South,4.68,40.09,38.21
TXN50553,CUST12538,PROD1093,2023-03-16,1,West,10.08,18.59,16.72
TXN50554,CUST14410,PROD1080,2023-11-14,3,East,0.61,77.16,230.07
TXN50555,CUST12495,PROD1160,2023-09-21,1,East,9.61,20.26,18.31
TXN50556,CUST12707,PROD1003,2023-11-12,3,East,12.23,70.54,185.74
TXN50557,CUST11905,PROD1063,2023-09-15,4,East,14.49,9.3,31.81
TXN50558,CUST14668,PROD1174,2023-08-16,4,South,0.69,8.44,33.53
TXN50559,CUST14161,PROD1003,2023-03-19,5,East,2.4,70.54,344.24
TXN50560,CUST13335,PROD1115,2023-06-23,2,East,5.17,9.03,17.13
TXN50561,CUST11181,PROD1147,2023-07-30,1,North,10.14,8.44,7.58
TXN50562,CUST14420,PROD1081,2023-10-26,1,West,9.81,32.76,29.55
TXN50563,CUST14807,PROD1139,2023-04-07,2,North,5.26,18.03,34.16
TXN50564,CUST12576,PROD1033,2023-12-09,2,South,5.16,76.98,146.02
TXN50565,CUST10055,PROD1084,2023-12-26,5,South,5.1,2.47,11.72
TXN50566,CUST14993,PROD1064,2023-09-04,2,West,5.9,88.18,165.95
TXN50567,CUST10433,PROD1109,2023-06-05,3,North,2.48,5.47,16.0
TXN50568,CUST12935,PROD1120,2023-07-31,1,East,0.31,16.61,16.56
TXN50569,CUST14812,PROD1112,2023-10-04,2,North,2.45,19.04,37.15
TXN50570,CUST10980,PROD1038,2023-12-05,3,South,3.57,6.57,19.01
TXN50571,CUST10581,PROD1060,2023-07-13,2,South,0.89,7.0,13.88
TXN50572,CUST10521,PROD1158,2023-05-06,3,South,1.5,40.28,119.03
TXN50573,CUST14339,PROD1096,2023-10-24,4,East,2.25,11.12,43.48
TXN50574,CUST13389,PROD1113,2023-12-29,3,South,9.73,26.69,72.28
TXN50575,CUST11320,PROD1170,2023-09-15,5,South,10.91,34.02,151.54
TXN50576,CUST11594,PROD1124,2023-05-22,3,South,3.76,16.74,48.33
TXN50577,CUST12038,PROD1133,2023-11-21,2,North,6.11,18.79,35.28
TXN50578,CUST14927,PROD1048,2023-01-19,4,West,2.48,9.43,36.78
TXN50579,CUST11469,PROD1144,2023-07-05,4,North,3.49,98.14,378.86
TXN50580,CUST11484,PROD1002,2023-06-11,3,North,4.67,30.2,86.37
TXN50581,CUST10241,PROD1113,2023-04-18,2,North,18.22,26.69,43.65
TXN50582,CUST14054,PROD1081,2023-09-07,4,West,7.31,32.76,121.46
TXN50583,CUST10978,PROD1020,2023-04-03,3,East,5.02,9.92,28.27
TXN50584,CUST12718,PROD1104,2023-09-15,3,East,6.38,11.78,33.09
TXN50585,CUST10729,PROD1051,2023-07-10,3,East,0.87,19.76,58.76
TXN50586,CUST10771,PROD1139,2023-09-27,4,West,9.36,18.03,65.37
TXN50587,CUST13305,PROD1001,2023-04-21,1,South,15.63,58.21,49.11
TXN50588,CUST14702,PROD1102,2023-10-18,2,South,3.17,47.67,92.32
TXN50589,CUST13173,PROD1109,2023-05-03,5,South,3.25,5.47,26.46
TXN50590,CUST13338,PROD1046,2023-12-08,5,North,0.99,19.46,96.34
TXN50591,CUST13123,PROD1103,2023-02-07,2,South,4.95,21.68,41.21
TXN50592,CUST13886,PROD1193,2023-04-20,1,West,1.75,19.96,19.61
TXN50593,CUST11134,PROD1123,2023-06-06,2,North,9.14,120.78,219.48
TXN50594,CUST12812,PROD1159,2023-01-01,3,North,8.46,30.03,82.47
TXN50595,CUST11499,PROD1076,2023-05-06,2,North,3.87,13.4,25.76
TXN50596,CUST10785,PROD1003,2023-12-24,2,North,10.6,70.54,126.13
TXN50597,CUST12549,PROD1155,2023-07-23,4,East,7.05,4.71,17.51
TXN50598,CUST12909,PROD1177,2023-01-24,5,North,0.14,4.44,22.17
TXN50599,CUST11453,PROD1148,2023-08-31,5,East,2.79,16.12,78.35
TXN50600,CUST13525,PROD1009,2023-12-08,3,North,0.81,3.7,11.01
TXN50601,CUST12064,PROD1117,2023-04-13,3,West,8.54,33.76,92.63
TXN50602,CUST14093,PROD1053,2023-11-26,4,West,2.65,10.11,39.37
TXN50603,CUST10743,PROD1119,2023-09-07,3,West,10.88,46.87,125.31
TXN50604,CUST11511,PROD1184,2023-08-25,1,North,11.59,21.09,18.65
TXN50605,CUST12134,PROD1034,2023-02-10,4,South,0.74,15.79,62.69
TXN50606,CUST13288,PROD1043,2023-06-25,4,South,1.64,23.98,94.35
TXN50607,CUST11643,PROD1158,2023-01-25,2,South,9.8,40.28,72.67
TXN50608,CUST11856,PROD1185,2023-07-19,2,West,5.14,10.7,20.3
TXN50609,CUST12877,PROD1028,2023-02-07,1,West,11.14,9.87,8.77
TXN50610,CUST10668,PROD1127,2023-05-05,4,North,0.4,9.4,37.45
TXN50611,CUST12782,PROD1099,2023-11-28,4,South,6.24,24.28,91.06
TXN50612,CUST13700,PROD1070,2023-09-28,2,West,1.1,35.25,69.72
TXN50613,CUST10770,PROD1136,2023-01-26,5,West,0.89,22.85,113.23
TXN50614,CUST14291,PROD1003,2023-07-16,5,North,1.24,70.54,348.33
TXN50615,CUST12111,PROD1055,2023-05-19,2,East,0.86,31.1,61.67
TXN50616,CUST10167,PROD1102,2023-11-02,3,North,0.99,47.67,141.59
TXN50617,CUST14965,PROD1017,2023-01-23,4,South,4.88,56.58,215.28
TXN50618,CUST10498,PROD1073,2023-01-27,1,South,1.35,19.98,19.71
TXN50619,CUST14563,PROD1162,2023-04-04,5,North,2.16,30.85,150.92
TXN50620,CUST10484,PROD1170,2023-09-20,3,East,0.77,34.02,101.27
TXN50621,CUST13056,PROD1197,2023-09-26,4,South,0.4,41.37,164.82
TXN50622,CUST10782,PROD1091,2023-11-18,3,North,3.38,15.27,44.26
TXN50623,CUST11380,PROD1077,2023-01-01,4,North,0.76,13.99,55.53
TXN50624,CUST10014,PROD1064,2023-09-10,4,West,1.33,88.18,348.03
TXN50625,CUST14334,PROD1006,2023-04-12,2,East,3.62,12.36,23.83
TXN50626,CUST10103,PROD1173,2023-04-08,2,South,1.38,11.04,21.78
TXN50627,CUST10038,PROD1183,2023-10-05,1,East,6.67,16.3,15.21
TXN50628,CUST12677,PROD1046,2023-04-27,1,West,4.04,19.46,18.67
TXN50629,CUST13151,PROD1152,2023-12-29,3,West,4.21,13.64,39.2
TXN50630,CUST12508,PROD1020,2023-01-27,2,East,1.95,9.92,19.45
TXN50631,CUST10226,PROD1156,2023-05-25,4,West,2.24,6.4,25.03
TXN50632,CUST14653,PROD1092,2023-01-25,2,East,0.24,30.54,60.93
TXN50633,CUST14615,PROD1097,2023-05-29,4,East,3.42,15.6,60.27
TXN50634,CUST13070,PROD1085,2023-09-10,2,East,2.46,21.24,41.43
TXN50635,CUST10568,PROD1004,2023-11-07,4,South,3.5,2.81,10.85
TXN50636,CUST11412,PROD1170,2023-06-05,3,East,1.61,34.02,100.42
TXN50637,CUST11544,PROD1083,2023-02-15,2,South,5.98,22.05,41.46
TXN50638,CUST14081,PROD1191,2023-08-05,5,South,1.5,38.27,188.48
TXN50639,CUST11489,PROD1133,2023-02-26,5,West,3.25,18.79,90.9
TXN50640,CUST14384,PROD1071,2023-03-20,4,West,4.8,22.83,86.94
TXN50641,CUST11788,PROD1143,2023-04-27,3,South,9.84,35.39,95.72
TXN50642,CUST12828,PROD1076,2023-07-28,4,North,8.01,13.4,49.31
TXN50643,CUST10794,PROD1018,2023-07-10,3,East,0.83,32.52,96.75
TXN50644,CUST11267,PROD1163,2023-03-25,1,North,10.62,23.13,20.67
TXN50645,CUST14912,PROD1069,2023-10-04,2,South,1.91,18.41,36.12
TXN50646,CUST13065,PROD1146,2023-11-16,3,North,2.99,6.15,17.9
TXN50647,CUST14702,PROD1045,2023-04-12,4,South,0.05,36.43,145.65
TXN50648,CUST11449,PROD1032,2023-11-10,1,South,11.31,26.68,23.66
TXN50649,CUST13610,PROD1137,2023-04-10,4,West,0.57,13.05,51.9
TXN50650,CUST11454,PROD1057,2023-04-27,5,North,2.66,20.03,97.49
TXN50651,CUST14156,PROD1083,2023-12-08,5,South,0.55,22.05,109.64
TXN50652,CUST11219,PROD1182,2023-06-16,2,East,8.49,27.32,50.0
TXN50653,CUST13646,PROD1102,2023-09-10,2,South,8.68,47.67,87.06
TXN50654,CUST10248,PROD1008,2023-06-13,1,North,2.79,51.91,50.46
TXN50655,CUST10317,PROD1181,2023-08-18,5,West,6.34,5.98,28.0
TXN50656,CUST14403,PROD1034,2023-05-11,3,East,0.8,15.79,46.99
TXN50657,CUST10985,PROD1034,2023-05-31,5,East,13.28,15.79,68.47
TXN50658,CUST12553,PROD1151,2023-07-09,2,North,2.79,29.88,58.09
TXN50659,CUST12387,PROD1059,2023-10-04,4,North,3.54,65.1,251.18
TXN50660,CUST10882,PROD1091,2023-03-24,1,West,2.22,15.27,14.93
TXN50661,CUST12859,PROD1016,2023-06-30,5,South,12.67,32.43,141.61
TXN50662,CUST11477,PROD1020,2023-11-30,3,North,8.54,9.92,27.22
TXN50663,CUST14834,PROD1169,2023-11-27,3,North,5.88,34.42,97.19
TXN50664,CUST14247,PROD1124,2023-08-21,3,East,8.59,16.74,45.91
TXN50665,CUST11371,PROD1197,2023-05-18,1,West,1.68,41.37,40.67
TXN50666,CUST10816,PROD1076,2023-03-29,3,West,1.33,13.4,39.67
TXN50667,CUST14076,PROD1130,2023-04-25,3,East,13.73,22.01,56.96
TXN50668,CUST11582,PROD1162,2023-09-11,5,North,6.25,30.85,144.61
TXN50669,CUST14943,PROD1103,2023-08-20,1,East,1.61,21.68,21.33
TXN50670,CUST11271,PROD1048,2023-04-04,4,South,16.28,9.43,31.58
TXN50671,CUST12763,PROD1106,2023-01-16,4,East,4.61,25.45,97.11
TXN50672,CUST13724,PROD1159,2023-05-14,3,East,0.69,30.03,89.47
TXN50673,CUST14489,PROD1062,2023-05-01,2,South,0.5,20.01,39.82
TXN50674,CUST13185,PROD1138,2023-10-19,1,North,8.22,25.37,23.28
TXN50675,CUST13669,PROD1188,2023-04-22,2,South,5.54,21.39,40.41
TXN50676,CUST10953,PROD1011,2023-05-24,1,East,0.3,45.02,44.88
TXN50677,CUST14542,PROD1089,2023-06-18,1,West,3.82,10.83,10.42
TXN50678,CUST10536,PROD1137,2023-04-17,5,East,9.17,13.05,59.27
