customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
BANK10376,737,United States,Female,78,10,2287.78,3,1,1,56007.02,0
BANK10377,668,United States,Female,73,0,14600.06,2,1,0,30558.16,1
BANK10378,850,United States,Male,78,0,3380.2,2,0,0,25091.38,1
BANK10379,569,United Kingdom,Male,70,1,4064.61,2,1,1,45824.58,0
BANK10380,566,Spain,Male,43,3,10606.69,3,0,1,26981.48,1
BANK10381,590,United States,Male,68,1,10817.14,4,1,1,30084.95,0
BANK10382,437,Germany,Male,44,0,3752.99,1,1,1,20419.71,1
BANK10383,597,Spain,Male,57,5,603.52,1,0,1,36719.66,0
BANK10384,574,Spain,Male,41,1,1577.09,4,1,0,32536.72,0
BANK10385,665,United Kingdom,Male,69,0,3052.2,3,1,0,32519.19,1
BANK10386,684,France,Female,25,1,6954.92,1,1,1,50091.14,0
BANK10387,837,United Kingdom,Female,38,0,6218.45,1,1,1,28462.65,1
BANK10388,745,United States,Male,46,2,5146.01,3,1,0,37496.94,1
BANK10389,592,Germany,Female,60,3,10611.56,1,1,1,29331.28,0
BANK10390,560,Germany,Male,38,4,8113.79,5,0,1,21322.94,0
BANK10391,699,United States,Female,20,0,20118.75,3,0,0,39708.03,0
BANK10392,517,Germany,Female,48,0,10998.27,4,1,1,43381.92,0
BANK10393,833,United Kingdom,Male,72,0,1088.64,4,1,0,49805.16,0
BANK10394,767,United Kingdom,Female,44,0,296.72,3,1,1,43789.8,0
BANK10395,603,United States,Male,63,0,2676.54,2,1,1,30161.14,0
BANK10396,478,Germany,Male,44,1,4805.19,2,1,1,76547.57,1
BANK10397,785,Spain,Male,26,0,5151.55,4,0,1,36093.29,0
BANK10398,638,France,Female,74,2,1556.55,3,0,0,37147.1,0
BANK10399,773,Spain,Female,50,1,9826.31,1,1,0,22999.51,1
BANK10400,490,United Kingdom,Male,50,0,1996.77,3,1,1,27893.83,1
BANK10401,590,United Kingdom,Male,43,1,12573.61,2,1,1,58230.74,0
BANK10402,650,United Kingdom,Female,45,0,3189.52,1,1,1,44352.76,0
BANK10403,654,United Kingdom,Male,61,3,52.23,2,1,1,23180.24,0
BANK10404,604,France,Male,60,1,883.93,1,0,0,22800.7,1
BANK10405,712,United States,Male,48,0,539.7,4,1,1,45561.33,0
BANK10406,543,United Kingdom,Male,70,1,225.12,1,0,1,29095.59,0
BANK10407,635,Germany,Female,18,0,6259.12,2,1,1,67544.33,0
BANK10408,662,France,Male,37,4,1067.92,3,0,1,131800.65,0
BANK10409,701,United Kingdom,Female,29,12,9119.96,4,0,0,38918.37,1
BANK10410,721,Germany,Male,34,0,1535.81,2,1,0,48025.31,0
BANK10411,537,United Kingdom,Female,32,3,164.31,3,1,1,47325.7,0
BANK10412,496,United States,Female,51,0,8592.79,2,1,1,30568.7,1
BANK10413,777,France,Female,67,0,3138.16,1,1,1,26522.82,0
BANK10414,683,United States,Male,33,0,4575.28,2,1,1,17442.53,0
BANK10415,575,France,Female,21,6,2049.08,3,0,1,49802.67,0
BANK10416,805,United Kingdom,Male,25,1,235.67,3,1,1,32788.87,0
BANK10417,661,United Kingdom,Female,51,15,2311.58,2,0,0,24108.79,0
BANK10418,767,France,Male,63,1,3652.03,1,0,0,29901.06,0
BANK10419,656,Germany,Male,42,0,58.78,1,1,0,31148.03,1
BANK10420,850,Germany,Female,32,4,4269.98,4,1,1,23502.76,0
BANK10421,825,United Kingdom,Female,45,7,11176.6,3,1,0,23725.39,0
BANK10422,625,United Kingdom,Female,26,5,1228.48,3,1,1,39033.76,0
BANK10423,747,United States,Female,19,4,13070.69,2,1,1,25702.68,0
BANK10424,714,United Kingdom,Female,34,1,513.53,2,1,1,25041.4,0
BANK10425,786,France,Male,75,0,8727.33,1,1,0,29400.63,1
BANK10426,553,Germany,Male,27,0,9173.05,1,1,1,14948.79,1
BANK10427,718,Germany,Female,26,1,1490.41,1,0,1,19464.35,0
BANK10428,755,United States,Male,48,9,15831.82,5,1,0,24067.8,0
BANK10429,474,Germany,Female,19,3,2694.4,4,0,1,68636.41,0
BANK10430,531,Germany,Male,41,5,761.42,3,1,0,52008.36,1
BANK10431,446,Spain,Female,79,0,4478.94,1,0,1,36723.85,0
BANK10432,623,France,Female,36,3,28441.57,2,1,1,51031.02,0
BANK10433,721,Spain,Male,34,5,11477.63,2,1,1,51307.41,0
BANK10434,800,Germany,Female,60,1,1632.83,2,1,1,19792.42,0
BANK10435,657,United States,Male,66,1,4301.76,2,1,1,20486.28,0
BANK10436,812,United States,Female,27,3,612.92,5,0,1,27711.07,0
BANK10437,511,Germany,Female,67,2,3098.04,3,1,0,33540.36,1
BANK10438,479,United Kingdom,Female,72,14,3701.93,1,1,1,19201.68,0
BANK10439,644,Spain,Female,45,1,1893.71,2,0,0,45423.17,0
BANK10440,688,Germany,Male,55,0,3310.06,1,1,1,40356.1,0
BANK10441,646,United States,Male,65,1,12624.8,1,1,1,54897.86,0
BANK10442,443,United States,Female,45,0,3467.11,5,0,1,27536.54,0
BANK10443,641,Spain,Male,76,2,8889.0,3,1,1,24434.42,0
BANK10444,519,France,Female,67,0,1909.16,1,1,1,86441.47,1
BANK10445,716,Germany,Female,69,8,17772.48,2,1,0,27048.2,1
BANK10446,686,Germany,Male,67,5,490.62,2,1,0,27322.59,0
BANK10447,556,France,Male,18,0,4404.46,3,1,0,28012.75,1
BANK10448,598,Spain,Female,77,0,7800.57,2,1,1,49147.87,0
BANK10449,544,Spain,Female,20,2,8411.14,1,1,0,49484.54,1
BANK10450,643,United States,Male,32,4,1104.99,2,1,1,31552.19,0
BANK10451,745,France,Male,69,0,2567.86,1,1,1,56034.37,1
BANK10452,551,Spain,Male,27,0,4893.44,2,1,1,94258.13,0
BANK10453,700,United Kingdom,Female,38,2,1898.13,1,0,0,27951.62,1
BANK10454,596,Germany,Male,54,3,5369.05,1,1,0,17137.45,0
BANK10455,570,United States,Female,32,0,2380.36,1,0,1,33181.96,0
BANK10456,639,France,Male,40,4,2160.58,1,1,1,41117.94,0
BANK10457,546,United States,Male,31,9,571.83,1,1,0,42100.56,0
BANK10458,594,Spain,Female,32,0,200.22,4,1,1,25291.06,1
BANK10459,530,Spain,Male,27,2,9017.35,2,1,1,32747.69,1
BANK10460,846,United Kingdom,Female,73,0,3362.26,2,1,1,43240.57,0
BANK10461,653,Germany,Female,26,0,4137.66,2,0,1,24787.8,0
BANK10462,580,France,Female,61,0,2327.84,1,0,1,46110.36,1
BANK10463,671,United States,Female,56,1,735.21,2,1,1,22101.43,0
BANK10464,638,Germany,Female,22,5,2985.3,4,1,0,48209.35,1
BANK10465,627,Spain,Female,42,2,1300.06,1,1,0,32108.73,0
BANK10466,711,Germany,Male,73,0,9091.02,5,1,1,81273.16,0
BANK10467,725,United States,Female,59,0,21633.35,4,1,0,31441.4,1
BANK10468,596,Germany,Male,74,2,10995.46,4,0,0,51285.32,0
BANK10469,592,Spain,Female,43,0,3756.79,1,0,0,35148.08,1
BANK10470,622,Germany,Female,25,1,4946.08,2,1,1,55261.61,0
BANK10471,419,France,Male,39,2,14794.35,3,0,1,63163.14,1
BANK10472,498,Germany,Male,69,7,3868.34,1,0,1,38497.39,1
BANK10473,786,France,Female,42,0,5088.7,3,0,1,36717.98,0
BANK10474,814,Germany,Female,65,3,4960.86,4,0,1,56446.25,0
BANK10475,625,Spain,Male,29,0,6157.08,5,1,1,50042.87,0
BANK10476,707,United Kingdom,Female,26,2,5112.22,1,1,1,18445.07,0
BANK10477,681,United Kingdom,Male,27,2,5554.01,1,0,1,54237.85,0
BANK10478,850,France,Male,65,5,6471.21,1,0,1,75826.45,0
BANK10479,761,France,Male,27,2,8280.01,1,1,0,58630.92,0
BANK10480,637,United Kingdom,Female,26,1,2579.65,2,1,1,30635.66,0
BANK10481,554,Spain,Male,79,0,6848.84,4,1,0,18994.83,0
BANK10482,489,Spain,Male,43,0,527.93,3,0,1,25128.87,0
BANK10483,670,Germany,Female,52,2,10444.96,5,0,1,48888.76,0
BANK10484,574,France,Female,44,6,1712.76,2,1,1,17371.87,0
BANK10485,507,Spain,Female,77,2,2583.05,3,0,1,59741.3,0
BANK10486,585,United States,Male,48,4,8138.27,4,1,1,73711.75,1
BANK10487,541,Germany,Male,36,1,5066.58,4,1,1,42319.94,0
BANK10488,818,Germany,Male,60,1,1845.39,4,0,1,54141.12,0
BANK10489,738,United Kingdom,Female,55,1,1277.04,2,0,0,31789.14,0
BANK10490,649,France,Female,23,0,15816.55,5,0,1,34685.56,0
BANK10491,797,Spain,Male,32,1,459.35,2,0,1,33803.07,0
BANK10492,657,Spain,Female,46,4,21.72,5,0,1,30409.48,1
BANK10493,563,Germany,Female,64,1,5587.98,4,1,0,45636.88,0
BANK10494,802,France,Female,62,3,4765.74,1,1,1,59128.61,0
BANK10495,703,France,Male,71,4,6689.69,5,0,1,27499.02,0
BANK10496,546,France,Female,22,1,6577.01,1,0,0,34927.27,0
BANK10497,630,United Kingdom,Female,31,4,9948.34,5,1,1,39439.93,0
BANK10498,562,Spain,Female,70,1,12762.2,3,1,0,32600.7,0
BANK10499,511,France,Male,19,0,7458.82,3,1,1,35393.88,1
BANK10500,742,United Kingdom,Male,79,0,1321.73,1,1,0,25533.05,1
BANK10501,840,United States,Male,40,0,3113.41,1,1,1,36452.5,0
BANK10502,510,Germany,Male,61,4,5132.14,5,1,0,38595.95,0
BANK10503,706,Spain,Male,69,6,3875.75,2,1,1,32972.13,0
BANK10504,584,Spain,Male,63,0,865.21,4,0,1,44780.88,0
BANK10505,601,Germany,Female,36,0,4449.13,3,1,1,33689.03,0
BANK10506,590,United States,Male,41,1,10881.02,3,0,1,24432.87,0
BANK10507,563,United Kingdom,Male,37,3,2710.87,3,1,0,55119.5,1
BANK10508,654,Germany,Male,64,1,5527.17,1,1,0,50127.08,1
BANK10509,566,United Kingdom,Female,44,2,4784.71,2,1,1,42631.52,0
BANK10510,677,United Kingdom,Female,69,4,2366.39,3,1,1,75380.29,1
BANK10511,644,United Kingdom,Male,41,1,4165.16,4,1,1,17048.09,0
BANK10512,626,United States,Female,34,24,1179.95,3,1,0,30101.55,1
BANK10513,559,United States,Female,42,1,3949.47,1,1,1,21117.17,0
BANK10514,592,United Kingdom,Female,63,11,8018.01,5,0,1,76491.34,0
BANK10515,725,France,Female,72,0,7113.71,3,1,1,60471.97,1
BANK10516,700,Spain,Female,48,0,2215.48,2,0,0,39716.41,1
BANK10517,552,United States,Male,45,4,594.4,4,0,1,39584.66,0
BANK10518,659,France,Female,67,3,8045.75,3,1,0,23114.21,0
BANK10519,725,France,Male,76,5,1539.69,3,1,0,39066.62,1
BANK10520,483,Spain,Male,45,1,272.51,3,1,0,22480.93,1
BANK10521,704,United Kingdom,Male,39,8,2945.67,1,1,0,72632.65,1
BANK10522,583,France,Male,73,0,6725.2,2,1,0,47390.48,0
BANK10523,707,France,Female,76,0,8264.16,1,1,0,61475.12,0
BANK10524,573,France,Male,22,1,20143.39,3,1,1,23234.47,0
BANK10525,469,United Kingdom,Female,71,4,1049.95,1,1,1,41027.57,0
BANK10526,487,United Kingdom,Male,61,3,1739.25,1,1,1,22775.52,1
BANK10527,654,United States,Female,59,1,4701.51,4,1,0,27282.96,0
BANK10528,675,United States,Male,25,0,8339.14,2,1,0,63914.57,1
BANK10529,559,France,Female,78,0,1333.36,3,0,0,34356.57,0
BANK10530,713,United Kingdom,Male,55,1,2637.44,2,1,1,30537.38,0
BANK10531,483,United Kingdom,Male,45,1,2624.63,2,1,1,43184.94,1
BANK10532,643,Spain,Male,74,3,7412.63,2,0,1,78582.39,0
BANK10533,528,France,Male,64,3,1378.32,4,1,1,44999.06,1
BANK10534,584,United States,Male,29,8,17330.05,1,1,1,50372.48,0
BANK10535,654,Spain,Male,74,0,3571.48,2,1,0,33408.93,1
BANK10536,563,United Kingdom,Male,42,1,1656.89,1,0,0,34105.96,1
BANK10537,611,United States,Female,55,1,1672.36,2,1,1,14808.18,0
BANK10538,750,France,Male,61,3,92.35,4,1,1,19426.38,0
BANK10539,592,United Kingdom,Female,32,2,5895.28,4,1,0,76710.77,0
BANK10540,733,France,Male,61,7,7479.39,2,1,0,44822.15,0
BANK10541,537,Spain,Male,58,2,164.83,1,0,0,47769.77,1
BANK10542,702,Spain,Female,68,0,4408.66,2,0,1,30979.37,0
BANK10543,794,Spain,Male,70,0,7608.8,4,0,0,37409.35,0
BANK10544,402,Germany,Male,51,4,2359.95,1,1,0,45840.28,1
BANK10545,570,France,Male,77,3,2834.7,3,0,1,62766.47,0
BANK10546,707,Spain,Male,62,0,2244.15,3,1,1,58145.7,0
BANK10547,629,Spain,Female,30,0,1896.43,1,1,1,35415.71,0
BANK10548,687,France,Female,25,2,3377.93,3,0,1,50231.8,0
BANK10549,589,Spain,Female,76,3,908.21,1,1,0,37856.3,1
BANK10550,658,France,Male,30,0,2905.24,1,1,0,43868.53,1
BANK10551,634,United Kingdom,Male,53,1,14221.51,2,0,0,57299.44,0
BANK10552,766,France,Female,23,1,138.92,1,1,0,50806.04,0
BANK10553,675,France,Female,55,8,900.08,4,0,0,30404.25,0
BANK10554,683,Germany,Female,49,0,7518.69,3,1,1,47243.29,0
BANK10555,608,United Kingdom,Male,38,3,708.15,5,1,1,80311.74,0
BANK10556,601,Germany,Female,61,2,1582.33,2,1,1,20016.25,0
BANK10557,606,Spain,Male,61,0,3033.37,1,0,1,36362.49,1
BANK10558,689,France,Female,66,2,14337.77,2,0,1,24363.39,1
BANK10559,607,United Kingdom,Male,76,0,1013.65,4,1,0,38348.64,1
BANK10560,678,Germany,Female,24,3,12825.25,2,1,0,49128.91,0
BANK10561,850,France,Female,43,2,6338.55,2,1,1,28398.47,0
BANK10562,737,United States,Female,32,0,5560.69,2,1,0,25064.24,0
BANK10563,617,Germany,Female,73,0,6428.49,1,1,1,67828.89,1
BANK10564,770,United Kingdom,Female,66,4,158.73,1,1,1,43007.64,0
BANK10565,609,Germany,Male,59,0,520.7,1,1,0,55256.47,0
BANK10566,446,Germany,Female,40,2,2038.65,2,0,1,51619.64,0
BANK10567,549,Germany,Male,69,1,384.23,1,1,1,25550.47,0
BANK10568,462,Spain,Male,55,7,21946.15,3,1,0,54732.68,0
BANK10569,614,United States,Male,58,2,4342.41,3,1,1,29234.55,0
BANK10570,651,United Kingdom,Male,32,3,3340.75,3,1,0,27479.63,1
BANK10571,817,United Kingdom,Male,65,0,7697.5,1,0,0,54720.93,0
BANK10572,682,United Kingdom,Female,70,0,18852.45,3,1,1,20518.51,0
BANK10573,628,France,Male,57,0,15519.93,2,1,1,23317.6,0
BANK10574,732,United Kingdom,Female,33,1,7876.75,4,0,0,30034.91,1
BANK10575,428,United Kingdom,Female,49,3,2367.44,2,1,0,18601.71,1
BANK10576,673,United States,Female,54,2,341.18,1,1,0,37332.17,0
BANK10577,727,France,Male,35,1,517.79,1,1,0,29413.27,0
BANK10578,502,France,Female,37,3,5.77,3,1,1,40390.61,0
BANK10579,764,Germany,Male,63,0,9.52,2,1,1,77227.58,1
BANK10580,683,Spain,Female,19,0,13777.42,1,0,1,22372.24,0
BANK10581,608,France,Female,72,5,13087.64,2,1,1,20726.75,0
BANK10582,713,France,Female,40,2,5506.39,1,0,1,30298.37,0
BANK10583,850,United States,Female,47,3,6485.5,2,1,1,25923.93,0
BANK10584,668,United Kingdom,Female,20,1,3599.6,2,0,0,36237.38,0
BANK10585,674,France,Male,63,1,1358.01,4,0,1,69497.09,0
BANK10586,604,France,Male,78,0,12289.48,1,1,1,74393.49,0
BANK10587,565,Spain,Male,56,5,1626.51,4,1,1,29590.13,0
BANK10588,733,United States,Male,64,2,6729.05,2,1,1,24973.57,0
BANK10589,564,Spain,Female,66,0,1408.07,1,0,1,25192.77,1
BANK10590,657,France,Female,18,4,10206.82,5,1,1,41822.8,0
BANK10591,602,France,Female,58,1,5266.85,3,1,0,35775.05,0
BANK10592,697,United States,Female,39,4,5145.83,1,1,1,37472.01,0
BANK10593,683,Germany,Male,46,0,512.2,3,0,1,29296.64,0
BANK10594,753,Germany,Female,31,0,2719.06,4,0,0,38827.69,0
BANK10595,598,France,Male,65,0,3721.24,5,1,0,79283.22,1
BANK10596,623,France,Female,45,0,1740.96,3,0,1,61108.45,0
BANK10597,552,Spain,Male,38,4,10642.09,3,1,1,93905.39,0
BANK10598,605,Spain,Male,62,3,9090.62,1,1,1,37909.77,0
BANK10599,687,Spain,Male,49,2,3402.35,5,0,1,22651.69,0
BANK10600,725,United Kingdom,Male,23,6,2077.81,1,0,0,15637.94,0
BANK10601,557,France,Male,71,0,8085.9,1,1,0,46325.77,1
BANK10602,736,United Kingdom,Male,18,7,1096.33,5,1,0,20459.07,0
BANK10603,785,Germany,Male,38,7,371.01,1,1,1,73137.81,1
BANK10604,691,France,Female,74,1,233.94,2,1,0,36510.82,0
BANK10605,837,France,Male,21,0,197.26,2,1,0,32536.33,1
BANK10606,572,United States,Male,20,3,3355.84,4,0,0,35915.51,0
BANK10607,525,France,Female,66,1,1473.96,2,1,0,40108.73,1
BANK10608,472,Germany,Female,47,4,5861.97,2,1,0,52650.58,1
BANK10609,799,France,Female,48,0,5305.02,1,1,1,35230.78,0
BANK10610,715,United Kingdom,Male,51,2,3904.65,1,1,0,38887.74,0
BANK10611,644,France,Male,36,2,2175.83,4,1,0,44967.4,1
BANK10612,677,United Kingdom,Male,37,0,9500.83,2,1,1,39392.62,1
BANK10613,537,Spain,Male,40,1,6184.25,1,0,1,19753.65,1
BANK10614,850,Spain,Male,71,0,1584.02,2,0,1,29798.72,1
BANK10615,662,United States,Female,76,1,3482.65,1,1,0,56453.96,0
BANK10616,660,France,Female,57,5,849.62,3,0,0,72674.56,0
BANK10617,722,Spain,Female,79,0,1993.26,1,1,1,69153.38,1
BANK10618,698,Spain,Female,42,4,29284.99,1,1,0,45560.68,0
BANK10619,672,United States,Female,32,0,1267.01,2,0,0,30791.64,1
BANK10620,570,United States,Male,55,3,5991.65,5,0,1,63081.92,0
BANK10621,697,France,Female,40,7,1361.79,3,1,0,31779.99,1
BANK10622,838,United Kingdom,Male,69,1,13913.97,2,0,1,30082.22,0
BANK10623,784,France,Female,19,6,1856.28,1,1,0,43474.79,1
BANK10624,809,United Kingdom,Female,74,2,2128.51,3,1,0,13810.72,0
BANK10625,598,United States,Male,74,1,4505.28,5,0,1,36860.65,1
BANK10626,551,Germany,Male,32,6,4435.02,3,0,1,37230.41,0
BANK10627,637,France,Female,69,0,4326.52,1,1,1,34339.25,0
BANK10628,655,Germany,Male,61,0,4257.84,5,1,0,34174.11,1
BANK10629,759,United Kingdom,Female,52,2,1871.19,2,1,0,66128.11,0
BANK10630,480,France,Male,27,4,2849.43,2,0,0,18960.74,0
BANK10631,802,Germany,Male,31,4,4500.04,2,1,1,43240.51,0
BANK10632,634,Germany,Male,44,0,5562.59,1,1,0,46919.42,0
BANK10633,607,France,Female,71,9,1459.31,1,1,1,69943.71,0
BANK10634,548,Germany,Female,79,3,6044.51,4,0,1,41500.33,0
BANK10635,484,France,Male,31,8,12837.72,2,1,1,44680.15,0
BANK10636,732,Germany,Male,52,1,7092.59,4,0,0,36135.73,1
BANK10637,657,United States,Female,50,3,439.97,5,1,0,41210.87,0
BANK10638,521,France,Female,69,5,3166.15,3,1,0,36503.83,0
BANK10639,520,United States,Female,18,1,2856.98,3,1,0,22510.3,0
BANK10640,616,Spain,Female,51,10,2051.16,5,1,0,40916.69,0
BANK10641,816,United States,Female,36,0,3379.68,2,1,1,40072.85,0
BANK10642,624,Germany,Male,41,1,2895.82,2,1,1,28797.43,0
BANK10643,499,United Kingdom,Male,59,7,30.95,5,0,0,40257.47,1
BANK10644,625,United States,Male,21,10,1349.57,1,1,0,60861.27,0
BANK10645,622,United States,Male,53,1,1202.61,1,1,0,32174.79,0
BANK10646,380,United States,Male,30,0,2148.22,2,1,1,72556.06,1
BANK10647,644,United Kingdom,Male,75,4,958.57,4,0,1,65935.33,0
BANK10648,626,United Kingdom,Female,49,7,351.05,5,1,1,26891.54,0
BANK10649,719,United States,Female,26,2,1094.59,2,0,1,29144.55,0
BANK10650,834,Spain,Female,56,3,9627.14,1,1,1,33836.63,0
BANK10651,762,United Kingdom,Male,33,4,7973.72,2,1,0,21824.1,0
BANK10652,623,United Kingdom,Female,67,0,2917.84,3,1,0,25037.51,0
BANK10653,539,United Kingdom,Female,20,10,10511.1,1,0,1,15104.5,0
BANK10654,850,France,Male,69,1,1324.16,2,1,1,46922.58,0
BANK10655,655,United States,Male,37,2,4387.86,3,0,1,48822.44,1
BANK10656,651,Spain,Male,27,1,771.15,3,0,1,19461.81,0
BANK10657,647,United Kingdom,Male,73,1,8960.82,3,0,1,19780.05,0
BANK10658,669,France,Male,75,3,699.65,1,1,0,35320.2,0
BANK10659,635,Germany,Female,79,15,161.89,3,1,0,37553.76,0
BANK10660,592,Germany,Male,75,3,1597.2,1,0,1,60067.86,1
BANK10661,595,United Kingdom,Male,39,4,11559.9,2,1,0,27647.33,0
BANK10662,646,Spain,Female,65,0,693.19,2,0,1,27816.86,0
BANK10663,595,Spain,Male,20,4,2007.39,1,1,0,37995.4,0
BANK10664,578,United States,Female,28,1,1902.02,1,1,1,58402.67,0
BANK10665,660,United Kingdom,Male,42,0,8088.52,1,1,1,66504.83,1
BANK10666,624,Germany,Male,59,0,2736.8,2,1,0,24826.65,0
BANK10667,800,United States,Male,65,3,4728.17,1,0,1,56643.95,0
BANK10668,384,Spain,Male,25,18,2590.79,1,1,1,25514.93,1
BANK10669,759,United States,Male,26,3,4008.75,1,1,0,17672.56,0
BANK10670,774,Germany,Female,32,0,322.38,2,0,1,39654.88,0
BANK10671,442,Spain,Female,49,0,2342.26,3,0,1,60060.43,1
BANK10672,615,France,Female,70,2,9658.76,2,0,0,33197.62,0
BANK10673,612,France,Male,20,0,5873.16,3,1,0,56418.24,0
BANK10674,509,United Kingdom,Female,21,1,20039.65,3,1,1,26513.87,0
BANK10675,572,United States,Male,47,3,7753.95,4,0,1,38432.37,0
BANK10676,538,Spain,Female,30,10,3002.93,1,0,1,52376.72,1
BANK10677,825,United Kingdom,Female,61,1,5639.39,2,0,0,41608.14,0
BANK10678,743,United States,Female,38,0,7478.62,3,1,1,34194.43,0
BANK10679,777,Germany,Male,58,5,1571.39,2,0,1,28831.39,0
BANK10680,722,Spain,Male,74,4,309.47,2,0,1,32748.58,0
BANK10681,537,United States,Female,63,5,2603.09,5,0,1,55271.13,0
BANK10682,597,Spain,Male,36,0,781.36,5,1,0,34486.48,0
BANK10683,698,United States,Female,56,1,1623.4,3,1,0,18589.82,0
BANK10684,527,Germany,Male,65,11,14672.76,2,1,1,40307.28,0
BANK10685,721,Spain,Female,39,0,9389.29,4,0,1,36091.9,0
BANK10686,625,France,Male,37,3,4488.13,2,1,0,42374.16,0
BANK10687,612,Germany,Male,54,0,2564.61,5,0,1,34575.98,0
BANK10688,721,United States,Female,79,2,1534.87,3,0,0,34822.89,0
BANK10689,694,Spain,Female,48,4,4236.84,1,1,1,51149.58,0
BANK10690,613,Germany,Male,27,2,3808.85,2,1,0,89907.03,0
BANK10691,765,United States,Female,35,4,7588.42,3,1,1,33896.69,0
BANK10692,541,France,Male,60,1,13156.85,4,1,0,53961.23,0
BANK10693,711,France,Female,56,22,1994.46,4,1,0,21101.96,0
BANK10694,709,United States,Female,63,1,1155.23,5,1,0,35254.42,1
BANK10695,619,France,Male,37,0,2577.51,2,0,1,32569.64,0
BANK10696,682,Germany,Female,35,1,2877.19,1,1,0,22561.67,0
BANK10697,524,France,Male,28,4,203.43,3,1,0,44441.09,1
BANK10698,742,United Kingdom,Female,39,5,9891.52,1,0,1,53433.61,0
BANK10699,631,France,Male,76,1,27122.06,5,1,0,44475.96,0
BANK10700,597,United Kingdom,Female,61,2,12833.32,4,1,0,37811.48,0
BANK10701,754,Spain,Female,35,5,9854.37,5,0,1,30343.24,0
BANK10702,579,Germany,Male,75,5,24531.58,2,0,1,63680.83,0
BANK10703,509,Spain,Female,51,3,11919.43,1,1,0,42639.27,1
BANK10704,494,Spain,Male,40,5,5829.66,2,1,0,30630.75,1
BANK10705,710,France,Female,18,2,912.15,1,0,0,76187.02,1
BANK10706,521,France,Male,72,0,850.09,3,0,1,12831.02,1
BANK10707,825,France,Female,27,0,250.05,2,1,1,37052.34,0
BANK10708,441,Spain,Male,70,11,2653.7,4,0,1,40391.76,0
BANK10709,819,Germany,Male,18,0,8272.81,1,1,1,84953.05,0
BANK10710,671,Germany,Male,55,1,3369.63,4,1,1,33618.95,0
BANK10711,640,United Kingdom,Female,56,8,2281.07,3,0,1,28814.63,0
BANK10712,595,United States,Male,66,0,578.38,5,1,0,43949.15,1
BANK10713,689,Germany,Female,26,5,265.7,1,1,0,11904.69,0
BANK10714,646,France,Male,48,5,2547.29,1,1,1,17415.67,0
BANK10715,760,United Kingdom,Female,24,12,526.39,4,1,0,17099.68,0
BANK10716,661,France,Male,34,0,546.55,2,0,1,34014.71,0
BANK10717,665,Spain,Male,52,1,2515.51,2,1,0,42603.44,0
BANK10718,613,Spain,Female,65,6,3494.25,5,0,1,60107.54,0
BANK10719,644,France,Male,54,0,1033.17,2,0,1,43857.03,0
BANK10720,680,Germany,Male,69,2,5770.13,1,0,1,31482.02,0
BANK10721,478,United States,Male,35,3,2712.37,1,1,1,36004.31,0
BANK10722,515,France,Male,50,0,482.13,2,1,1,44837.18,1
BANK10723,724,Germany,Female,21,8,5067.23,3,1,1,47566.68,0
BANK10724,667,United Kingdom,Male,40,3,2207.62,1,1,1,30464.98,0
BANK10725,631,France,Female,28,0,268.7,3,1,1,47992.1,0
BANK10726,651,United Kingdom,Female,69,0,14780.79,2,1,1,33882.65,0
BANK10727,684,Germany,Male,26,0,4233.79,4,1,1,26884.87,0
BANK10728,596,Germany,Male,47,0,3247.76,1,1,1,35593.64,0
BANK10729,572,Germany,Male,25,3,9799.85,4,0,0,55714.24,1
BANK10730,669,Germany,Male,57,0,13802.54,5,0,1,24921.13,0
BANK10731,552,Spain,Female,22,1,1244.37,3,0,0,26726.0,1
BANK10732,690,Germany,Female,29,7,8307.46,2,0,1,38229.71,0
BANK10733,479,Spain,Male,18,2,8891.65,1,0,1,54897.48,1
BANK10734,752,United States,Male,32,0,279.69,1,1,0,28690.87,1
BANK10735,697,Spain,Male,42,9,6223.0,3,1,0,53938.43,0
BANK10736,675,United Kingdom,Male,35,0,325.19,1,1,1,53140.24,0
BANK10737,748,United States,Male,55,7,4515.31,4,1,1,40850.1,0
BANK10738,816,United Kingdom,Male,59,3,5531.76,5,0,1,58392.95,0
BANK10739,751,France,Male,63,4,2286.89,1,0,0,29460.39,0
BANK10740,465,France,Female,70,4,10634.24,2,1,1,66340.76,0
BANK10741,522,Spain,Male,43,2,8060.0,5,0,1,65982.82,0
BANK10742,587,United Kingdom,Male,78,5,13015.73,2,1,1,64416.43,0
BANK10743,652,France,Male,57,5,1890.88,2,0,1,47010.05,1
BANK10744,701,France,Male,76,1,108.81,3,0,1,21938.31,0
BANK10745,577,France,Female,20,1,8342.26,1,0,0,47294.03,1
BANK10746,668,United States,Male,71,6,1261.43,5,1,0,64079.52,0
BANK10747,574,United States,Male,39,2,3147.63,4,1,1,12804.61,1
BANK10748,588,Germany,Male,43,6,8500.13,1,1,1,43855.17,0
BANK10749,509,United Kingdom,Female,36,2,1217.59,1,1,1,42783.26,1
