review_id,restaurant_id,user_id,rating,review_text,review_date,useful_count,service_rating,food_rating,ambiance_rating,value_rating,review_length,sentiment,overall_satisfaction
REV100204,REST1020,USER7347,5.0,Food was good but the wait was too long.,2023-08-18,5,5,3,5,2,40,Very Positive,4.4
REV100205,REST1022,USER6294,4.6,Food was good but the wait was too long.,2023-03-02,2,4,2,2,2,40,Very Positive,3.4400000000000004
REV100206,REST1127,USER6652,5.0,Great food and excellent service! Will definitely come back.,2023-07-31,3,4,1,3,5,60,Very Positive,3.3999999999999995
REV100207,REST1009,USER5372,4.6,Absolutely loved everything! From appetizers to dessert.,2023-11-06,1,5,2,4,5,56,Very Positive,3.84
REV100208,REST1158,USER7681,4.0,Best Indian in town! The Biryani was incredible.,2023-12-10,11,1,1,1,4,48,Positive,2.2
REV100209,REST1116,USER5222,4.9,Overpriced for what you get. Won't be returning.,2023-04-25,1,3,3,1,1,48,Very Positive,3.5600000000000005
REV100210,REST1116,USER7935,4.2,Overpriced for what you get. Won't be returning.,2023-12-03,4,1,1,4,2,48,Positive,2.58
REV100211,REST1093,USER5399,5.0,Food was good but the wait was too long.,2023-12-04,4,1,5,4,2,40,Very Positive,4.1000000000000005
REV100212,REST1056,USER6454,4.5,Great food and excellent service! Will definitely come back.,2023-11-21,4,1,4,1,1,60,Positive,3.3000000000000003
REV100213,REST1074,USER7875,4.0,Absolutely loved everything! From appetizers to dessert.,2023-02-24,0,5,5,4,4,56,Positive,4.5
REV100214,REST1011,USER5575,4.6,Amazing flavors and generous portions. Highly recommended!,2023-07-29,5,2,3,2,2,58,Very Positive,3.34
REV100215,REST1027,USER5768,4.3,Best Indian in town! The Biryani was incredible.,2023-03-03,2,3,4,2,3,48,Positive,3.72
REV100216,REST1100,USER5780,5.0,Disappointing. Service was slow and food was cold.,2023-06-23,2,2,3,3,1,50,Very Positive,3.5999999999999996
REV100217,REST1027,USER7593,4.7,Cozy atmosphere and friendly staff. Perfect for date night.,2023-12-11,1,3,1,1,2,59,Very Positive,2.8800000000000003
REV100218,REST1150,USER6873,5.0,Average experience. Food was okay but nothing special.,2023-12-04,1,4,2,1,4,54,Very Positive,3.5000000000000004
REV100219,REST1150,USER7043,3.9,Absolutely loved everything! From appetizers to dessert.,2023-01-03,1,5,4,3,5,56,Positive,4.06
REV100220,REST1135,USER7396,3.2,Great food and excellent service! Will definitely come back.,2023-09-05,4,2,2,2,4,60,Neutral,2.4800000000000004
REV100221,REST1130,USER7992,5.0,Amazing flavors and generous portions. Highly recommended!,2023-03-07,4,3,2,2,3,58,Very Positive,3.4000000000000004
REV100222,REST1026,USER7064,4.5,Cozy atmosphere and friendly staff. Perfect for date night.,2023-07-16,6,2,5,3,5,59,Positive,4.0
REV100223,REST1107,USER6120,5.0,Not worth the hype. There are better options nearby.,2023-07-23,2,1,2,5,1,52,Very Positive,3.3000000000000003
REV100224,REST1087,USER5546,4.4,Best Mediterranean in town! The Baklava was incredible.,2023-03-12,5,4,5,5,2,55,Positive,4.5600000000000005
REV100225,REST1105,USER7873,5.0,Not worth the hype. There are better options nearby.,2023-10-08,3,5,5,4,4,52,Very Positive,4.9
REV100226,REST1080,USER5822,5.0,Absolutely loved everything! From appetizers to dessert.,2023-04-18,3,4,3,2,2,56,Very Positive,3.9000000000000004
REV100227,REST1159,USER7754,4.2,Best Mexican in town! The Burrito was incredible.,2023-03-09,2,4,1,3,1,49,Positive,3.08
REV100228,REST1181,USER7909,5.0,Amazing flavors and generous portions. Highly recommended!,2023-03-01,2,2,1,2,5,58,Very Positive,2.9
REV100229,REST1194,USER7387,3.2,Overpriced for what you get. Won't be returning.,2023-10-20,0,3,5,2,4,48,Neutral,3.5800000000000005
REV100230,REST1170,USER6730,4.4,Cozy atmosphere and friendly staff. Perfect for date night.,2023-01-07,3,2,1,5,5,59,Positive,2.96
REV100231,REST1133,USER6560,4.1,Average experience. Food was okay but nothing special.,2023-03-16,2,2,5,3,1,54,Positive,3.84
REV100232,REST1013,USER6093,4.4,Great food and excellent service! Will definitely come back.,2023-03-24,4,1,3,4,4,60,Positive,3.2600000000000002
REV100233,REST1073,USER5254,4.4,Best Seafood in town! The Fish Tacos was incredible.,2023-12-20,1,5,4,1,2,52,Positive,4.06
REV100234,REST1075,USER6469,3.9,Disappointing. Service was slow and food was cold.,2023-08-20,3,1,3,2,5,50,Positive,2.8600000000000003
REV100235,REST1026,USER7650,4.4,Not worth the hype. There are better options nearby.,2023-10-15,3,4,5,5,3,52,Positive,4.5600000000000005
REV100236,REST1099,USER7838,3.3,Disappointing. Service was slow and food was cold.,2023-12-07,3,2,4,3,3,50,Neutral,3.2199999999999998
REV100237,REST1012,USER6706,4.1,Cozy atmosphere and friendly staff. Perfect for date night.,2023-12-17,5,1,4,5,2,59,Positive,3.54
REV100238,REST1080,USER5053,4.8,Absolutely loved everything! From appetizers to dessert.,2023-05-09,4,4,5,5,3,56,Very Positive,4.72
REV100239,REST1051,USER5923,4.2,Not worth the hype. There are better options nearby.,2023-11-21,3,5,1,4,2,52,Positive,3.3800000000000003
REV100240,REST1180,USER7969,5.0,Overpriced for what you get. Won't be returning.,2023-04-10,4,5,5,5,3,48,Very Positive,5.0
REV100241,REST1075,USER7796,2.8,Food was good but the wait was too long.,2023-02-08,3,4,3,2,4,40,Neutral,3.0199999999999996
REV100242,REST1047,USER6545,5.0,Amazing flavors and generous portions. Highly recommended!,2023-01-21,7,3,4,5,3,58,Very Positive,4.300000000000001
REV100243,REST1109,USER5532,5.0,Best Italian in town! The Tiramisu was incredible.,2023-03-24,2,1,4,2,4,50,Very Positive,3.6000000000000005
REV100244,REST1149,USER6353,5.0,Best Thai in town! The Pad Thai was incredible.,2023-08-27,3,3,2,5,2,47,Very Positive,3.7
REV100245,REST1181,USER5629,5.0,Amazing flavors and generous portions. Highly recommended!,2023-06-15,4,4,3,3,4,58,Very Positive,4.0
REV100246,REST1152,USER7009,5.0,Great food and excellent service! Will definitely come back.,2023-10-21,2,5,3,4,2,60,Very Positive,4.3
REV100247,REST1140,USER7898,4.4,Overpriced for what you get. Won't be returning.,2023-06-12,2,4,4,1,3,48,Positive,3.86
REV100248,REST1134,USER7132,3.7,Disappointing. Service was slow and food was cold.,2023-02-04,1,2,3,2,4,50,Positive,2.98
REV100249,REST1129,USER7224,4.6,Amazing flavors and generous portions. Highly recommended!,2023-10-02,2,4,1,5,3,58,Very Positive,3.4399999999999995
REV100250,REST1103,USER5906,5.0,Average experience. Food was okay but nothing special.,2023-04-20,2,4,4,5,1,54,Very Positive,4.5
REV100251,REST1169,USER6477,3.9,Overpriced for what you get. Won't be returning.,2023-05-31,4,2,1,5,1,48,Positive,2.7600000000000002
REV100252,REST1055,USER7299,4.4,Not worth the hype. There are better options nearby.,2023-11-29,4,1,5,4,3,52,Positive,3.8600000000000003
REV100253,REST1002,USER6825,4.0,Average experience. Food was okay but nothing special.,2023-05-04,0,2,3,2,3,54,Positive,3.1
REV100254,REST1164,USER5163,4.6,Not worth the hype. There are better options nearby.,2023-12-16,3,4,4,5,4,52,Very Positive,4.34
REV100255,REST1082,USER6580,4.0,Cozy atmosphere and friendly staff. Perfect for date night.,2023-05-12,2,1,1,3,1,59,Positive,2.4000000000000004
REV100256,REST1138,USER7117,2.3,Best American in town! The Burger was incredible.,2023-07-11,4,1,3,2,3,49,Neutral,2.22
REV100257,REST1131,USER6993,4.2,Absolutely loved everything! From appetizers to dessert.,2023-01-23,4,1,3,1,1,56,Positive,2.8800000000000003
REV100258,REST1075,USER7104,4.6,Disappointing. Service was slow and food was cold.,2023-02-12,1,4,2,5,4,50,Very Positive,3.74
REV100259,REST1024,USER7567,5.0,Amazing flavors and generous portions. Highly recommended!,2023-02-03,5,4,2,5,2,58,Very Positive,3.9000000000000004
REV100260,REST1053,USER5425,4.6,Disappointing. Service was slow and food was cold.,2023-04-16,3,5,3,1,4,50,Very Positive,3.84
REV100261,REST1137,USER7810,5.0,Cozy atmosphere and friendly staff. Perfect for date night.,2023-03-20,3,5,2,3,4,59,Very Positive,3.9000000000000004
REV100262,REST1006,USER5155,4.4,Food was good but the wait was too long.,2023-02-14,1,2,5,1,4,40,Positive,3.7600000000000002
REV100263,REST1018,USER6031,3.5,Great food and excellent service! Will definitely come back.,2023-10-13,1,4,5,2,5,60,Neutral,3.9000000000000004
REV100264,REST1018,USER6059,3.5,Not worth the hype. There are better options nearby.,2023-07-28,3,1,4,4,5,52,Neutral,3.2
REV100265,REST1099,USER6773,5.0,Food was good but the wait was too long.,2023-06-11,3,1,5,1,5,40,Very Positive,3.8000000000000003
REV100266,REST1004,USER7190,4.4,Cozy atmosphere and friendly staff. Perfect for date night.,2023-01-04,4,4,2,3,5,59,Positive,3.46
REV100267,REST1164,USER7398,3.4,Not worth the hype. There are better options nearby.,2023-01-24,3,1,5,1,5,52,Neutral,3.1600000000000006
REV100268,REST1179,USER7059,2.9,Average experience. Food was okay but nothing special.,2023-02-24,1,4,1,5,4,54,Neutral,2.76
REV100269,REST1074,USER6153,4.8,Best Vegetarian in town! The Buddha Bowl was incredible.,2023-08-13,5,1,3,1,5,56,Very Positive,3.12
REV100270,REST1097,USER6941,4.1,Cozy atmosphere and friendly staff. Perfect for date night.,2023-03-22,5,3,2,3,3,59,Positive,3.1399999999999997
REV100271,REST1136,USER6601,4.9,Disappointing. Service was slow and food was cold.,2023-10-07,6,1,2,4,5,50,Very Positive,3.16
REV100272,REST1075,USER7774,4.2,Amazing flavors and generous portions. Highly recommended!,2023-11-28,7,3,3,1,3,58,Positive,3.2800000000000002
REV100273,REST1095,USER5504,3.7,Great food and excellent service! Will definitely come back.,2023-01-22,3,3,5,1,4,60,Positive,3.6800000000000006
REV100274,REST1001,USER7200,5.0,Not worth the hype. There are better options nearby.,2023-10-08,1,3,5,4,1,52,Very Positive,4.5
REV100275,REST1021,USER7973,5.0,Best Indian in town! The Biryani was incredible.,2023-06-26,6,2,4,3,1,48,Very Positive,3.9000000000000004
REV100276,REST1054,USER5659,4.5,Cozy atmosphere and friendly staff. Perfect for date night.,2023-04-05,1,2,1,4,3,59,Positive,2.9
REV100277,REST1056,USER5795,5.0,Not worth the hype. There are better options nearby.,2023-02-28,3,5,5,3,4,52,Very Positive,4.8
REV100278,REST1046,USER7248,4.1,Not worth the hype. There are better options nearby.,2023-08-25,4,3,2,2,2,52,Positive,3.04
REV100279,REST1165,USER6190,3.3,Absolutely loved everything! From appetizers to dessert.,2023-12-10,3,5,4,2,4,56,Neutral,3.72
REV100280,REST1017,USER5808,5.0,Best Chinese in town! The Kung Pao Chicken was incredible.,2023-10-25,1,4,2,2,1,58,Very Positive,3.6000000000000005
REV100281,REST1124,USER5525,4.4,Overpriced for what you get. Won't be returning.,2023-12-10,1,3,5,2,2,48,Positive,4.0600000000000005
REV100282,REST1167,USER6167,5.0,Disappointing. Service was slow and food was cold.,2023-11-14,2,1,4,2,5,50,Very Positive,3.6000000000000005
REV100283,REST1017,USER6990,4.1,Disappointing. Service was slow and food was cold.,2023-08-19,3,1,1,2,5,50,Positive,2.3400000000000003
REV100284,REST1084,USER7840,5.0,Not worth the hype. There are better options nearby.,2023-10-27,1,4,1,5,5,52,Very Positive,3.5999999999999996
REV100285,REST1039,USER6295,2.9,Not worth the hype. There are better options nearby.,2023-08-08,2,4,5,2,2,52,Neutral,3.66
REV100286,REST1043,USER6008,2.8,Great food and excellent service! Will definitely come back.,2023-04-24,4,4,4,4,4,60,Neutral,3.52
REV100287,REST1182,USER6472,3.6,Cozy atmosphere and friendly staff. Perfect for date night.,2023-03-10,3,3,3,2,3,59,Positive,3.14
REV100288,REST1173,USER6895,4.0,Overpriced for what you get. Won't be returning.,2023-08-17,2,2,2,3,1,48,Positive,2.9000000000000004
REV100289,REST1091,USER7259,5.0,Best Japanese in town! The Teriyaki was incredible.,2023-02-25,3,5,2,4,1,51,Very Positive,4.0
REV100290,REST1044,USER6149,5.0,Not worth the hype. There are better options nearby.,2023-03-13,2,5,5,4,2,52,Very Positive,4.9
REV100291,REST1137,USER7566,4.3,Disappointing. Service was slow and food was cold.,2023-02-09,4,3,1,3,1,50,Positive,2.92
REV100292,REST1186,USER7077,3.5,Average experience. Food was okay but nothing special.,2023-11-20,5,5,4,4,1,54,Neutral,4.0
REV100293,REST1007,USER7416,4.2,Not worth the hype. There are better options nearby.,2023-04-19,2,3,4,1,2,52,Positive,3.58
REV100294,REST1009,USER7226,4.0,Absolutely loved everything! From appetizers to dessert.,2023-10-04,3,4,5,1,2,56,Positive,4.0
REV100295,REST1120,USER6607,4.8,Amazing flavors and generous portions. Highly recommended!,2023-04-25,0,1,1,2,1,58,Very Positive,2.62
REV100296,REST1197,USER5548,4.1,Not worth the hype. There are better options nearby.,2023-08-26,3,2,5,3,5,52,Positive,3.84
REV100297,REST1128,USER6625,2.9,Absolutely loved everything! From appetizers to dessert.,2023-07-06,5,3,5,2,4,56,Neutral,3.4600000000000004
REV100298,REST1128,USER7515,4.4,Great food and excellent service! Will definitely come back.,2023-12-17,3,5,2,1,1,60,Positive,3.4600000000000004
REV100299,REST1042,USER6827,4.8,Absolutely loved everything! From appetizers to dessert.,2023-03-23,4,2,4,5,3,56,Very Positive,4.02
REV100300,REST1045,USER7998,4.6,Not worth the hype. There are better options nearby.,2023-09-05,5,2,4,2,5,52,Very Positive,3.64
REV100301,REST1091,USER6997,5.0,Great food and excellent service! Will definitely come back.,2023-04-29,4,2,4,5,1,60,Very Positive,4.1
REV100302,REST1016,USER5958,3.8,Best Seafood in town! The Lobster Roll was incredible.,2023-01-22,1,5,1,3,3,54,Positive,3.12
REV100303,REST1171,USER6589,3.4,Disappointing. Service was slow and food was cold.,2023-08-29,1,5,5,5,4,50,Neutral,4.36
REV100304,REST1116,USER7656,3.8,Great food and excellent service! Will definitely come back.,2023-06-15,1,1,4,4,2,60,Positive,3.32
REV100305,REST1026,USER6078,4.4,Absolutely loved everything! From appetizers to dessert.,2023-10-24,2,5,2,3,5,56,Positive,3.66
REV100306,REST1139,USER6542,3.9,Not worth the hype. There are better options nearby.,2023-12-01,2,4,2,5,5,52,Positive,3.46
REV100307,REST1096,USER7116,5.0,Overpriced for what you get. Won't be returning.,2023-05-09,3,3,4,3,4,48,Very Positive,4.1000000000000005
REV100308,REST1096,USER6445,3.0,Disappointing. Service was slow and food was cold.,2023-06-26,4,5,5,4,5,50,Neutral,4.1000000000000005
REV100309,REST1124,USER7055,3.0,Food was good but the wait was too long.,2023-03-13,1,4,3,4,5,40,Neutral,3.3000000000000003
REV100310,REST1112,USER5315,4.2,Amazing flavors and generous portions. Highly recommended!,2023-09-21,3,3,5,4,2,58,Positive,4.180000000000001
REV100311,REST1164,USER5615,4.7,Best Thai in town! The Green Curry was incredible.,2023-04-06,2,5,3,2,2,50,Very Positive,3.9800000000000004
REV100312,REST1040,USER7707,3.9,Overpriced for what you get. Won't be returning.,2023-04-28,3,5,3,5,2,48,Positive,3.96
REV100313,REST1106,USER6972,4.5,Overpriced for what you get. Won't be returning.,2023-12-12,3,3,5,3,5,48,Positive,4.2
REV100314,REST1122,USER7419,4.8,Food was good but the wait was too long.,2023-03-24,3,2,3,3,4,40,Very Positive,3.5199999999999996
REV100315,REST1165,USER5998,4.2,Cozy atmosphere and friendly staff. Perfect for date night.,2023-01-23,1,2,5,1,3,59,Positive,3.68
REV100316,REST1032,USER5551,4.5,Not worth the hype. There are better options nearby.,2023-11-19,2,3,3,5,3,52,Positive,3.8000000000000003
REV100317,REST1131,USER5229,4.6,Great food and excellent service! Will definitely come back.,2023-03-27,4,2,3,4,5,60,Very Positive,3.5399999999999996
REV100318,REST1066,USER7454,3.3,Amazing flavors and generous portions. Highly recommended!,2023-10-16,3,3,5,4,1,58,Neutral,3.8200000000000003
REV100319,REST1163,USER5351,5.0,Great food and excellent service! Will definitely come back.,2023-04-21,1,2,5,3,1,60,Very Positive,4.2
REV100320,REST1114,USER6972,3.2,Not worth the hype. There are better options nearby.,2023-03-29,1,2,4,3,1,52,Neutral,3.1800000000000006
REV100321,REST1056,USER7386,4.2,Cozy atmosphere and friendly staff. Perfect for date night.,2023-04-04,4,3,2,4,5,59,Positive,3.2800000000000002
REV100322,REST1159,USER5686,5.0,Absolutely loved everything! From appetizers to dessert.,2023-12-18,1,5,3,4,4,56,Very Positive,4.3
REV100323,REST1087,USER5941,5.0,Food was good but the wait was too long.,2023-07-13,0,2,2,2,3,40,Very Positive,3.2
REV100324,REST1098,USER5067,3.8,Amazing flavors and generous portions. Highly recommended!,2023-04-14,3,5,5,3,2,58,Positive,4.319999999999999
REV100325,REST1133,USER5612,5.0,Absolutely loved everything! From appetizers to dessert.,2023-11-07,2,5,2,4,4,56,Very Positive,4.0
REV100326,REST1024,USER7518,4.7,Amazing flavors and generous portions. Highly recommended!,2023-11-04,0,2,5,4,1,58,Very Positive,4.18
REV100327,REST1009,USER5381,5.0,Absolutely loved everything! From appetizers to dessert.,2023-09-04,5,5,2,5,4,56,Very Positive,4.1
REV100328,REST1168,USER7779,5.0,Amazing flavors and generous portions. Highly recommended!,2023-11-29,6,5,4,4,5,58,Very Positive,4.6000000000000005
REV100329,REST1110,USER6517,4.7,Absolutely loved everything! From appetizers to dessert.,2023-01-23,4,4,4,5,5,56,Very Positive,4.38
REV100330,REST1178,USER5939,5.0,Absolutely loved everything! From appetizers to dessert.,2023-09-04,4,3,5,2,4,56,Very Positive,4.3
REV100331,REST1196,USER7412,5.0,Cozy atmosphere and friendly staff. Perfect for date night.,2023-12-23,2,3,5,1,2,59,Very Positive,4.199999999999999
REV100332,REST1147,USER5548,4.2,Average experience. Food was okay but nothing special.,2023-05-11,5,3,1,2,1,54,Positive,2.7800000000000002
REV100333,REST1122,USER6160,5.0,Disappointing. Service was slow and food was cold.,2023-11-03,4,4,2,3,5,50,Very Positive,3.7
REV100334,REST1139,USER5774,4.9,Cozy atmosphere and friendly staff. Perfect for date night.,2023-01-03,6,4,1,1,2,59,Very Positive,3.1600000000000006
REV100335,REST1181,USER7128,4.4,Great food and excellent service! Will definitely come back.,2023-01-04,3,4,4,2,3,60,Positive,3.96
REV100336,REST1096,USER6674,4.6,Disappointing. Service was slow and food was cold.,2023-07-05,5,4,1,3,1,50,Very Positive,3.2399999999999993
REV100337,REST1027,USER7668,3.7,Amazing flavors and generous portions. Highly recommended!,2023-10-27,1,2,4,2,5,58,Positive,3.2800000000000002
REV100338,REST1064,USER7312,5.0,Best Italian in town! The Lasagna was incredible.,2023-07-07,2,4,5,3,1,49,Very Positive,4.6
REV100339,REST1156,USER5834,5.0,Best French in town! The Ratatouille was incredible.,2023-07-31,3,2,4,4,2,52,Very Positive,4.0
REV100340,REST1141,USER5732,4.6,Absolutely loved everything! From appetizers to dessert.,2023-07-09,1,5,5,5,3,56,Very Positive,4.84
