user_id,join_date,location,review_count,helpfulness_score,user_tenure_days,user_activity
USER6977,2020-10-22,City 13,15,2.89,1864,Active
USER6978,2022-08-06,City 14,9,2.56,1211,Active
USER6979,2020-04-28,City 15,15,3.99,2041,Active
USER6980,2023-02-25,City 1,19,3.82,1008,Active
USER6981,2022-04-25,City 2,19,4.07,1314,Active
USER6982,2022-05-03,City 3,16,4.08,1306,Active
USER6983,2023-02-15,City 4,14,3.4,1018,Active
USER6984,2022-12-21,City 5,17,1.51,1074,Active
USER6985,2020-10-01,City 6,17,4.4,1885,Active
USER6986,2022-03-06,City 7,21,3.96,1364,Super Reviewer
USER6987,2021-05-12,City 8,8,3.95,1662,Active
USER6988,2021-06-06,City 9,15,2.85,1637,Active
USER6989,2021-02-20,City 10,12,3.3,1743,Active
USER6990,2021-11-07,City 11,9,1.91,1483,Active
USER6991,2023-08-17,City 12,13,0.95,835,Active
USER6992,2020-06-10,City 13,12,3.48,1998,Active
USER6993,2022-07-10,City 14,12,2.57,1238,Active
USER6994,2022-01-29,City 15,10,3.37,1400,Active
USER6995,2020-07-08,City 1,16,0.69,1970,Active
USER6996,2023-01-01,City 2,13,2.01,1063,Active
USER6997,2021-01-25,City 3,13,2.34,1769,Active
USER6998,2020-04-15,City 4,10,4.05,2054,Active
USER6999,2021-07-03,City 5,13,3.22,1610,Active
USER7000,2022-02-11,City 6,12,1.9,1387,Active
USER7001,2023-10-11,City 7,10,2.92,780,Active
USER7002,2023-05-23,City 8,17,2.69,921,Active
USER7003,2023-05-19,City 9,16,1.6,925,Active
USER7004,2020-03-21,City 10,17,3.48,2079,Active
USER7005,2020-05-29,City 11,20,2.88,2010,Active
USER7006,2021-01-20,City 12,17,0.88,1774,Active
USER7007,2023-04-18,City 13,13,4.28,956,Active
USER7008,2023-10-07,City 14,15,2.14,784,Active
USER7009,2023-02-18,City 15,19,3.63,1015,Active
USER7010,2021-03-20,City 1,17,3.28,1715,Active
USER7011,2022-09-08,City 2,16,2.15,1178,Active
USER7012,2021-03-03,City 3,17,3.77,1732,Active
USER7013,2021-11-12,City 4,19,3.69,1478,Active
USER7014,2021-09-12,City 5,16,1.93,1539,Active
USER7015,2020-02-01,City 6,13,2.68,2128,Active
USER7016,2021-03-09,City 7,14,3.69,1726,Active
USER7017,2021-01-24,City 8,22,3.26,1770,Super Reviewer
USER7018,2020-08-28,City 9,9,2.46,1919,Active
USER7019,2022-09-07,City 10,17,1.72,1179,Active
USER7020,2021-05-11,City 11,20,1.19,1663,Active
USER7021,2023-11-25,City 12,9,2.9,735,Active
USER7022,2023-05-22,City 13,12,2.35,922,Active
USER7023,2023-12-12,City 14,18,1.85,718,Active
USER7024,2021-02-22,City 15,19,2.98,1741,Active
USER7025,2022-03-23,City 1,16,3.01,1347,Active
USER7026,2021-05-05,City 2,13,3.16,1669,Active
USER7027,2023-02-04,City 3,14,2.09,1029,Active
USER7028,2021-10-20,City 4,22,3.16,1501,Super Reviewer
USER7029,2021-08-02,City 5,10,2.36,1580,Active
USER7030,2022-02-18,City 6,23,4.59,1380,Super Reviewer
USER7031,2022-08-12,City 7,11,2.88,1205,Active
USER7032,2022-12-28,City 8,16,2.91,1067,Active
USER7033,2023-08-21,City 9,17,2.53,831,Active
USER7034,2022-01-05,City 10,12,4.21,1424,Active
USER7035,2021-09-23,City 11,13,3.0,1528,Active
USER7036,2021-06-19,City 12,19,4.33,1624,Active
USER7037,2022-01-06,City 13,12,3.78,1423,Active
USER7038,2022-11-16,City 14,10,4.27,1109,Active
USER7039,2022-10-15,City 15,20,3.61,1141,Active
USER7040,2022-08-12,City 1,17,2.81,1205,Active
USER7041,2020-07-20,City 2,14,2.8,1958,Active
USER7042,2022-08-19,City 3,18,2.2,1198,Active
USER7043,2021-10-17,City 4,13,4.26,1504,Active
USER7044,2021-02-20,City 5,15,3.58,1743,Active
USER7045,2022-01-29,City 6,20,3.14,1400,Active
USER7046,2021-10-02,City 7,19,1.99,1519,Active
USER7047,2022-04-27,City 8,14,2.91,1312,Active
USER7048,2020-04-03,City 9,15,4.28,2066,Active
USER7049,2023-02-26,City 10,25,2.36,1007,Super Reviewer
USER7050,2021-03-29,City 11,9,3.16,1706,Active
USER7051,2020-10-25,City 12,7,1.41,1861,Active
USER7052,2020-02-03,City 13,11,3.87,2126,Active
USER7053,2021-06-18,City 14,14,1.89,1625,Active
USER7054,2023-02-07,City 15,18,1.65,1026,Active
USER7055,2023-04-11,City 1,13,1.23,963,Active
USER7056,2023-04-01,City 2,18,2.98,973,Active
USER7057,2022-05-05,City 3,15,2.3,1304,Active
USER7058,2021-08-27,City 4,12,2.44,1555,Active
USER7059,2020-11-08,City 5,15,3.65,1847,Active
USER7060,2021-02-05,City 6,11,3.61,1758,Active
USER7061,2021-11-06,City 7,17,3.29,1484,Active
USER7062,2021-04-16,City 8,22,2.65,1688,Super Reviewer
USER7063,2022-02-16,City 9,15,3.67,1382,Active
USER7064,2023-03-12,City 10,21,2.0,993,Super Reviewer
USER7065,2021-05-18,City 11,13,0.59,1656,Active
USER7066,2022-10-19,City 12,21,2.95,1137,Super Reviewer
USER7067,2023-02-01,City 13,10,1.95,1032,Active
USER7068,2023-09-02,City 14,21,2.95,819,Super Reviewer
USER7069,2023-11-03,City 15,14,3.93,757,Active
USER7070,2021-11-22,City 1,16,1.89,1468,Active
USER7071,2021-06-11,City 2,21,3.16,1632,Super Reviewer
USER7072,2022-09-27,City 3,16,2.47,1159,Active
USER7073,2023-08-07,City 4,21,2.15,845,Super Reviewer
USER7074,2022-10-01,City 5,24,4.08,1155,Super Reviewer
USER7075,2022-08-01,City 6,15,4.43,1216,Active
USER7076,2020-12-10,City 7,14,3.95,1815,Active
USER7077,2021-12-22,City 8,15,2.93,1438,Active
USER7078,2020-12-12,City 9,16,1.3,1813,Active
USER7079,2020-10-13,City 10,20,3.58,1873,Active
USER7080,2023-01-24,City 11,11,4.75,1040,Active
USER7081,2022-09-27,City 12,18,2.99,1159,Active
USER7082,2021-01-11,City 13,18,3.04,1783,Active
USER7083,2023-01-15,City 14,13,1.8,1049,Active
USER7084,2023-08-07,City 15,11,0.81,845,Active
USER7085,2020-04-30,City 1,10,3.53,2039,Active
USER7086,2022-12-09,City 2,14,4.52,1086,Active
USER7087,2020-03-10,City 3,22,2.29,2090,Super Reviewer
USER7088,2020-06-01,City 4,15,3.77,2007,Active
USER7089,2023-09-30,City 5,19,2.76,791,Active
USER7090,2020-04-09,City 6,13,3.17,2060,Active
USER7091,2020-01-14,City 7,12,0.71,2146,Active
USER7092,2022-04-24,City 8,12,2.98,1315,Active
USER7093,2020-10-08,City 9,12,3.18,1878,Active
USER7094,2023-07-15,City 10,20,3.26,868,Active
USER7095,2021-04-18,City 11,11,1.51,1686,Active
USER7096,2020-05-19,City 12,12,3.56,2020,Active
USER7097,2023-12-19,City 13,14,4.75,711,Active
USER7098,2020-11-05,City 14,16,4.1,1850,Active
USER7099,2020-01-19,City 15,22,2.25,2141,Super Reviewer
USER7100,2021-03-23,City 1,11,2.95,1712,Active
USER7101,2022-11-01,City 2,16,1.68,1124,Active
USER7102,2022-07-22,City 3,14,3.0,1226,Active
USER7103,2022-02-03,City 4,17,4.02,1395,Active
USER7104,2020-05-03,City 5,13,4.43,2036,Active
USER7105,2023-06-19,City 6,14,4.13,894,Active
USER7106,2023-07-30,City 7,23,2.51,853,Super Reviewer
USER7107,2023-09-27,City 8,13,2.01,794,Active
USER7108,2023-06-16,City 9,15,3.11,897,Active
USER7109,2022-09-16,City 10,17,3.12,1170,Active
USER7110,2023-09-12,City 11,16,1.95,809,Active
USER7111,2022-09-26,City 12,10,3.63,1160,Active
USER7112,2020-02-02,City 13,20,4.33,2127,Active
USER7113,2020-01-14,City 14,18,0.83,2146,Active
USER7114,2022-12-25,City 15,14,1.67,1070,Active
USER7115,2023-02-03,City 1,19,4.36,1030,Active
USER7116,2022-04-22,City 2,15,2.42,1317,Active
USER7117,2020-01-25,City 3,15,4.3,2135,Active
USER7118,2020-02-04,City 4,24,3.94,2125,Super Reviewer
USER7119,2022-12-20,City 5,12,3.5,1075,Active
USER7120,2021-07-16,City 6,20,2.13,1597,Active
USER7121,2023-01-02,City 7,17,1.19,1062,Active
USER7122,2021-08-10,City 8,11,1.85,1572,Active
USER7123,2020-02-05,City 9,7,3.71,2124,Active
USER7124,2022-10-25,City 10,15,2.38,1131,Active
USER7125,2023-11-30,City 11,18,3.53,730,Active
USER7126,2023-10-12,City 12,11,1.47,779,Active
USER7127,2022-05-31,City 13,22,3.75,1278,Super Reviewer
USER7128,2021-01-02,City 14,20,1.71,1792,Active
USER7129,2020-08-07,City 15,14,3.71,1940,Active
USER7130,2020-07-16,City 1,10,4.01,1962,Active
USER7131,2022-12-09,City 2,23,4.16,1086,Super Reviewer
USER7132,2020-10-31,City 3,12,1.63,1855,Active
USER7133,2021-05-08,City 4,22,4.36,1666,Super Reviewer
USER7134,2021-01-28,City 5,13,2.86,1766,Active
USER7135,2023-06-23,City 6,5,1.88,890,Casual
USER7136,2022-12-14,City 7,19,3.51,1081,Active
USER7137,2021-05-31,City 8,13,2.97,1643,Active
USER7138,2021-12-26,City 9,15,3.63,1434,Active
USER7139,2021-07-01,City 10,12,2.75,1612,Active
USER7140,2022-03-23,City 11,12,3.34,1347,Active
USER7141,2020-06-10,City 12,12,4.0,1998,Active
USER7142,2022-02-03,City 13,15,3.37,1395,Active
USER7143,2022-04-11,City 14,12,4.23,1328,Active
USER7144,2022-07-29,City 15,13,2.05,1219,Active
USER7145,2023-03-03,City 1,16,3.18,1002,Active
USER7146,2021-05-13,City 2,16,4.3,1661,Active
USER7147,2023-11-28,City 3,14,3.61,732,Active
USER7148,2021-04-07,City 4,17,2.58,1697,Active
USER7149,2021-09-06,City 5,16,1.52,1545,Active
USER7150,2023-11-01,City 6,14,3.69,759,Active
USER7151,2020-06-14,City 7,12,1.19,1994,Active
USER7152,2023-08-31,City 8,15,4.79,821,Active
USER7153,2023-08-23,City 9,19,1.74,829,Active
USER7154,2020-03-05,City 10,17,1.4,2095,Active
USER7155,2020-07-10,City 11,22,4.07,1968,Super Reviewer
USER7156,2022-04-10,City 12,18,3.99,1329,Active
USER7157,2022-02-15,City 13,11,2.91,1383,Active
USER7158,2022-02-11,City 14,20,4.17,1387,Active
USER7159,2023-02-05,City 15,22,2.3,1028,Super Reviewer
USER7160,2022-09-01,City 1,15,4.25,1185,Active
USER7161,2020-04-24,City 2,19,1.63,2045,Active
USER7162,2023-07-28,City 3,23,1.79,855,Super Reviewer
USER7163,2020-01-20,City 4,17,3.49,2140,Active
USER7164,2023-12-10,City 5,10,3.15,720,Active
USER7165,2020-12-16,City 6,10,2.96,1809,Active
USER7166,2020-06-18,City 7,13,0.47,1990,Active
USER7167,2022-10-20,City 8,16,2.65,1136,Active
USER7168,2022-06-07,City 9,15,2.5,1271,Active
USER7169,2023-08-13,City 10,16,2.97,839,Active
USER7170,2021-11-09,City 11,16,1.69,1481,Active
USER7171,2023-03-04,City 12,13,0.79,1001,Active
USER7172,2020-07-14,City 13,14,2.82,1964,Active
USER7173,2022-12-17,City 14,17,2.61,1078,Active
USER7174,2020-03-28,City 15,17,2.88,2072,Active
USER7175,2021-04-15,City 1,13,1.76,1689,Active
USER7176,2021-03-08,City 2,17,2.83,1727,Active
USER7177,2023-11-18,City 3,13,2.65,742,Active
USER7178,2023-03-06,City 4,19,3.21,999,Active
USER7179,2022-08-31,City 5,12,2.4,1186,Active
USER7180,2021-07-09,City 6,12,4.3,1604,Active
USER7181,2020-04-05,City 7,20,3.23,2064,Active
USER7182,2020-06-01,City 8,14,1.62,2007,Active
USER7183,2023-11-02,City 9,15,4.16,758,Active
USER7184,2021-07-28,City 10,19,2.44,1585,Active
USER7185,2023-01-17,City 11,17,3.05,1047,Active
USER7186,2023-02-28,City 12,21,2.83,1005,Super Reviewer
USER7187,2023-09-09,City 13,15,3.14,812,Active
USER7188,2020-03-08,City 14,14,3.62,2092,Active
USER7189,2021-01-02,City 15,8,1.63,1792,Active
USER7190,2021-10-06,City 1,13,2.77,1515,Active
USER7191,2020-02-02,City 2,12,1.4,2127,Active
USER7192,2021-02-28,City 3,17,4.23,1735,Active
USER7193,2023-04-17,City 4,15,1.71,957,Active
USER7194,2020-10-22,City 5,20,3.89,1864,Active
USER7195,2023-12-30,City 6,17,2.9,700,Active
USER7196,2022-03-26,City 7,23,3.7,1344,Super Reviewer
USER7197,2020-06-06,City 8,18,2.42,2002,Active
USER7198,2021-09-04,City 9,22,3.6,1547,Super Reviewer
USER7199,2020-11-28,City 10,18,2.77,1827,Active
USER7200,2023-02-28,City 11,14,4.04,1005,Active
USER7201,2021-05-07,City 12,18,2.24,1667,Active
USER7202,2023-03-06,City 13,12,2.8,999,Active
USER7203,2022-03-07,City 14,15,3.48,1363,Active
USER7204,2023-10-18,City 15,13,3.04,773,Active
USER7205,2023-01-12,City 1,18,2.87,1052,Active
USER7206,2021-11-10,City 2,16,1.14,1480,Active
USER7207,2022-02-25,City 3,17,3.62,1373,Active
USER7208,2020-10-13,City 4,20,0.57,1873,Active
USER7209,2023-11-12,City 5,12,2.51,748,Active
USER7210,2020-06-09,City 6,15,3.52,1999,Active
USER7211,2022-10-22,City 7,13,4.37,1134,Active
USER7212,2021-12-09,City 8,9,3.09,1451,Active
USER7213,2020-04-19,City 9,11,4.62,2050,Active
USER7214,2020-07-19,City 10,12,3.7,1959,Active
USER7215,2022-06-14,City 11,18,2.16,1264,Active
USER7216,2021-04-20,City 12,12,3.23,1684,Active
USER7217,2020-06-04,City 13,16,4.04,2004,Active
USER7218,2021-11-28,City 14,15,2.03,1462,Active
USER7219,2023-05-24,City 15,16,3.47,920,Active
USER7220,2023-06-11,City 1,15,1.66,902,Active
USER7221,2023-05-04,City 2,19,2.24,940,Active
USER7222,2022-03-23,City 3,10,3.28,1347,Active
USER7223,2021-10-30,City 4,13,1.77,1491,Active
USER7224,2020-03-01,City 5,15,0.92,2099,Active
USER7225,2023-07-22,City 6,22,3.05,861,Super Reviewer
USER7226,2021-07-13,City 7,12,3.52,1600,Active
USER7227,2022-07-11,City 8,14,3.46,1237,Active
USER7228,2022-10-01,City 9,14,3.56,1155,Active
USER7229,2021-04-12,City 10,12,3.22,1692,Active
USER7230,2021-12-29,City 11,10,2.04,1431,Active
USER7231,2023-02-06,City 12,16,4.27,1027,Active
USER7232,2022-02-07,City 13,23,4.13,1391,Super Reviewer
USER7233,2022-06-03,City 14,10,2.26,1275,Active
USER7234,2021-01-15,City 15,20,4.57,1779,Active
USER7235,2023-10-24,City 1,23,2.01,767,Super Reviewer
USER7236,2023-04-14,City 2,13,3.03,960,Active
USER7237,2023-09-15,City 3,16,2.2,806,Active
USER7238,2022-02-17,City 4,17,2.06,1381,Active
USER7239,2020-06-24,City 5,10,3.53,1984,Active
USER7240,2023-06-20,City 6,12,0.86,893,Active
USER7241,2021-08-27,City 7,13,2.15,1555,Active
USER7242,2021-05-19,City 8,6,4.34,1655,Active
USER7243,2023-12-31,City 9,18,2.29,699,Active
USER7244,2020-05-30,City 10,12,3.62,2009,Active
USER7245,2020-06-17,City 11,17,3.29,1991,Active
USER7246,2021-07-02,City 12,19,3.68,1611,Active
USER7247,2020-11-11,City 13,11,2.55,1844,Active
USER7248,2022-02-17,City 14,15,4.07,1381,Active
USER7249,2023-12-28,City 15,17,3.49,702,Active
USER7250,2023-07-22,City 1,14,4.01,861,Active
USER7251,2020-11-11,City 2,13,3.13,1844,Active
USER7252,2022-03-08,City 3,18,2.94,1362,Active
USER7253,2021-10-10,City 4,16,3.4,1511,Active
USER7254,2022-01-08,City 5,10,4.27,1421,Active
USER7255,2020-08-06,City 6,11,3.75,1941,Active
USER7256,2020-07-06,City 7,15,3.79,1972,Active
USER7257,2020-01-11,City 8,23,2.49,2149,Super Reviewer
USER7258,2021-09-23,City 9,18,4.3,1528,Active
USER7259,2022-06-29,City 10,9,4.12,1249,Active
USER7260,2022-01-07,City 11,10,1.27,1422,Active
USER7261,2021-07-06,City 12,13,2.96,1607,Active
USER7262,2020-07-28,City 13,10,1.03,1950,Active
USER7263,2020-09-28,City 14,19,0.63,1888,Active
USER7264,2020-06-27,City 15,19,3.86,1981,Active
USER7265,2021-01-18,City 1,13,2.3,1776,Active
USER7266,2022-06-01,City 2,12,2.31,1277,Active
USER7267,2022-07-08,City 3,15,4.17,1240,Active
USER7268,2023-02-14,City 4,8,1.29,1019,Active
USER7269,2023-02-10,City 5,11,3.41,1023,Active
USER7270,2022-11-15,City 6,11,4.73,1110,Active
USER7271,2022-04-15,City 7,23,3.09,1324,Super Reviewer
USER7272,2020-07-30,City 8,13,2.85,1948,Active
USER7273,2020-02-23,City 9,6,4.37,2106,Active
USER7274,2020-07-02,City 10,17,4.52,1976,Active
USER7275,2021-12-25,City 11,23,0.31,1435,Super Reviewer
USER7276,2023-02-09,City 12,17,2.75,1024,Active
USER7277,2020-07-09,City 13,15,4.34,1969,Active
USER7278,2023-05-07,City 14,14,1.46,937,Active
USER7279,2023-05-09,City 15,13,1.53,935,Active
USER7280,2021-10-26,City 1,15,2.75,1495,Active
USER7281,2022-02-27,City 2,11,0.94,1371,Active
USER7282,2020-01-26,City 3,17,4.39,2134,Active
USER7283,2021-08-20,City 4,15,2.02,1562,Active
USER7284,2022-04-27,City 5,15,1.51,1312,Active
USER7285,2022-03-05,City 6,15,2.46,1365,Active
USER7286,2020-06-22,City 7,17,2.98,1986,Active
USER7287,2023-02-19,City 8,9,2.99,1014,Active
USER7288,2021-05-12,City 9,10,2.98,1662,Active
USER7289,2023-03-17,City 10,15,2.9,988,Active
USER7290,2022-12-03,City 11,16,1.51,1092,Active
USER7291,2020-12-13,City 12,14,4.13,1812,Active
USER7292,2023-11-04,City 13,17,1.83,756,Active
USER7293,2022-02-18,City 14,12,4.79,1380,Active
USER7294,2020-12-13,City 15,17,4.01,1812,Active
USER7295,2020-10-11,City 1,19,3.21,1875,Active
USER7296,2021-07-04,City 2,12,3.71,1609,Active
USER7297,2021-09-08,City 3,17,3.13,1543,Active
USER7298,2021-07-03,City 4,8,2.22,1610,Active
USER7299,2022-10-06,City 5,16,2.85,1150,Active
USER7300,2020-10-25,City 6,13,1.9,1861,Active
USER7301,2020-05-09,City 7,11,3.85,2030,Active
USER7302,2020-12-08,City 8,14,4.65,1817,Active
USER7303,2022-06-09,City 9,12,2.4,1269,Active
USER7304,2021-07-19,City 10,15,3.61,1594,Active
USER7305,2022-05-12,City 11,13,1.39,1297,Active
USER7306,2021-09-05,City 12,11,3.26,1546,Active
USER7307,2022-09-18,City 13,14,4.2,1168,Active
USER7308,2020-06-06,City 14,15,3.64,2002,Active
USER7309,2022-01-09,City 15,9,4.05,1420,Active
USER7310,2021-05-30,City 1,17,1.31,1644,Active
USER7311,2021-05-20,City 2,12,2.98,1654,Active
USER7312,2023-07-04,City 3,11,1.36,879,Active
USER7313,2022-10-12,City 4,11,3.29,1144,Active
USER7314,2023-05-01,City 5,12,2.05,943,Active
USER7315,2023-06-16,City 6,17,2.31,897,Active
USER7316,2021-02-04,City 7,10,3.34,1759,Active
USER7317,2022-07-26,City 8,13,3.26,1222,Active
USER7318,2020-08-07,City 9,16,3.96,1940,Active
USER7319,2020-10-04,City 10,17,4.37,1882,Active
USER7320,2021-09-15,City 11,15,4.37,1536,Active
USER7321,2020-01-14,City 12,12,2.36,2146,Active
USER7322,2022-03-21,City 13,16,4.33,1349,Active
USER7323,2021-11-11,City 14,11,2.52,1479,Active
USER7324,2023-06-24,City 15,15,1.97,889,Active
USER7325,2022-02-17,City 1,21,1.03,1381,Super Reviewer
USER7326,2021-11-05,City 2,13,3.88,1485,Active
USER7327,2022-06-20,City 3,19,2.91,1258,Active
USER7328,2021-11-16,City 4,16,1.94,1474,Active
USER7329,2022-05-31,City 5,19,4.56,1278,Active
USER7330,2023-08-26,City 6,20,2.0,826,Active
USER7331,2023-05-02,City 7,14,0.53,942,Active
USER7332,2020-10-05,City 8,17,2.06,1881,Active
USER7333,2021-09-07,City 9,20,4.22,1544,Active
USER7334,2021-10-18,City 10,13,3.56,1503,Active
USER7335,2023-05-20,City 11,14,1.28,924,Active
USER7336,2023-11-24,City 12,14,2.89,736,Active
USER7337,2021-02-15,City 13,16,3.03,1748,Active
USER7338,2022-09-08,City 14,9,3.85,1178,Active
USER7339,2021-10-05,City 15,13,2.16,1516,Active
USER7340,2020-12-29,City 1,20,2.62,1796,Active
USER7341,2022-03-26,City 2,11,3.66,1344,Active
USER7342,2021-10-15,City 3,15,4.42,1506,Active
USER7343,2021-08-19,City 4,10,3.75,1563,Active
USER7344,2023-11-24,City 5,14,3.86,736,Active
USER7345,2023-07-20,City 6,16,3.55,863,Active
USER7346,2022-10-02,City 7,12,2.8,1154,Active
USER7347,2023-03-25,City 8,19,3.42,980,Active
USER7348,2021-05-11,City 9,13,2.53,1663,Active
USER7349,2021-10-29,City 10,16,3.47,1492,Active
USER7350,2022-02-09,City 11,13,2.71,1389,Active
USER7351,2021-07-28,City 12,16,3.55,1585,Active
USER7352,2022-03-15,City 13,17,2.81,1355,Active
USER7353,2022-01-17,City 14,8,2.03,1412,Active
USER7354,2020-08-21,City 15,11,2.17,1926,Active
USER7355,2023-02-28,City 1,19,1.17,1005,Active
USER7356,2021-02-13,City 2,19,2.12,1750,Active
USER7357,2023-04-27,City 3,14,0.71,947,Active
USER7358,2023-01-22,City 4,11,3.19,1042,Active
USER7359,2021-01-03,City 5,11,4.12,1791,Active
USER7360,2023-10-28,City 6,18,1.58,763,Active
USER7361,2023-01-31,City 7,19,1.67,1033,Active
USER7362,2020-02-25,City 8,23,4.05,2104,Super Reviewer
USER7363,2022-08-03,City 9,17,4.63,1214,Active
USER7364,2023-12-21,City 10,16,3.35,709,Active
USER7365,2021-03-05,City 11,11,3.27,1730,Active
USER7366,2022-06-16,City 12,15,2.55,1262,Active
USER7367,2021-08-19,City 13,18,2.02,1563,Active
USER7368,2023-11-19,City 14,15,0.93,741,Active
USER7369,2020-05-21,City 15,22,4.46,2018,Super Reviewer
USER7370,2022-04-17,City 1,19,3.44,1322,Active
USER7371,2023-10-10,City 2,13,3.28,781,Active
USER7372,2022-10-19,City 3,10,2.93,1137,Active
USER7373,2020-10-12,City 4,16,3.93,1874,Active
USER7374,2023-07-21,City 5,21,4.22,862,Super Reviewer
USER7375,2021-09-12,City 6,17,3.4,1539,Active
USER7376,2021-05-10,City 7,15,1.31,1664,Active
USER7377,2021-06-01,City 8,14,1.35,1642,Active
USER7378,2023-09-10,City 9,15,2.84,811,Active
USER7379,2020-11-11,City 10,11,4.41,1844,Active
USER7380,2022-05-16,City 11,11,3.84,1293,Active
USER7381,2022-02-11,City 12,17,3.27,1387,Active
USER7382,2020-05-31,City 13,13,3.13,2008,Active
USER7383,2022-07-08,City 14,11,3.11,1240,Active
USER7384,2023-05-09,City 15,13,2.06,935,Active
USER7385,2022-09-08,City 1,13,2.07,1178,Active
USER7386,2023-04-07,City 2,21,3.1,967,Super Reviewer
USER7387,2022-03-31,City 3,12,1.72,1339,Active
USER7388,2022-12-30,City 4,13,1.57,1065,Active
USER7389,2022-11-03,City 5,20,2.54,1122,Active
USER7390,2023-11-17,City 6,10,4.6,743,Active
USER7391,2022-05-06,City 7,15,1.93,1303,Active
USER7392,2023-01-18,City 8,21,3.73,1046,Super Reviewer
USER7393,2020-03-16,City 9,15,1.79,2084,Active
USER7394,2022-01-06,City 10,17,3.35,1423,Active
USER7395,2023-12-07,City 11,13,1.67,723,Active
USER7396,2023-01-04,City 12,7,3.41,1060,Active
USER7397,2023-05-01,City 13,14,2.18,943,Active
USER7398,2023-07-30,City 14,14,2.89,853,Active
USER7399,2020-06-23,City 15,10,3.31,1985,Active
USER7400,2020-08-11,City 1,15,2.54,1936,Active
USER7401,2021-05-23,City 2,13,2.09,1651,Active
USER7402,2023-09-08,City 3,8,3.94,813,Active
USER7403,2023-09-23,City 4,18,1.62,798,Active
USER7404,2021-12-28,City 5,18,3.5,1432,Active
USER7405,2020-12-06,City 6,15,1.62,1819,Active
USER7406,2023-08-18,City 7,18,2.86,834,Active
USER7407,2023-06-08,City 8,13,4.19,905,Active
USER7408,2020-03-31,City 9,17,3.76,2069,Active
USER7409,2023-02-27,City 10,20,3.99,1006,Active
USER7410,2023-08-14,City 11,18,3.33,838,Active
USER7411,2023-10-19,City 12,20,2.92,772,Active
USER7412,2023-08-17,City 13,15,1.5,835,Active
USER7413,2022-03-29,City 14,8,4.13,1341,Active
USER7414,2021-11-10,City 15,23,3.58,1480,Super Reviewer
USER7415,2022-05-31,City 1,16,4.37,1278,Active
USER7416,2020-08-04,City 2,9,0.67,1943,Active
USER7417,2020-01-22,City 3,18,1.26,2138,Active
USER7418,2020-07-20,City 4,13,3.38,1958,Active
USER7419,2021-06-13,City 5,12,1.84,1630,Active
USER7420,2021-03-30,City 6,22,3.48,1705,Super Reviewer
USER7421,2022-11-11,City 7,14,2.97,1114,Active
USER7422,2022-11-28,City 8,13,4.11,1097,Active
USER7423,2023-02-16,City 9,17,3.21,1017,Active
USER7424,2023-04-03,City 10,6,2.22,971,Active
USER7425,2023-11-09,City 11,16,4.67,751,Active
USER7426,2023-03-24,City 12,15,3.46,981,Active
USER7427,2021-03-28,City 13,12,2.4,1707,Active
USER7428,2022-07-01,City 14,21,3.35,1247,Super Reviewer
USER7429,2022-02-05,City 15,9,1.32,1393,Active
USER7430,2022-03-12,City 1,22,3.57,1358,Super Reviewer
USER7431,2022-08-06,City 2,15,2.37,1211,Active
USER7432,2023-10-23,City 3,9,3.96,768,Active
USER7433,2023-04-20,City 4,21,4.15,954,Super Reviewer
USER7434,2023-11-15,City 5,17,3.5,745,Active
USER7435,2022-10-21,City 6,16,4.73,1135,Active
USER7436,2020-11-04,City 7,18,1.11,1851,Active
USER7437,2021-12-07,City 8,15,3.37,1453,Active
USER7438,2020-02-20,City 9,11,2.32,2109,Active
USER7439,2022-09-15,City 10,13,2.92,1171,Active
USER7440,2020-08-02,City 11,10,1.9,1945,Active
USER7441,2021-08-28,City 12,10,4.95,1554,Active
USER7442,2022-05-01,City 13,12,3.34,1308,Active
USER7443,2020-06-24,City 14,12,3.8,1984,Active
USER7444,2020-08-25,City 15,21,3.6,1922,Super Reviewer
USER7445,2020-10-17,City 1,16,1.59,1869,Active
USER7446,2021-12-14,City 2,14,3.84,1446,Active
USER7447,2021-09-30,City 3,17,3.02,1521,Active
USER7448,2021-12-03,City 4,12,3.47,1457,Active
USER7449,2022-07-21,City 5,9,3.43,1227,Active
USER7450,2021-02-27,City 6,15,2.49,1736,Active
USER7451,2022-12-03,City 7,12,2.62,1092,Active
USER7452,2022-09-16,City 8,13,3.07,1170,Active
USER7453,2021-12-14,City 9,13,2.56,1446,Active
USER7454,2022-09-02,City 10,21,1.4,1184,Super Reviewer
USER7455,2020-07-18,City 11,14,3.05,1960,Active
USER7456,2022-06-16,City 12,20,1.62,1262,Active
USER7457,2023-11-27,City 13,23,4.12,733,Super Reviewer
USER7458,2022-07-15,City 14,13,2.52,1233,Active
USER7459,2021-10-15,City 15,16,3.43,1506,Active
USER7460,2020-05-17,City 1,14,2.47,2022,Active
USER7461,2021-09-06,City 2,18,0.57,1545,Active
USER7462,2020-04-01,City 3,22,2.27,2068,Super Reviewer
USER7463,2023-12-26,City 4,12,3.67,704,Active
USER7464,2020-08-23,City 5,5,3.53,1924,Casual
USER7465,2020-02-16,City 6,9,4.4,2113,Active
USER7466,2021-12-03,City 7,12,3.37,1457,Active
USER7467,2023-08-20,City 8,11,1.52,832,Active
USER7468,2020-08-11,City 9,9,3.73,1936,Active
USER7469,2023-10-18,City 10,12,2.13,773,Active
